id,cat_shap_oof
491,0.0714263978596709
492,0.09376371141725838
493,0.06407734724850803
494,0.45451738426121624
495,0.7338676681842934
496,0.513681805767308
497,0.06403268213998081
498,0.904648197830045
499,0.9000438939814639
500,0.05333067598357205
501,0.09552912794982717
502,0.9092549995511421
503,0.8315816282415522
504,0.050367014739646165
505,0.8724217362854244
506,0.12003898570260976
507,0.0646480796244255
508,0.5677880977193829
509,0.21733377086785027
510,0.05544229872902122
511,0.08159349847668473
512,0.576925531708147
513,0.49096162627653916
514,0.049227774163756774
515,0.38136736341083893
516,0.9046586347013912
517,0.23819942288147425
518,0.07815052250248995
519,0.4129193053954302
520,0.597013502127939
521,0.0626829610383829
522,0.06196447119865343
523,0.06368485225350844
524,0.4063927353618536
525,0.2503136657326063
526,0.34924608890514103
527,0.8439568670682984
528,0.11793245788266657
529,0.047021035568185446
530,0.3760622363053979
531,0.6721949733940161
532,0.1445621840145765
533,0.06869273714331656
534,0.9113481411981509
535,0.5186118346505999
536,0.9104851920330235
537,0.10553871775331267
538,0.04786448576894192
539,0.05618264037838313
540,0.8415968427312084
541,0.2676978023560275
542,0.04894780210091401
543,0.9255300248241802
544,0.27949576507433294
545,0.7226861667000176
546,0.05512123993720123
547,0.7194085469840357
548,0.05158296504652367
549,0.8904038548768873
550,0.05531911397895972
551,0.0663080098908971
552,0.06832478085547258
553,0.0560664188929874
554,0.9261608882887712
555,0.10721584286196435
556,0.6652309314048657
557,0.38031085553168903
558,0.05164836470132703
559,0.16100588161122337
560,0.20693138496840283
561,0.07234198285242838
562,0.04862305856720632
563,0.16147849216383983
564,0.5769321271234665
565,0.2327788777499958
566,0.9230874133971099
567,0.14910128006671614
568,0.5170502277360782
569,0.1360797790738868
570,0.08252139308753839
571,0.15872416983467316
572,0.40261186506869384
573,0.04718619199594153
574,0.9235152336433433
575,0.048488010146383834
576,0.8464374115331357
577,0.07297151621742262
578,0.06921078687326608
579,0.25062905199213953
580,0.0640545509212285
581,0.11104005731554208
582,0.5177496919719611
583,0.07937825335518114
584,0.07412777347683422
585,0.061243195392087425
586,0.14359622138358402
587,0.07496388259576425
588,0.07083414768725757
589,0.057922838760746796
590,0.9052168884778412
591,0.052052501331059556
592,0.05113317582887193
593,0.9229829882919137
594,0.05631021207125608
595,0.291027279716137
596,0.182812824440906
597,0.09546426808157754
598,0.07078886889469659
599,0.1548174833121396
600,0.0521761513394863
601,0.5601797449350018
602,0.49694604855676594
603,0.11349683057895046
604,0.9068665734873604
605,0.24094965328937956
606,0.1407758762188931
607,0.5974962369493556
608,0.8957903769417299
609,0.05174557142098683
610,0.39956700585062555
611,0.09141050092829685
612,0.23811420867535132
613,0.044468259165429735
614,0.048238326273294926
615,0.9091237494401992
616,0.04667184012099745
617,0.20602377967979263
618,0.9231784813337984
619,0.048666684670094704
620,0.45121638041558754
621,0.06545706056585449
622,0.3737201369110176
623,0.04745950728418935
624,0.5247272207279929
625,0.0452370225172377
626,0.054371037454596746
627,0.7598294151356226
628,0.052694029935210995
629,0.4580461622634611
630,0.4034023881904091
631,0.9150521047022708
632,0.9165172819130205
633,0.04766143537503642
634,0.11074205158652765
635,0.04698693359319942
636,0.05535758147905728
637,0.9183462118474297
638,0.3423738369483389
639,0.8994396087453789
640,0.050930320267858153
641,0.5758164456835566
642,0.10833911680820434
643,0.9095676263477183
644,0.9280679151776834
645,0.05182062708395946
646,0.05750181011722692
647,0.607887473762887
648,0.21421066957265028
649,0.5965080274830112
650,0.2336016904940421
651,0.5535757776730007
652,0.9045708704187708
653,0.6378614517573812
654,0.0596426244644457
655,0.05829683159823753
656,0.9290133720565933
657,0.0451314842873073
658,0.04683296455964655
659,0.35286423283238944
660,0.7798094684055294
661,0.9238276969678804
662,0.8123177216052617
663,0.061288958316470556
664,0.11024142953519611
665,0.04831354331564477
666,0.07186987796063751
667,0.07434920826770035
668,0.3908109304425017
669,0.05858092618615831
670,0.043862071560392075
671,0.05015420211304043
672,0.05513806113203257
673,0.06326674838664123
674,0.26052677146460523
675,0.05504525146893531
676,0.06522627800824932
677,0.05234342676061131
678,0.9244181645586261
679,0.8829110874514352
680,0.16153971255151542
681,0.19212680025048773
682,0.44008108980818667
683,0.048795055058929206
684,0.8992991100395129
685,0.9166662019696465
686,0.0901628918172597
687,0.5730258830432352
688,0.4400754032664619
689,0.05195133513570237
690,0.9055744310931457
691,0.07777982456497566
692,0.06676137420414938
693,0.936585415558312
694,0.9357986162077798
695,0.14064931660688115
696,0.047191918504510856
697,0.06994843417993214
698,0.05147311828635541
699,0.09696025447954053
700,0.05230498597088183
701,0.9160595126161887
702,0.5895797032056349
703,0.047687071874082367
704,0.05071007514564628
705,0.0627693106162455
706,0.24359741653290512
707,0.051671299317290184
708,0.08002439686681752
709,0.06510483472638592
710,0.049367528729850105
711,0.31699870080020826
712,0.1344763692498767
713,0.9238926943423567
714,0.04839337009381767
715,0.042800224245110007
716,0.0748912778429496
717,0.09931520717326228
718,0.8356045087118718
719,0.830467518566911
720,0.9198824393427385
721,0.2127820113085716
722,0.8568498324797647
723,0.1730350532954972
724,0.872961098806182
725,0.08606491305612973
726,0.1157505960033538
727,0.049272188426408355
728,0.1776768814552509
729,0.5464086598376057
730,0.06385785745199865
731,0.046204908030632166
732,0.14983965929302173
733,0.1601225733616828
734,0.8712979196951236
735,0.061405846930823405
736,0.1892280420818104
737,0.18297966887347597
738,0.05641039911175953
739,0.2139518991865513
740,0.0650688044186259
741,0.10851895804284288
742,0.5773179365246618
743,0.10934266086817075
744,0.04400984487096175
745,0.9268005028077646
746,0.05312568541516808
747,0.057339248120149344
748,0.08339050021534981
749,0.13220551767473754
750,0.06904529201079151
751,0.07070482679378258
752,0.06741141092545154
753,0.09655128569960672
754,0.12794204624054356
755,0.04602632160851303
756,0.5193778468782263
757,0.11873823282916011
758,0.8620038922622557
759,0.9082344990552457
760,0.05065999592467305
761,0.672925454636646
762,0.6305660952296963
763,0.05880249891282975
764,0.3154165841643238
765,0.2200172213760625
766,0.10732385254439558
767,0.07744240204233792
768,0.23812777769009016
769,0.2653296811790625
770,0.10389235351602281
771,0.610029916196879
772,0.15657393621076957
773,0.09011215010429675
774,0.5968185983505518
775,0.07981800573558537
776,0.0853733478638384
777,0.06201988828983711
778,0.2651303853286205
779,0.17836156585933605
780,0.4704129482083303
781,0.7470740089500474
782,0.3409681324380797
783,0.7603643316060271
784,0.06557042023696864
785,0.050528119094277
786,0.2953890964778081
787,0.13807715569066228
788,0.08469432507934511
789,0.09199740003334196
790,0.911252616389022
791,0.1657856859134496
792,0.06531242251193574
793,0.49134690766572897
794,0.5196653230197044
795,0.055916566061730136
796,0.07419675567641597
797,0.9086629475558361
798,0.11086606632653115
799,0.7127130463142068
800,0.3449768904440895
801,0.07104591839544777
802,0.05283470879102305
803,0.1603938663373045
804,0.10578418328828335
805,0.10141358475155467
806,0.0570710876519935
807,0.08692562183499651
808,0.060931463862350335
809,0.053260393608109705
810,0.05257044310380058
811,0.10479248367248632
812,0.051356204385332206
813,0.10548420582279232
814,0.13216454752991946
815,0.06933988218780218
816,0.18886105391793434
817,0.4458548030278277
818,0.07050438166682312
819,0.058959440314153025
820,0.0727659772479661
821,0.04710146086596049
822,0.07759897388981106
823,0.6918218574867814
824,0.2245893841621139
825,0.14649998724467098
826,0.7405275650607176
827,0.9207956818317236
828,0.06836278580633241
829,0.06688989752635151
830,0.8998982366153339
831,0.5632452188716851
832,0.11050866750011432
833,0.8612954626646104
834,0.06558685932191485
835,0.13273393876832362
836,0.0621858161719249
837,0.22739203864734625
838,0.38227816041361745
839,0.07967897444992476
840,0.044053753125025887
841,0.0574771801176618
842,0.08224597273026958
843,0.17028338901491583
844,0.05157571567774063
845,0.14529269075734746
846,0.06206745452105431
847,0.08888466758581767
848,0.06346591647382038
849,0.09005247276133435
850,0.06433246392784406
851,0.05523919935747736
852,0.08559153638197689
853,0.19550320713294392
854,0.04737810116194316
855,0.09282359942665581
856,0.048236158851073664
857,0.05956413186675397
858,0.05051896631467673
859,0.8444904642433629
860,0.7813819924165111
861,0.4597627050418237
862,0.047705214148039146
863,0.37188574369922256
864,0.9194950247550768
865,0.9269090060729261
866,0.9172242838662982
867,0.8891467713649138
868,0.8540186390810968
869,0.07336033116575072
870,0.07296344019805603
871,0.05453659232520761
872,0.07990669091666233
873,0.23656762614992083
874,0.07682911932091066
875,0.09970820224447233
876,0.0723340113945545
877,0.08068040402722457
878,0.46125037447789125
879,0.05213470498328436
880,0.078229562572748
881,0.8556668667299766
882,0.10905961600037858
883,0.08262789408664488
884,0.08765131686429709
885,0.890537288623243
886,0.13211378153718611
887,0.13497164614128485
888,0.10929973810885858
889,0.08247089748785866
890,0.06525086005388374
891,0.06452266570877363
892,0.18180606911391303
893,0.15148488456354187
894,0.8263153864732773
895,0.05734475522435324
896,0.1681022005094998
897,0.7464549559288097
898,0.07755895096236406
899,0.06610908681704039
900,0.18575237108202786
901,0.13622743334621548
902,0.05155053221914126
903,0.7405554462655976
904,0.048171354383429496
905,0.06560437903702135
906,0.35268072611671986
907,0.05292737997065704
908,0.0895768353508103
909,0.8208706495923916
910,0.9313727682384577
911,0.9214016297274104
912,0.04874578497856881
913,0.4923471482073051
914,0.3459279530704244
915,0.18950531040268073
916,0.7018402644407816
917,0.1263314029854823
918,0.06985142273906532
919,0.8785753821113855
920,0.14764212559181472
921,0.06355133166526586
922,0.08101818693738666
923,0.6205282588985475
924,0.052298719360976145
925,0.5818488837656828
926,0.057232495236913275
927,0.04727275409663887
928,0.062088961699232836
929,0.10782649412698313
930,0.08376307587785133
931,0.08539975280529502
932,0.04815188998315621
933,0.06290903961729463
934,0.0641773801386515
935,0.051887595124798826
936,0.058372357094946134
937,0.9040911078948636
938,0.12873790761285422
939,0.06739294584526892
940,0.0692595601680889
941,0.07530175172421548
942,0.37217040492560766
943,0.0770103004556287
944,0.11942083671089739
945,0.5318105478620381
946,0.08046283956548789
947,0.8189100783338967
948,0.3736744964581211
949,0.9324713030770777
950,0.6396334093413444
951,0.06748960382820804
952,0.917256450189733
953,0.06815497182786107
954,0.07153660268123384
955,0.06692796885297339
956,0.09717591878240543
957,0.04709464542834857
958,0.0639120811290257
959,0.10225182704030304
960,0.05005153782788809
961,0.15572196950821712
962,0.05159200062165949
963,0.07453621113454535
964,0.8317362236823367
965,0.04938790483083002
966,0.05931351400327099
967,0.6671438708902485
968,0.07852830249850438
969,0.04633322270536861
970,0.22953611309818367
971,0.45491774446325894
972,0.3223533427426409
973,0.4103202634416749
974,0.27040124280518424
975,0.6291733478475147
976,0.7918614306961094
977,0.9125541705726267
978,0.8475262410568293
979,0.06849449794836424
980,0.2702761752309983
981,0.3594896038811287
982,0.9237125822548586
983,0.05615728302433733
984,0.051479755746461034
985,0.2513244465168684
986,0.15827155127568807
987,0.07310073460978501
988,0.05805265498903733
989,0.05681277817617318
990,0.04918572231630934
991,0.05693068611862094
992,0.08885130708818749
993,0.16966011125938385
994,0.9219635472023592
995,0.8619014065681954
996,0.0759585626857497
997,0.5449071392688236
998,0.08425413298367426
999,0.09199640262533863
1000,0.08006565332614998
1001,0.10588895718125117
1002,0.0777354605029689
1003,0.06446994281951675
1004,0.05130586105216665
1005,0.121674602504632
1006,0.10050880470147483
1007,0.059014131538542146
1008,0.0995645213150311
1009,0.045195759102465274
1010,0.8938967527500441
1011,0.13561966596654698
1012,0.8943112417967921
1013,0.07384333987456457
1014,0.04683545358076691
1015,0.07774717584254223
1016,0.060258881674843945
1017,0.04900250709099431
1018,0.056075965365194935
1019,0.7295372298430409
1020,0.9134064440081893
1021,0.25454369834336993
1022,0.3563872708143996
1023,0.6203378526244931
1024,0.156763252126684
1025,0.056340453859869466
1026,0.042281573413712234
1027,0.07457292870240047
1028,0.07781198966877304
1029,0.17638693862285695
1030,0.0701961854736477
1031,0.9267614847695216
1032,0.04621331052311754
1033,0.06300332073023954
1034,0.09055447865757868
1035,0.6756473758659727
1036,0.05980849944926253
1037,0.19928277969221514
1038,0.8621819033554485
1039,0.047939004080759615
1040,0.6670045616921704
1041,0.05373796903341277
1042,0.12117916425095461
1043,0.05803610653782063
1044,0.09382168643034808
1045,0.05912462449075419
1046,0.05801391607212767
1047,0.9053214131161799
1048,0.04726573666564769
1049,0.7990066729373152
1050,0.16097924598290045
1051,0.058075377971085154
1052,0.8496143410820849
1053,0.058777793616759874
1054,0.0983176073570885
1055,0.06289007814566099
1056,0.34358376155488723
1057,0.05318122744260386
1058,0.05161996724238134
1059,0.04924980204379169
1060,0.7246618008990404
1061,0.06748734400203901
1062,0.1632045906713895
1063,0.10402998454047929
1064,0.06285359115724728
1065,0.38913035370444576
1066,0.0600509174159644
1067,0.04465774596177722
1068,0.05155486541100499
1069,0.13680135944840355
1070,0.057208057697027984
1071,0.41873736105597104
1072,0.08548466162011327
1073,0.12837753322253329
1074,0.042982858539762865
1075,0.11434009226195203
1076,0.11292430726236288
1077,0.7298199922451415
1078,0.04969621915954622
1079,0.3442820560348639
1080,0.6630516492596057
1081,0.06671847831809286
1082,0.1128364537960163
1083,0.07581115701092804
1084,0.7375901278330474
1085,0.04617225463228989
1086,0.3455428357983181
1087,0.04902092794069225
1088,0.29667851043598936
1089,0.15498844470470288
1090,0.049097198804999694
1091,0.8330465743131923
1092,0.12726465010075827
1093,0.060413624494957664
1094,0.054228539802714804
1095,0.8022244613599616
1096,0.8893685713595805
1097,0.10147601239331587
1098,0.08054908814932356
1099,0.910342695774613
1100,0.08649827806886864
1101,0.04976448101477919
1102,0.0820485516141112
1103,0.0549523759168921
1104,0.08399437705436094
1105,0.677236530057596
1106,0.06198283613740343
1107,0.06492990314181032
1108,0.9218441453171703
1109,0.06013896976870832
1110,0.07175758307664351
1111,0.07210936448723748
1112,0.8536665822970854
1113,0.7894944761784257
1114,0.8335151422719594
1115,0.06683637981660767
1116,0.05647347682140376
1117,0.07238762904618122
1118,0.30867635484470357
1119,0.07050939962687422
1120,0.23957829116944612
1121,0.6375007241144206
1122,0.0629318460580739
1123,0.9235796739226932
1124,0.49394341362282085
1125,0.05341709673700342
1126,0.0780132371251597
1127,0.055632660551172775
1128,0.6466447830420965
1129,0.08694160935827024
1130,0.05287138698972199
1131,0.8722968016953585
1132,0.8681179020631868
1133,0.9106270972362696
1134,0.10161056665270123
1135,0.32840709573283455
1136,0.05100704799034358
1137,0.627722866692485
1138,0.06840346405069932
1139,0.7175475538871667
1140,0.3481647254451957
1141,0.07080571111486814
1142,0.8976935954913404
1143,0.06139812819989974
1144,0.05398477400895189
1145,0.07355711243227647
1146,0.048295350852755714
1147,0.05049025972074406
1148,0.06855045879699062
1149,0.05234546986096376
1150,0.9269145952395009
1151,0.062274385297347745
1152,0.06405724363507971
1153,0.0864100485356105
1154,0.04463661619847409
1155,0.05418223303204441
1156,0.05439931269115158
1157,0.05448729078182074
1158,0.045054988595695206
1159,0.05139995864680671
1160,0.08200230729169451
1161,0.21413594260140942
1162,0.07186623426771653
1163,0.5640849178935411
1164,0.1021880756060671
1165,0.05164120524280742
1166,0.06511375612821191
1167,0.11102027792300073
1168,0.357511945036576
1169,0.09929634110103222
1170,0.05283065253915512
1171,0.05361273885204203
1172,0.3491935252034166
1173,0.9066690212483053
1174,0.48963721271915517
1175,0.07664535335053332
1176,0.44743205787758933
1177,0.0792203463314613
1178,0.05600620657037052
1179,0.05294720171534435
1180,0.09108107828000615
1181,0.8902277409009987
1182,0.29296965777304557
1183,0.07625040648818504
1184,0.11529376430048041
1185,0.07076615218164202
1186,0.10397634736475456
1187,0.06981023436634406
1188,0.8208014656090825
1189,0.8712031947042027
1190,0.06634981247129852
1191,0.45042836124602637
1192,0.16091309734487677
1193,0.08857190193349047
1194,0.04976708476997678
1195,0.9077774538596632
1196,0.8765692865957483
1197,0.07680290810710558
1198,0.0779126725583604
1199,0.17827967112652476
1200,0.048839319210177916
1201,0.06655036575298494
1202,0.06254137935790864
1203,0.141953242160232
1204,0.059022478855069616
1205,0.12358118674921223
1206,0.12399029165466906
1207,0.10704688110981024
1208,0.04731099033129152
1209,0.07305630519109525
1210,0.14441951305680809
1211,0.0661002650535947
1212,0.09248486697394225
1213,0.07180958205919617
1214,0.09661137407691746
1215,0.17673014137238305
1216,0.2391231799909442
1217,0.0493228058537131
1218,0.8646402693768614
1219,0.08374463195534713
1220,0.09708581124848799
1221,0.5180104056025325
1222,0.3775264940602484
1223,0.07510022001634206
1224,0.06562864760505645
1225,0.9167333632806379
1226,0.8285516644073739
1227,0.925404735539946
1228,0.10836096489028099
1229,0.06873895338345973
1230,0.09063049940659403
1231,0.9170057733782617
1232,0.17680033795509736
1233,0.09697485943577971
1234,0.05040556062979492
1235,0.046466702604536406
1236,0.6454904890859409
1237,0.23984337162201125
1238,0.06223251846241762
1239,0.1865772360393832
1240,0.08591227134193027
1241,0.11933913724615264
1242,0.9312624676662076
1243,0.7493878847296879
1244,0.6277894386071639
1245,0.08699787750783158
1246,0.05211961669744706
1247,0.05452893051154979
1248,0.057895582058515485
1249,0.23841339770389922
1250,0.050577854423944676
