id,xgb_oof
188,0.5454448372125625
189,0.41167343556880953
190,0.7740971982479096
191,0.5969659239053726
192,0.7534414887428283
193,0.15189569666981698
194,0.664685183763504
195,0.06556677557528019
196,0.8646450817584992
197,0.05230434276163578
198,0.05335539355874062
199,0.5856013983488083
200,0.11416793540120125
201,0.048150289058685306
202,0.5876045286655426
203,0.1896198257803917
204,0.0827064760029316
205,0.049386230483651164
206,0.7838581323623657
207,0.0747086025774479
208,0.8524550318717956
209,0.10207848325371742
210,0.5856586277484894
211,0.5456816524267196
212,0.045912909880280496
213,0.06071429140865803
214,0.11360452771186828
215,0.07843280732631683
216,0.055068570747971536
217,0.9580686986446381
218,0.7433801174163819
219,0.047025898844003676
220,0.07897949069738389
221,0.9281286418437957
222,0.055000781640410425
223,0.046473825722932814
224,0.1779114529490471
225,0.061241434141993525
226,0.047198785841464995
227,0.07120484411716461
228,0.8562963664531708
229,0.836013662815094
230,0.43257871866226194
231,0.04612161964178085
232,0.055263377353549005
233,0.9453294932842254
234,0.0626816388219595
235,0.5599997490644455
236,0.34061985164880754
237,0.7973145961761474
238,0.4714647978544235
239,0.4355423867702484
240,0.525797751545906
241,0.07793901488184929
242,0.9428788840770721
243,0.4156097710132599
244,0.04920647218823433
245,0.04683624021708965
246,0.08176187500357628
247,0.04621378034353256
248,0.9337488353252411
249,0.8379054009914398
250,0.05082243718206882
251,0.0911331407725811
252,0.09428832679986954
253,0.18221236020326614
254,0.04701147116720676
255,0.050779159739613534
256,0.046248117461800575
257,0.04722537435591221
258,0.5588396191596985
259,0.9463126242160798
260,0.716791981458664
261,0.05110931694507599
262,0.16799457967281342
263,0.9247294187545776
264,0.07544271349906921
265,0.6734666764736176
266,0.22027026265859603
267,0.16103518158197402
268,0.046150092780590055
269,0.7683778405189514
270,0.9485721111297607
271,0.28114834427833557
272,0.04465693086385727
273,0.7139913678169251
274,0.832044267654419
275,0.0968538261950016
276,0.950422489643097
277,0.7393761336803436
278,0.7266750812530518
279,0.9195284008979797
280,0.05096575878560543
281,0.5078350156545639
282,0.20515286475419997
283,0.04728153496980667
284,0.270538666844368
285,0.8814741313457489
286,0.18412914276123046
287,0.052061301469802854
288,0.9243447780609131
289,0.8827604115009308
290,0.24606841653585435
291,0.05107872039079666
292,0.04959498345851898
293,0.053780094161629675
294,0.10172150656580925
295,0.13051478415727616
296,0.4832896113395691
297,0.12787752822041512
298,0.0586111981421709
299,0.27565417289733884
300,0.3741385579109192
301,0.9321170747280121
302,0.23787411004304887
303,0.1969594404101372
304,0.058081823959946634
305,0.12990153059363366
306,0.06711503863334656
307,0.07084756642580033
308,0.05755222924053669
309,0.08153100833296775
310,0.10224344432353974
311,0.12930424511432648
312,0.07677911445498467
313,0.04760166220366955
314,0.34052482396364214
315,0.06055244468152523
316,0.9240099668502808
317,0.38449178636074066
318,0.6668748557567596
319,0.7417313992977143
320,0.07064705155789852
321,0.0782403014600277
322,0.8516669034957886
323,0.8601706981658935
324,0.0629193976521492
325,0.9314824938774109
326,0.07006371915340423
327,0.29125846475362777
328,0.08455376699566841
329,0.10354790166020393
330,0.04820711836218834
331,0.042970146611332895
332,0.1795797824859619
333,0.9404639959335327
334,0.0504356924444437
335,0.0455529972910881
336,0.09396321550011635
337,0.44154088497161864
338,0.04873181916773319
339,0.3343150854110718
340,0.6005076050758362
341,0.05267570093274117
342,0.04434727169573307
343,0.8762462735176086
344,0.3159192517399788
345,0.8581331312656403
346,0.11554615050554276
347,0.04679729864001274
348,0.06799979209899902
349,0.5749321788549423
350,0.29385587871074675
351,0.931312757730484
352,0.9367161512374877
353,0.5568229287862778
354,0.7931310057640075
355,0.5636813938617706
356,0.15769934505224228
357,0.7731300234794617
358,0.14906038716435432
359,0.05082629658281803
360,0.31563607454299925
361,0.17633801251649855
362,0.8679795980453491
363,0.17237369045615197
364,0.25692777186632154
365,0.04777760058641434
366,0.8952979147434235
367,0.8840885996818543
368,0.04707060493528843
369,0.9527209401130676
370,0.5625414490699768
371,0.04586418904364109
372,0.1620902255177498
373,0.17212221026420593
374,0.05210319273173809
375,0.10982972010970116
376,0.14895073026418687
377,0.7155907094478607
378,0.050416020303964616
379,0.07312895059585571
380,0.43674544990062714
381,0.7965219140052795
382,0.8281283557415009
383,0.05563696585595608
384,0.04917634055018425
385,0.937370365858078
386,0.11692147254943848
387,0.7093489527702331
388,0.428797772526741
389,0.8858416140079498
390,0.07701166793704033
391,0.0942254938185215
392,0.9340024530887604
393,0.09013012573122978
394,0.3606107622385025
395,0.08019890561699868
396,0.3790466099977493
397,0.06094194799661636
398,0.8750123679637909
399,0.04946186989545822
400,0.9343599140644073
401,0.9498083353042602
402,0.07588901296257973
403,0.05563165433704853
404,0.36854530572891236
405,0.6992155730724334
406,0.16694192588329315
407,0.12596206665039061
408,0.9089652717113494
409,0.8055491924285889
410,0.4441091477870941
411,0.05272896438837051
412,0.05998395159840584
413,0.938886296749115
414,0.0519659161567688
415,0.14934652671217918
416,0.060834300518035886
417,0.07454318515956401
418,0.6427464425563812
419,0.08211022913455963
420,0.14241693168878555
421,0.9247328996658325
422,0.6932978570461273
423,0.13810214772820473
424,0.058353524655103683
425,0.6148911446332932
426,0.06635655760765076
427,0.10171225368976593
428,0.04564779363572598
429,0.5771195769309998
430,0.18720316365361214
431,0.667265123128891
432,0.8085490763187408
433,0.11733166649937629
434,0.9181348323822022
435,0.9097931504249572
436,0.10408632606267929
437,0.15291396677494049
438,0.08090653046965599
439,0.047640550136566165
440,0.050045523792505264
441,0.7301733434200287
442,0.9248777687549591
443,0.0635726809501648
444,0.9555504024028778
445,0.9562197208404541
446,0.5057842135429382
447,0.08958828970789909
448,0.05332576967775822
449,0.7046324968338012
450,0.8293787658214569
451,0.9284813165664673
452,0.04801079034805298
453,0.22189270108938217
454,0.9118730068206787
455,0.5584882497787476
456,0.8681977212429046
457,0.29859109222888947
458,0.061245568469166754
459,0.7700725555419922
460,0.12924200370907785
461,0.36098645329475404
462,0.1521179810166359
463,0.4652013063430786
464,0.1769309252500534
465,0.9497480928897858
466,0.05624371021986008
467,0.615649527311325
468,0.05247092917561531
469,0.11137025132775306
470,0.04565387293696403
471,0.7820319533348083
472,0.07239224240183831
473,0.049294355884194375
474,0.5325054585933685
475,0.24284828901290895
476,0.9392626166343689
477,0.06219403706490993
478,0.08672667592763901
479,0.6249389111995697
480,0.04813925102353096
481,0.15888960361480714
482,0.05083592049777508
483,0.2832691863179207
484,0.04678062088787556
485,0.10108016729354859
486,0.0616621058434248
487,0.07409412562847137
488,0.14132874235510826
489,0.24730539470911025
490,0.26348202526569364
491,0.06840485148131847
492,0.07309099845588207
493,0.054477908089756964
494,0.4747998952865601
495,0.7609874725341796
496,0.5181907832622528
497,0.06540935821831226
498,0.9386825501918793
499,0.9267076134681702
500,0.051196473836898806
501,0.0918964296579361
502,0.9543405294418335
503,0.8326366782188416
504,0.050598970428109166
505,0.9192393600940705
506,0.09982873275876045
507,0.07064561247825622
508,0.673894727230072
509,0.3222070217132568
510,0.05862465016543865
511,0.05919435694813728
512,0.614945861697197
513,0.5363790839910507
514,0.04654207229614258
515,0.5587991058826447
516,0.9178652048110962
517,0.27113747000694277
518,0.08965172991156578
519,0.36705386340618135
520,0.5286331862211228
521,0.05647883228957653
522,0.061245641112327574
523,0.053827428445219996
524,0.4569559693336487
525,0.32445534467697146
526,0.6670669257640839
527,0.7543348908424378
528,0.13823200017213821
529,0.04367133639752865
530,0.47657765746116637
531,0.32842001914978025
532,0.17244555354118346
533,0.08493216708302498
534,0.926315838098526
535,0.6295768439769744
536,0.8959307432174682
537,0.09354961439967155
538,0.04608991928398609
539,0.05126398429274559
540,0.8661357402801514
541,0.22835571616888045
542,0.04644460566341877
543,0.9540127336978912
544,0.19729603677988053
545,0.6953280866146088
546,0.05006534196436405
547,0.7596479415893554
548,0.05146061219274998
549,0.8918594241142273
550,0.04884796254336834
551,0.07127979621291161
552,0.05612730346620083
553,0.05201054997742176
554,0.9389042317867279
555,0.09841679111123085
556,0.6451907753944397
557,0.5736131787300109
558,0.051519590243697164
559,0.1635799489915371
560,0.3073601499199867
561,0.06833109408617019
562,0.04661005511879921
563,0.14583467617630957
564,0.4595022439956665
565,0.18186392784118652
566,0.9397177755832672
567,0.3567336887121201
568,0.7956530332565308
569,0.15564407855272294
570,0.077247054874897
571,0.2588616728782654
572,0.5702780067920685
573,0.047843499854207036
574,0.9469093143939972
575,0.04722213484346867
576,0.8803174197673798
577,0.08168998807668686
578,0.06074932105839252
579,0.25405190587043763
580,0.06891784816980362
581,0.1384996622800827
582,0.31316454112529757
583,0.07903308421373367
584,0.07194778062403202
585,0.060142424702644345
586,0.13986366391181945
587,0.07795734032988548
588,0.06632016152143479
589,0.053356359153985976
590,0.8463859677314758
591,0.04911783486604691
592,0.049964504316449165
593,0.9419631898403168
594,0.0524560771882534
595,0.27471300065517423
596,0.17022162824869155
597,0.14500842466950417
598,0.06348406448960305
599,0.13514799922704696
600,0.05688504204154014
601,0.5086934953927994
602,0.3877093195915222
603,0.11954704895615578
604,0.9063438951969147
605,0.26909895092248914
606,0.18817488998174667
607,0.6483778059482574
608,0.9120882332324982
609,0.051207723841071126
610,0.3531937777996063
611,0.09026252776384354
612,0.3615440398454666
613,0.04407771900296211
614,0.04545031003654003
615,0.9436022460460662
616,0.04599953927099705
617,0.18151309713721275
618,0.9342417776584625
619,0.05026963949203491
620,0.6358283877372741
621,0.06482565328478813
622,0.3053743079304695
623,0.04582282193005085
624,0.458889028429985
625,0.04437692426145077
626,0.05086398310959339
627,0.6842471659183502
628,0.04909699410200119
629,0.5236274659633636
630,0.5363212913274765
631,0.9106636881828308
632,0.943096911907196
633,0.04674392566084862
634,0.12878535836935043
635,0.045127485692501065
636,0.052411825582385066
637,0.9429268300533294
638,0.30714791268110275
639,0.9304033815860748
640,0.0506817702203989
641,0.8057675719261169
642,0.13137352988123893
643,0.924595296382904
644,0.9552418410778045
645,0.05050211399793625
646,0.051008245721459386
647,0.6690049290657043
648,0.284643779695034
649,0.6296343326568603
650,0.36055939495563505
651,0.5952838897705078
652,0.9442112565040588
653,0.6859200656414032
654,0.059904374182224274
655,0.05753396861255169
656,0.9525351166725159
657,0.045561425387859344
658,0.04567108452320099
659,0.3780035376548767
660,0.7179728806018829
661,0.9510602593421936
662,0.7119272410869598
663,0.05381041243672371
664,0.12207697331905365
665,0.04774452112615109
666,0.06739882752299309
667,0.1141284666955471
668,0.3096743315458298
669,0.06228079572319985
670,0.04637470655143261
671,0.04918298982083798
672,0.05631199926137924
673,0.056978889554738996
674,0.37418420910835265
675,0.051537024602293965
676,0.058591102436184886
677,0.052031257376074794
678,0.9536130905151368
679,0.8500634670257569
680,0.16149071753025054
681,0.5253796756267548
682,0.18613640815019608
683,0.04617922343313694
684,0.9340896666049957
685,0.9526933848857879
686,0.10695834457874298
687,0.6540542840957642
688,0.5480840265750885
689,0.04993470422923565
690,0.9452923715114594
691,0.07585506923496724
692,0.055827300623059274
693,0.9519189655780792
694,0.9563488483428955
695,0.13632410615682602
696,0.046152112632989885
697,0.07237672880291939
698,0.04822322428226471
699,0.1132954128086567
700,0.04987807460129261
701,0.9398027241230011
702,0.49070621132850645
703,0.04660005494952202
704,0.04714526869356632
705,0.05574628747999668
706,0.26581171303987505
707,0.054110920056700706
708,0.0804512169212103
709,0.1151314839720726
710,0.0487381674349308
711,0.3858870416879654
712,0.14009976387023926
713,0.9443926751613617
714,0.0469808503985405
715,0.04311323426663875
716,0.07834809608757495
717,0.09301921501755714
718,0.8610455513000488
719,0.8810019373893738
720,0.942833149433136
721,0.2655219793319702
722,0.8111095547676086
723,0.2257726162672043
724,0.9199143946170807
725,0.07962948828935623
726,0.10767081156373023
727,0.0483067162334919
728,0.15437006205320358
729,0.6712914824485778
730,0.06615839600563049
731,0.04563613422214985
732,0.13615076318383218
733,0.13160938695073127
734,0.915969443321228
735,0.07362886779010296
736,0.1765543133020401
737,0.3498101308941841
738,0.056754928827285764
739,0.17080335766077043
740,0.06296723894774914
741,0.1448449157178402
742,0.6573572635650635
743,0.11500433534383774
744,0.04548328034579754
745,0.9499378263950348
746,0.05091928243637085
747,0.05659921281039715
748,0.06298420950770378
749,0.18665892779827117
750,0.061103323847055434
751,0.06709404215216637
752,0.05746168978512287
753,0.09589603170752525
754,0.18419306874275207
755,0.04509199969470501
756,0.5722447693347931
757,0.16161061823368073
758,0.8809412479400635
759,0.923406320810318
760,0.04782470799982548
761,0.5934233397245408
762,0.46076142489910127
763,0.054599453881382945
764,0.1891558662056923
765,0.20308161675930023
766,0.09925378188490867
767,0.08818544745445252
768,0.24066685438156127
769,0.5457550853490829
770,0.08492188379168511
771,0.7273664236068725
772,0.09516685903072357
773,0.07387625016272067
774,0.47759403586387633
775,0.08805151805281639
776,0.08151856288313866
777,0.05980424322187901
778,0.2705048516392708
779,0.15697272643446922
780,0.3008788630366325
781,0.8803107142448425
782,0.4035413026809692
783,0.7656190276145936
784,0.06923490390181541
785,0.0516723345965147
786,0.30340344458818436
787,0.10253136679530143
788,0.1162498876452446
789,0.11453881710767747
790,0.9285527765750885
791,0.21364184021949767
792,0.059303760156035425
793,0.3774690985679626
794,0.3996085673570633
795,0.05293603576719761
796,0.06849605068564416
797,0.9092036485671997
798,0.11874971613287925
799,0.7631241679191589
800,0.47053925395011903
801,0.08462584763765335
802,0.050984214246273044
803,0.1582459881901741
804,0.07306024357676506
805,0.08623103126883506
806,0.05322706997394562
807,0.06736391186714172
808,0.053645581007003784
809,0.05401301570236683
810,0.049782801419496536
811,0.08860419318079948
812,0.04703255705535412
813,0.09437111914157867
814,0.13007924556732178
815,0.09164203479886054
816,0.3544094741344452
817,0.6813093721866608
818,0.07328972071409226
819,0.0535594429820776
820,0.07122946977615356
821,0.04623833186924457
822,0.06820085868239403
823,0.5337133467197418
824,0.27956350296735766
825,0.14274914637207986
826,0.805389791727066
827,0.9435298681259155
828,0.06827795989811421
829,0.08100437223911286
830,0.89552041888237
831,0.7710286498069763
832,0.09249757304787636
833,0.8629331767559052
834,0.05306645035743714
835,0.10282357484102249
836,0.062325207889080046
837,0.23033957183361053
838,0.4269799172878265
839,0.0919720061123371
840,0.04411375597119331
841,0.05787281766533851
842,0.09601221606135368
843,0.1960034728050232
844,0.050525255128741266
845,0.23119888007640838
846,0.05656226389110088
847,0.061280105262994766
848,0.06842794269323349
849,0.07995427697896958
850,0.055462523549795154
851,0.05425290502607823
852,0.08126974180340767
853,0.41804019808769227
854,0.04618351273238659
855,0.10083062797784806
856,0.047393320500850676
857,0.05474381260573864
858,0.049433041363954544
859,0.8186473608016968
860,0.5590045064687729
861,0.5147583693265915
862,0.04727076031267643
863,0.5720510095357895
864,0.9376672744750977
865,0.9488929450511933
866,0.9313569843769074
867,0.8458481907844544
868,0.8789040207862854
869,0.07499464899301529
870,0.09625974893569947
871,0.05314389765262604
872,0.07999228686094284
873,0.27482755184173585
874,0.07055931948125363
875,0.10009017586708069
876,0.06627857685089111
877,0.07655399888753892
878,0.4470633387565613
879,0.051495722681283954
880,0.07680630683898926
881,0.9180471301078796
882,0.08045294620096684
883,0.07346089631319046
884,0.08498484045267105
885,0.9117062449455261
886,0.12596784606575967
887,0.20053946524858474
888,0.11848111227154731
889,0.08003907278180122
890,0.06184139363467693
891,0.07578354924917222
892,0.23419920206069947
893,0.0828982438892126
894,0.9186666011810303
895,0.054931992664933205
896,0.16200407445430756
897,0.645062267780304
898,0.07096352465450764
899,0.06736151725053788
900,0.1431790843605995
901,0.150637087225914
902,0.04815159440040588
903,0.7151390314102173
904,0.04728022404015064
905,0.09753637984395028
906,0.32557770907878875
907,0.050888160988688466
908,0.09067996144294739
909,0.7080498397350311
910,0.9535000145435333
911,0.953913688659668
912,0.0476812195032835
913,0.3214284688234329
914,0.6661655187606812
915,0.21455751061439515
916,0.831822806596756
917,0.10414357334375382
918,0.07026569917798042
919,0.9096678018569946
920,0.2228705942630768
921,0.0804154671728611
922,0.07559011653065681
923,0.6252233445644378
924,0.05223660655319691
925,0.4798988938331604
926,0.05336727052927017
927,0.04659604020416737
928,0.0663171537220478
929,0.13425070196390151
930,0.07778317667543888
931,0.09783443510532379
932,0.04726571962237358
933,0.06198110543191433
934,0.06706949211657047
935,0.04925122335553169
936,0.05093585252761841
937,0.9280867993831634
938,0.12350186482071876
939,0.0644690778106451
940,0.06980064250528813
941,0.09301756545901299
942,0.47634316682815553
943,0.07125397585332394
944,0.09216773137450218
945,0.3172817528247833
946,0.09068963825702667
947,0.8123944222927093
948,0.27583934366703033
949,0.9475747406482696
950,0.6659786880016327
951,0.07881680950522423
952,0.9419238269329071
953,0.05985076874494553
954,0.07521922364830971
955,0.07095455154776573
956,0.12018484696745872
957,0.04598697908222675
958,0.05964309424161911
959,0.09023184254765511
960,0.048766862228512765
961,0.1579027146100998
962,0.0526819359511137
963,0.0693444088101387
964,0.8184614539146423
965,0.05109582655131817
966,0.05166984237730503
967,0.7992415249347686
968,0.08474466502666474
969,0.04628764688968658
970,0.3361586034297943
971,0.5680273354053498
972,0.5567841321229935
973,0.3018546476960182
974,0.24472467452287675
975,0.7628267645835877
976,0.7810159385204315
977,0.9257277369499206
978,0.7510559141635895
979,0.06874100901186467
980,0.30958002209663393
981,0.34172754883766177
982,0.9485191345214844
983,0.05766981616616249
984,0.051708242297172545
985,0.2016953185200691
986,0.23067522495985032
987,0.0757661521434784
988,0.056534304097294805
989,0.0510555699467659
990,0.04894772507250309
991,0.05346905291080475
992,0.1259065806865692
993,0.16320543736219406
994,0.9360262751579285
995,0.8867639601230621
996,0.08291720598936081
997,0.6828497171401977
998,0.09105864316225051
999,0.08866508156061173
1000,0.0664154525846243
1001,0.09285664483904839
1002,0.09200549498200417
1003,0.07241272404789925
1004,0.050258958339691163
1005,0.1664201319217682
1006,0.07931762263178825
1007,0.050439998507499695
1008,0.2160720244050026
1009,0.04543902203440666
1010,0.9441461324691772
1011,0.15693254247307778
1012,0.8406642198562622
1013,0.06833242736756802
1014,0.046335963532328606
1015,0.1098017767071724
1016,0.05734155029058456
1017,0.04815901480615139
1018,0.04985138513147831
1019,0.644046938419342
1020,0.9390852212905884
1021,0.4050864607095718
1022,0.3364630252122879
1023,0.6555596172809601
1024,0.13032297492027284
1025,0.05245841257274151
1026,0.04265821389853954
1027,0.084674022346735
1028,0.1303839571774006
1029,0.08973099440336227
1030,0.06590931080281734
1031,0.9435871779918671
1032,0.04603627696633339
1033,0.05727443732321262
1034,0.08557262271642685
1035,0.6208981245756149
1036,0.06081457324326038
1037,0.3687876656651497
1038,0.9163457214832306
1039,0.04615735933184624
1040,0.6351218521595001
1041,0.051549116522073744
1042,0.10221591666340828
1043,0.057964245602488515
1044,0.07016291208565235
1045,0.05654080770909786
1046,0.0566736176609993
1047,0.9062747955322266
1048,0.046885912865400316
1049,0.7964858710765839
1050,0.0995044656097889
1051,0.05448785908520222
1052,0.87978954911232
1053,0.06262224018573762
1054,0.11593129560351371
1055,0.05824658013880253
1056,0.28076799809932707
1057,0.052374950423836705
1058,0.05081365518271923
1059,0.04979614838957787
1060,0.8024704396724701
1061,0.062100465223193166
1062,0.152472648024559
1063,0.10394860133528709
1064,0.05560848116874695
1065,0.5974973917007447
1066,0.060226832330226895
1067,0.04494531117379665
1068,0.05257217027246952
1069,0.1114555612206459
1070,0.056615428626537324
1071,0.4307829484343529
1072,0.11153292655944824
1073,0.14304887056350707
1074,0.043135948851704596
1075,0.1797637924551964
1076,0.10954156145453453
1077,0.7205337584018707
1078,0.04870527908205986
1079,0.2196502283215523
1080,0.7300691902637482
1081,0.05991458110511303
1082,0.13046190589666368
1083,0.06802973486483097
1084,0.6963465988636017
1085,0.04642837345600128
1086,0.41206239759922025
1087,0.047942467406392096
1088,0.2738802537322044
1089,0.21793660670518875
1090,0.04496950730681419
1091,0.8543274939060211
1092,0.13822369873523713
1093,0.06452384181320667
1094,0.053062944859266284
1095,0.8416508674621582
1096,0.9301537692546844
1097,0.11923179402947426
1098,0.09667905867099762
1099,0.9443856656551362
1100,0.08748772963881493
1101,0.04777246527373791
1102,0.08076463639736176
1103,0.05226722285151482
1104,0.1032568097114563
1105,0.78313809633255
1106,0.06786817088723182
1107,0.057348921149969104
1108,0.9411591589450836
1109,0.057763979956507686
1110,0.06460140347480774
1111,0.09709253460168839
1112,0.8841660857200623
1113,0.8618942141532898
1114,0.8454991936683655
1115,0.06819117851555348
1116,0.05157193914055824
1117,0.06254631355404854
1118,0.451365140080452
1119,0.08950911089777946
1120,0.1823228344321251
1121,0.661799430847168
1122,0.07542823329567909
1123,0.9384588181972504
1124,0.7827326774597168
1125,0.049856767430901526
1126,0.10105333402752877
1127,0.054177384451031686
1128,0.818193006515503
1129,0.10160845145583153
1130,0.04897932596504688
1131,0.7180668771266937
1132,0.8982046246528625
1133,0.9034855663776398
1134,0.18491665571928023
1135,0.3463324561715126
1136,0.05265587046742439
1137,0.6212118208408356
1138,0.09615100845694542
1139,0.6900714635848999
1140,0.375710666179657
1141,0.08493413329124451
1142,0.9310305655002594
1143,0.0680547147989273
1144,0.047452335432171824
1145,0.10199872180819511
1146,0.047760173305869104
1147,0.048049450665712354
1148,0.07303182519972325
1149,0.05033572055399418
1150,0.9633704245090484
1151,0.0575465802103281
1152,0.062402823194861415
1153,0.08662128821015358
1154,0.044281850755214694
1155,0.05196947827935219
1156,0.051892279833555224
1157,0.051776978000998494
1158,0.0436271645128727
1159,0.04916179776191711
1160,0.09351550787687302
1161,0.19192577451467513
1162,0.06987884938716889
1163,0.5845990449190139
1164,0.11908868327736855
1165,0.05021034292876721
1166,0.06219818517565727
1167,0.08429485633969307
1168,0.16242119148373604
1169,0.12184675633907319
1170,0.0497387457638979
1171,0.04964908510446549
1172,0.31556813716888427
1173,0.9335707783699035
1174,0.4450870990753174
1175,0.0863337717950344
1176,0.34696661233901976
1177,0.08954502642154694
1178,0.05043472424149513
1179,0.05276266969740391
1180,0.0945596732199192
1181,0.8993200182914733
1182,0.49861771166324614
1183,0.09161937162280083
1184,0.11664259433746338
1185,0.05861825942993164
1186,0.08837279975414276
1187,0.07782546095550061
1188,0.8490166604518891
1189,0.8014294385910035
1190,0.0646325021982193
1191,0.261306431889534
1192,0.08219310790300369
1193,0.06850428991019726
1194,0.04802243933081627
1195,0.9431771814823151
1196,0.8742429971694946
1197,0.09681578949093819
1198,0.0733558177947998
1199,0.19828729033470155
1200,0.04920254163444042
1201,0.06613634154200554
1202,0.055878549441695215
1203,0.11378394961357116
1204,0.06610929742455482
1205,0.16842142045497893
1206,0.15586747527122496
1207,0.08316548019647599
1208,0.04544111378490925
1209,0.06835317984223366
1210,0.14025174900889398
1211,0.06197393424808979
1212,0.07897039949893951
1213,0.07085256017744541
1214,0.0871583141386509
1215,0.17430479750037192
1216,0.36046269834041594
1217,0.048447759822010994
1218,0.8771398365497589
1219,0.0753415048122406
1220,0.09442157074809074
1221,0.7088603138923645
1222,0.2879441410303116
1223,0.08180615529417992
1224,0.06067346297204494
1225,0.9446415066719055
1226,0.7981176853179932
1227,0.9415015935897827
1228,0.10299942195415497
1229,0.06214633099734783
1230,0.0958047203719616
1231,0.939739328622818
1232,0.16165295690298082
1233,0.08941903784871101
1234,0.050383640080690385
1235,0.04761005826294422
1236,0.4731019169092178
1237,0.3626500129699707
1238,0.0657402329146862
1239,0.20443923622369767
1240,0.08038167208433152
1241,0.09863705560564995
1242,0.9577098965644837
1243,0.6753048479557038
1244,0.6449583768844604
1245,0.08080642595887184
1246,0.05015634074807167
1247,0.048461605235934256
1248,0.05353358127176762
1249,0.36648340076208114
1250,0.054070042446255684
1251,0.059980384260416034
