id,lightautoml_pseudo_oof
1961,0.18779032
1987,0.098492175
1992,0.02046685
1999,0.793612
2010,0.015316425
2029,0.45729142
2031,0.42317826
2079,0.6789027
2085,0.5299959
2087,0.6772633
2092,0.32094622
2108,0.6283375
2121,0.050196506
2122,0.80252475
2123,0.029070934
2131,0.031069472
2144,0.59868294
2158,0.23439273
2164,0.03271101
2176,0.61429423
2189,0.23118171
2201,0.07957837
2212,0.019099124
2224,0.6948
2232,0.057335656
2237,0.794507
2254,0.0989246
2256,0.44902176
2271,0.41082424
2275,0.02387105
2290,0.07727079
2297,0.13700117
2317,0.110520326
2330,0.0667398
2331,0.89249563
2345,0.6569608
2355,0.015764989
2390,0.0814125
2402,0.84352064
2419,0.05745286
2421,0.03693753
2435,0.20508812
2441,0.09818796
2453,0.018242022
2480,0.078262344
2500,0.81752884
2501,0.69375086
2512,0.33935228
2517,0.020602407
2545,0.051401123
2559,0.892624
2571,0.059532322
2577,0.6745435
2579,0.3295691
2602,0.70890737
2616,0.39127514
2639,0.47055706
2649,0.43135697
2660,0.12542644
2675,0.9068024
2692,0.5180476
2699,0.05054691
2707,0.018913362
2726,0.114511296
2730,0.024989992
2742,0.87826115
2750,0.7643166
2752,0.01803824
2759,0.24325097
2761,0.106629305
2762,0.28009608
2775,0.01808665
2788,0.026629895
2825,0.016072286
2834,0.041336767
2840,0.5420439
2849,0.9001368
2857,0.61908484
2889,0.051551692
2890,0.22395763
2895,0.87846696
2907,0.11606945
2920,0.65871936
2922,0.2281157
2931,0.20039538
2936,0.02140931
2938,0.7068128
2949,0.8850319
2955,0.23099124
2968,0.028945588
2985,0.6889879
2987,0.75810534
3009,0.118655175
3016,0.8984248
3031,0.6666353
3053,0.6503366
3060,0.8252615
3070,0.033711195
3071,0.5563143
3076,0.22800192
3092,0.0312072
3101,0.16522
3123,0.81419796
3126,0.24525851
3146,0.054031894
3147,0.8581854
3168,0.7678317
3171,0.2865266
3190,0.059073996
3192,0.03707183
3195,0.035900217
3202,0.1331811
3217,0.14633703
3251,0.31159303
3263,0.18471017
3269,0.039769556
3295,0.31698015
3300,0.32066315
3321,0.86315274
3326,0.45617467
3331,0.18413
3339,0.04781646
3356,0.11659896
3357,0.05570027
3363,0.08974171
3370,0.053610697
3422,0.07286511
3437,0.21117117
3438,0.12871182
3464,0.07967562
3485,0.015735889
3489,0.5158629
3494,0.055222724
3520,0.8840612
3527,0.40961725
3529,0.6727185
3543,0.69489884
3549,0.059852026
3552,0.14865784
3563,0.8130416
3567,0.73128474
3581,0.07717332
3599,0.8593878
3621,0.0970994
3644,0.42044947
3657,0.10978417
3661,0.13324037
3669,0.020583322
3709,0.017351108
3712,0.23674522
3721,0.8962411
3738,0.063405566
3756,0.043015193
3769,0.09058954
3811,0.39144167
3815,0.027873633
3818,0.37950483
3822,0.5671839
3827,0.022778174
3840,0.015754236
3845,0.76183176
3854,0.29690805
3881,0.7222996
3918,0.09885803
3934,0.029552776
3937,0.084108636
3947,0.61544544
3960,0.27419847
3974,0.85618913
4000,0.88918877
4018,0.63890845
4022,0.65323156
4052,0.43470103
4053,0.1839433
4056,0.6916352
4072,0.19393955
4086,0.025425788
4089,0.5123136
4091,0.2541855
4109,0.7194878
4115,0.24137212
4127,0.32275167
4137,0.016833313
4141,0.8484214
4144,0.86176574
4161,0.033819128
4168,0.888549
4191,0.5590081
4211,0.021567767
4212,0.22760263
4231,0.18595439
4237,0.038099777
4246,0.2204147
4261,0.24484032
4268,0.708606
4289,0.037870258
4303,0.10154405
4327,0.27230224
4329,0.5404159
4341,0.6615643
4346,0.045731872
4360,0.029045207
4363,0.87823975
4415,0.13189235
4447,0.7342324
4457,0.3795468
4458,0.8276474
4460,0.065923676
4464,0.09011099
4476,0.8575991
4481,0.086667806
4482,0.20911111
4502,0.08529882
4542,0.2676397
4545,0.04802377
4555,0.8158546
4556,0.019792411
4575,0.89557016
4605,0.8495681
4608,0.13558947
4614,0.028506396
4623,0.5402345
4631,0.57613057
4632,0.20822209
4634,0.22339177
4644,0.83412385
4679,0.73398787
4681,0.335161
4683,0.045901913
4705,0.034488328
4730,0.8928041
4734,0.049074054
4755,0.2360014
4776,0.04817933
4795,0.0689784
4824,0.68974656
4870,0.09739423
4890,0.17161947
4924,0.88639665
4928,0.70738184
4945,0.19466637
4948,0.056478556
4962,0.58500427
5000,0.0727978
5022,0.11167873
5023,0.025631644
5037,0.47902423
5050,0.28403497
5066,0.68705696
5069,0.6838949
5071,0.16070762
5073,0.8446281
5088,0.8814076
5175,0.13597083
5203,0.23797557
5230,0.07803905
5272,0.038624283
5317,0.037755705
5332,0.6419408
5351,0.84467804
5371,0.089425445
5384,0.9249389
5388,0.914346
5394,0.46179527
5402,0.111540176
5417,0.04907904
5442,0.7320163
5456,0.73966223
5461,0.81481445
5466,0.045410257
5468,0.29571208
5471,0.7302262
5480,0.36686915
5513,0.7386954
5519,0.26474008
5530,0.053926993
5534,0.714502
5544,0.13475388
5545,0.35776657
5553,0.2420765
5573,0.40955842
5596,0.23872039
5614,0.8832517
5628,0.041237444
5640,0.62848693
5677,0.048887018
5686,0.135903
5690,0.030617427
5692,0.67370665
5695,0.08634424
5705,0.030542152
5709,0.35092428
5715,0.2995709
5718,0.8874382
5721,0.08251261
5729,0.150056
5733,0.6484232
5737,0.032041274
5758,0.17849097
5785,0.03565611
5791,0.25337368
5796,0.019546792
5797,0.13690218
5802,0.08153071
5805,0.10561287
5806,0.20700221
5808,0.33616313
5809,0.24363944
5816,0.09561308
5817,0.08837346
5822,0.09488681
5859,0.47496027
5874,0.6899637
5895,0.51218396
5955,0.06144426
5964,0.84255713
5966,0.86529136
5980,0.029686576
5986,0.090130694
5993,0.8700261
6005,0.76730084
6007,0.036695167
6013,0.85913336
6025,0.22262831
6030,0.08414296
6054,0.53705823
6058,0.35905492
6064,0.042698544
6076,0.039335858
6096,0.6131127
6121,0.54246986
6127,0.024506595
6155,0.39540404
6179,0.845217
6181,0.27154416
6186,0.14505555
6196,0.31731918
6200,0.36995736
6206,0.07775419
6231,0.080757216
6276,0.046984818
6287,0.34218773
6298,0.3303496
6307,0.45585412
6308,0.7301674
6333,0.13945171
6372,0.03087518
6381,0.4018759
6388,0.4604239
6389,0.20197207
6408,0.09566196
6415,0.8883645
6433,0.53080493
6440,0.8397115
6448,0.17369702
6471,0.0478202
6481,0.054744106
6485,0.7686266
6494,0.32990664
6501,0.02630876
6505,0.9001467
6518,0.27608135
6535,0.7595279
6541,0.038843464
6549,0.6676692
6552,0.03497614
6575,0.8287091
6593,0.042166628
6627,0.11386164
6638,0.038890835
6645,0.034077644
6680,0.8732063
6688,0.11951632
6690,0.6410522
6691,0.47751862
6706,0.037827987
6708,0.23485002
6722,0.35066077
6734,0.090826005
6737,0.03316882
6741,0.22834854
6752,0.55883485
6756,0.23596632
6773,0.89939976
6782,0.23753999
6784,0.6538831
6815,0.26227665
6845,0.10090552
6879,0.278158
6897,0.5038547
6908,0.018073965
6909,0.87083495
6911,0.018861944
6941,0.68780655
6950,0.061739326
6967,0.041693848
6983,0.39895335
6985,0.07790803
7006,0.20937629
7012,0.30527794
7027,0.0900274
7029,0.12093777
7030,0.07421598
7043,0.1418111
7044,0.050539725
7061,0.09306346
7105,0.03082086
7108,0.8391725
7124,0.03578949
7149,0.035442833
7158,0.88733447
7172,0.04015583
7182,0.32027265
7188,0.2537225
7193,0.13466996
7200,0.081976995
7202,0.14743087
7206,0.04874549
7209,0.46103293
7211,0.5325756
7220,0.1562657
7244,0.8897015
7263,0.3364833
7310,0.17528632
7329,0.4881506
7372,0.84938174
7400,0.037116893
7446,0.43073118
7451,0.13727525
7470,0.4080372
7474,0.01898762
7513,0.042003978
7520,0.84284484
7525,0.0364658
7534,0.25307953
7542,0.88856673
7550,0.022360615
7576,0.5196869
7578,0.057997208
7584,0.2888653
7585,0.016493335
7596,0.48853934
7602,0.019094314
7649,0.038169157
7665,0.62210137
7699,0.031727627
7727,0.4673629
7731,0.40604928
7733,0.88628703
7751,0.872405
7769,0.0341526
7836,0.23035488
7870,0.018355992
7904,0.040816642
7916,0.8937976
7918,0.32135028
7922,0.8575705
7958,0.041047156
7962,0.6205324
7966,0.23622493
7968,0.84544617
7987,0.89227176
8017,0.05391393
8018,0.03677138
8043,0.6456507
8059,0.18775699
8065,0.59666944
8066,0.3338153
8074,0.51298773
8085,0.8879664
8106,0.6648039
8110,0.04420916
8121,0.038937654
8123,0.90901524
8141,0.01659174
8150,0.033518
8167,0.36049017
8194,0.66081166
8205,0.89947104
8208,0.7122252
8218,0.061925124
8248,0.17879803
8256,0.017696684
8274,0.050519902
8275,0.057952054
8299,0.40749133
8301,0.056085743
8312,0.015245823
8326,0.036536805
8331,0.030526537
8346,0.048567545
8348,0.39339575
8368,0.040393274
8370,0.0758411
8375,0.033342205
8379,0.89011216
8380,0.83020395
8386,0.18063574
8398,0.3901704
8407,0.26812217
8425,0.025337696
8449,0.8342848
8452,0.9025364
8456,0.14826232
8459,0.63016623
8511,0.57057446
8529,0.039706826
8544,0.89119947
8550,0.054022033
8566,0.05524172
8570,0.88511115
8573,0.875825
8584,0.23415326
8669,0.032955647
8704,0.04989857
8710,0.030953377
8720,0.18626668
8752,0.045247518
8757,0.85703635
8778,0.49221215
8814,0.014074709
8821,0.035658497
8833,0.063008934
8837,0.30968595
8861,0.029041518
8862,0.11482621
8871,0.13902734
8875,0.048271038
8878,0.38020796
8897,0.21333459
8910,0.9170057
8918,0.03378161
8935,0.016436793
8937,0.114067115
8938,0.18493006
8944,0.782142
8950,0.78172565
8951,0.8750053
8968,0.3142769
8980,0.77063215
8983,0.27139
8986,0.81514853
8988,0.13432454
8991,0.21146214
8996,0.022498226
9004,0.22103897
9008,0.53946656
9010,0.07768174
9012,0.01934228
9013,0.21391185
9014,0.17015505
9016,0.829901
9021,0.07250339
9042,0.22068202
9047,0.2962656
9051,0.06147218
9052,0.24619392
9053,0.0462545
9054,0.15928616
9055,0.58740205
9056,0.22853133
9067,0.015449428
9072,0.9086723
9074,0.04225424
9080,0.06637599
9083,0.12886837
9085,0.20851532
9086,0.04868856
9090,0.0856074
9091,0.064192764
9099,0.1054307
9108,0.25590837
9116,0.019794747
9117,0.61118084
9118,0.2353689
9126,0.80137366
9131,0.8637103
9132,0.028615603
9142,0.6508281
9144,0.55089104
9145,0.06610852
9156,0.2355259
9159,0.25918597
9164,0.18658885
9167,0.06510063
9174,0.22367957
9182,0.38721138
9185,0.12130558
9188,0.7219882
9189,0.06632166
9195,0.11202957
9203,0.4589165
9207,0.12178854
9209,0.14620203
9211,0.051644623
9213,0.3448458
9231,0.2123096
9234,0.5281654
9235,0.7573004
9241,0.3673119
9262,0.7369243
9265,0.06185522
9267,0.017768834
9270,0.37267536
9283,0.09740214
9293,0.1290832
9306,0.12415942
9307,0.8469152
9308,0.22457296
9316,0.07224102
9324,0.41057473
9337,0.5740102
9348,0.043970264
9351,0.101343565
9360,0.8506174
9363,0.2270627
9369,0.6528808
9371,0.34827197
9380,0.08507455
9390,0.03662686
9394,0.30076352
9400,0.09582646
9401,0.11116028
9404,0.049937993
9405,0.12445182
9409,0.038719505
9412,0.05452208
9416,0.04139497
9418,0.13538206
9424,0.032273903
9426,0.13599032
9436,0.20830041
9438,0.070320636
9441,0.29306185
9450,0.57371235
9475,0.08229686
9478,0.055007525
9480,0.09016935
9481,0.017027672
9484,0.087409854
9485,0.5674627
9498,0.3167253
9510,0.18274958
9512,0.6211992
9513,0.8747011
9518,0.07592561
9527,0.08955162
9528,0.82427603
9532,0.64463234
9536,0.12786119
9538,0.75801
9541,0.060712542
9547,0.15880513
9548,0.053104635
9549,0.28962505
9555,0.4784443
9560,0.10917313
9570,0.01864922
9574,0.072515026
9580,0.13984314
9588,0.22148784
9591,0.029484086
9602,0.24337839
9604,0.064498276
9608,0.14359573
9618,0.09669315
9619,0.11051833
9620,0.054688457
9622,0.03556113
9626,0.1520101
9628,0.37825316
9630,0.016560221
9633,0.15335146
9660,0.013191128
9662,0.07827616
9667,0.016593082
9668,0.7945641
9671,0.7106534
9672,0.4786836
9675,0.013973321
9679,0.4485354
9688,0.86821085
9695,0.9036807
9699,0.8977193
9716,0.8325211
9722,0.8294547
9723,0.11587849
9725,0.09624439
9727,0.033352274
9733,0.11879263
9734,0.2523082
9736,0.06627351
9740,0.21272409
9741,0.10679308
9751,0.087797575
9761,0.43762797
9767,0.042676315
9769,0.095495865
9771,0.8261211
9776,0.15974519
9782,0.11526273
9785,0.19674142
9797,0.8989082
9802,0.16318235
9805,0.2680171
9809,0.19449766
9812,0.11876657
9820,0.0951608
9832,0.08399431
9833,0.25449
9836,0.11882193
9845,0.82707524
9847,0.029906712
9854,0.24862826
9860,0.70613235
9863,0.112449445
9878,0.08545162
9879,0.2591665
9887,0.21738984
9893,0.042644974
9904,0.68392545
9905,0.018993534
9909,0.089713134
9912,0.4633256
9913,0.031401735
9915,0.09087276
9920,0.68083495
9926,0.9071427
9928,0.8898177
9938,0.01645838
9939,0.41613793
9973,0.5220891
9978,0.16713698
9980,0.7085161
9983,0.13334082
9988,0.082799025
9999,0.83757645
10001,0.27448842
10008,0.12135861
10014,0.14816445
10021,0.6639387
10024,0.055165295
10026,0.5422611
10034,0.044327594
10038,0.019357396
10040,0.06783363
10048,0.13833861
10057,0.18302085
10065,0.121262684
10066,0.023763001
10071,0.043621853
10075,0.07409205
10082,0.028803453
10085,0.040773317
10086,0.83520526
10087,0.16679181
10097,0.07492015
10100,0.11967978
10104,0.090118565
10107,0.40748855
10108,0.11059776
10120,0.17283277
10121,0.46324134
10122,0.14609171
10123,0.7773299
10134,0.49783033
10135,0.89319885
10146,0.5939841
10153,0.09153211
10154,0.8869088
10155,0.05785129
10165,0.10445454
10166,0.060301512
10169,0.18587936
10172,0.019402388
10187,0.060961526
10190,0.10641004
10193,0.023091389
10194,0.26372573
10195,0.040702146
10199,0.07857277
10210,0.74875724
10218,0.044866323
10219,0.036072683
10227,0.69544655
10229,0.105654046
10233,0.018277377
10243,0.29973102
10247,0.47952318
10248,0.32896882
10250,0.45731583
10252,0.45177624
10257,0.6614175
10258,0.7442336
10260,0.87518144
10261,0.7941629
10262,0.077848606
10268,0.34230846
10269,0.4049873
10272,0.88308084
10275,0.04144714
10277,0.048805393
10284,0.30814278
10285,0.29731163
10296,0.05005399
10322,0.049516506
10323,0.03751573
10325,0.029069757
10328,0.04798685
10331,0.13044523
10342,0.253011
10346,0.88671064
10347,0.8416374
10354,0.10243276
10355,0.5954999
10357,0.10163139
10358,0.18315588
10362,0.068326026
10373,0.17272772
10380,0.09305649
10386,0.07749318
10388,0.03229779
10393,0.20786388
10405,0.11088914
10406,0.05754383
10411,0.15352833
10413,0.020140743
10415,0.8671917
10419,0.25722387
10424,0.8154414
10432,0.09067058
10438,0.015926152
10439,0.1423278
10444,0.07449962
10447,0.032917228
10456,0.030943492
10459,0.67540056
10463,0.8688977
10466,0.34664482
10467,0.44248927
10470,0.5303503
10474,0.15324408
10479,0.047336057
10481,0.014928303
10482,0.07463964
10489,0.23132947
10501,0.0899013
10516,0.106666826
10519,0.8913603
10522,0.055183966
10523,0.048385963
10524,0.1305492
10526,0.69140553
10532,0.03979307
10533,0.21500358
10534,0.8212275
10537,0.038489357
10538,0.5649442
10563,0.03882905
10565,0.19436082
10569,0.061882924
10570,0.10148686
10572,0.044274367
10577,0.046608575
10579,0.8689173
10582,0.017387932
10586,0.65636
10594,0.18870436
10610,0.051303007
10612,0.82509035
10614,0.03181601
10618,0.12341383
10623,0.07874125
10624,0.35853618
10633,0.028082944
10637,0.055093773
10641,0.01958281
10648,0.74630076
10655,0.10152462
10658,0.25389707
10660,0.15634033
10677,0.06829017
10686,0.5034865
10691,0.06220224
10693,0.016626785
10694,0.043031774
10695,0.1937264
10698,0.029701037
10707,0.5080424
10711,0.084906265
10722,0.19466573
10723,0.022594776
10740,0.25410947
10745,0.22703785
10747,0.6988695
10755,0.027391803
10762,0.313665
10773,0.5981368
10784,0.08306657
10785,0.1233298
10786,0.08568894
10791,0.73742574
10798,0.014857633
10803,0.43947798
10806,0.020582752
10812,0.30883175
10815,0.28690147
10816,0.01607221
10822,0.7550791
10824,0.18779495
10825,0.042390976
10832,0.03487442
10839,0.6929248
10841,0.8755525
10842,0.120259196
10843,0.09966087
10844,0.8906201
10848,0.119264595
10850,0.02776314
10855,0.10426334
10863,0.034580052
10864,0.11487363
10865,0.6318273
10866,0.06662882
10871,0.097122915
10872,0.8872265
10873,0.0579765
10879,0.10937585
10883,0.08639215
10886,0.82044667
10891,0.7999335
10894,0.7194544
10895,0.07511827
10905,0.046565227
10914,0.051491424
10915,0.48662394
10917,0.12098453
10929,0.2714736
10934,0.5691381
10946,0.083544165
10950,0.89587736
10961,0.5863611
10963,0.03416782
10965,0.111739084
10966,0.034916155
10986,0.7187015
10997,0.15133727
11005,0.031255018
11009,0.7332587
11012,0.8486371
11016,0.8522698
11023,0.16329236
11025,0.31540242
11031,0.033047482
11032,0.6856295
11033,0.10003662
11048,0.67469704
11050,0.39529902
11054,0.08313236
11057,0.86850363
11061,0.061283417
11074,0.035393704
11081,0.115311645
11083,0.022516906
11090,0.017354524
11092,0.07216603
11093,0.03944499
11111,0.89320666
11114,0.07432384
11118,0.07342409
11132,0.1244372
11143,0.014133454
11144,0.0375633
11146,0.048209563
11152,0.055563606
11153,0.012951423
11161,0.044129435
11167,0.06590667
11177,0.287144
11178,0.08399641
11181,0.5111998
11197,0.12127404
11199,0.035909887
11201,0.08529298
11203,0.13864014
11206,0.28243738
11209,0.14378689
11217,0.03909772
11219,0.038922396
11227,0.22258855
11228,0.8630218
11238,0.4331015
11239,0.09630896
11250,0.49133804
11265,0.100990444
11276,0.06933828
11282,0.021386772
11284,0.07575848
11286,0.87891966
11299,0.39357048
11302,0.15299885
11304,0.2192387
11312,0.078238405
11313,0.1137146
11326,0.108209394
11327,0.77272487
11333,0.7728107
11336,0.05701903
11343,0.3879041
11345,0.12971023
11349,0.098024085
11350,0.027034603
11355,0.89060754
11356,0.8302572
11357,0.09003312
11362,0.11347132
11366,0.24707137
11367,0.028354723
11388,0.07249351
11389,0.06062723
11403,0.19903558
11413,0.067322575
11418,0.24134718
11421,0.21870549
11422,0.063355304
11423,0.026456734
11424,0.062347032
11425,0.25646725
11427,0.074787006
11430,0.11360035
11435,0.09122068
11437,0.13634092
11442,0.25199756
11447,0.36616653
11452,0.019213766
11456,0.78704727
11461,0.05795477
11470,0.09907272
11473,0.61138725
11474,0.3654297
11481,0.1291347
11492,0.07597318
11505,0.8810836
11521,0.70613134
11527,0.8852935
11533,0.15630633
11534,0.06926804
11548,0.121659055
11553,0.9040143
11557,0.21971656
11569,0.09938892
11586,0.020455245
11600,0.01956098
11605,0.41106468
11607,0.30926782
11617,0.07845138
11619,0.27117956
11629,0.14394474
11631,0.13141021
11637,0.8980315
11647,0.78752697
11659,0.6589834
11661,0.09525992
11663,0.037490718
11683,0.03558733
11686,0.050108425
11688,0.3447895
11694,0.042965963
11702,0.06828216
11707,0.20230505
11708,0.3717727
11719,0.15425673
11722,0.6361611
11728,0.89694124
11731,0.4590104
11737,0.71443594
11742,0.87697005
11754,0.019510299
11757,0.91425586
11759,0.12812822
11764,0.11745866
11769,0.056193653
11773,0.03352134
11778,0.030211994
11783,0.0476462
11788,0.045323245
11793,0.086129054
11795,0.0571043
11800,0.86218715
11803,0.03771655
11805,0.32404685
11810,0.87873775
11817,0.058851715
11834,0.16226335
11838,0.114715844
11840,0.019829115
11849,0.8811054
11850,0.88662535
11859,0.7429944
11860,0.29998946
11865,0.6148481
11868,0.065154
11877,0.17279156
11886,0.8794012
11888,0.40375912
11891,0.3048914
11896,0.32641894
11898,0.03359595
11908,0.21004476
11911,0.22629389
11912,0.1797463
11927,0.76168823
11928,0.5508096
11931,0.22425187
11933,0.07802981
11934,0.014280246
11938,0.080991164
11943,0.09556774
11951,0.013492163
11962,0.21029389
11972,0.053133655
11974,0.124806374
11977,0.72917706
11982,0.04119336
11987,0.8312992
11990,0.16293393
11994,0.10351938
11998,0.29185578
12002,0.095551595
12005,0.84689194
12012,0.9148941
12015,0.023915317
12018,0.031061776
12019,0.052745968
12020,0.89072436
12023,0.078231364
12032,0.20905185
12034,0.077537775
12060,0.16950074
12063,0.04681131
12068,0.0396515
12075,0.32191348
12080,0.064994454
12082,0.86278594
12091,0.048177022
12093,0.23600757
12096,0.24740206
12098,0.41714153
12099,0.03498389
12100,0.19606486
12102,0.085933454
12112,0.0197093
12114,0.10549478
12118,0.89246994
12125,0.895861
12132,0.19324172
12137,0.08724383
12143,0.047976326
12144,0.097985215
12147,0.048289996
12148,0.08331458
12150,0.22427982
12152,0.5557353
12155,0.7990489
12161,0.030585907
12163,0.35475555
12165,0.16396672
12168,0.095528364
12172,0.82846624
12174,0.85538757
12176,0.07110829
12177,0.02879253
12180,0.04670691
12183,0.07804333
12190,0.14111328
12198,0.01394934
12199,0.72985333
12200,0.21890342
12204,0.24081357
12209,0.8446677
12210,0.6081239
12220,0.014920339
12225,0.18600723
12228,0.2954106
12229,0.498465
12238,0.903282
12249,0.9067771
12255,0.8814999
12258,0.85261
12265,0.22296467
12273,0.057306107
12280,0.04894597
12292,0.8476124
12299,0.016225537
12302,0.040291257
12307,0.030904263
12311,0.08690119
12322,0.045658384
12336,0.29058683
12344,0.88508856
12348,0.7343538
12349,0.04654551
12358,0.114360124
12360,0.887184
12366,0.1278531
12370,0.1648405
12374,0.020473622
12375,0.21538445
12376,0.025986314
12382,0.90575105
12392,0.045141157
12396,0.16181624
12397,0.11825889
12403,0.8582676
12408,0.05448429
12420,0.052663773
12423,0.7087978
12425,0.15346697
12438,0.21606955
12442,0.22296816
12445,0.86292255
12446,0.080715686
12449,0.030042317
12454,0.87067974
12457,0.03852455
12467,0.89065516
12472,0.30453375
12477,0.8059379
12487,0.2787083
12488,0.3819199
12491,0.18934606
12495,0.09957115
12496,0.29234168
12497,0.27345484
12506,0.07586944
12510,0.21182276
12521,0.06921215
12522,0.018211987
12537,0.88582283
12548,0.20473178
12562,0.027537003
12566,0.10544859
12578,0.15596054
12581,0.07318595
12583,0.6660242
12592,0.03396043
12593,0.18294445
12596,0.4795955
12598,0.10019555
12608,0.031543963
12610,0.53966844
12611,0.10510786
12612,0.7364479
12620,0.9024422
12623,0.88947606
12630,0.7785112
12635,0.04459747
12636,0.22603464
12643,0.122781426
12645,0.14078909
12673,0.8276568
12675,0.22821411
12678,0.36142814
12681,0.7602804
12686,0.022185732
12692,0.030631855
12695,0.91322863
12705,0.087053284
12709,0.031834792
12711,0.1959858
12712,0.05610086
12713,0.41120484
12717,0.053434014
12718,0.67657614
12726,0.13127159
12728,0.76042604
12732,0.18196145
12734,0.06086755
12740,0.39903426
12751,0.58268154
12755,0.014610661
12758,0.6468862
12764,0.01649141
12765,0.048792757
12766,0.54038095
12768,0.64418215
12773,0.28947693
12784,0.017840408
12785,0.04705581
12791,0.101709336
12792,0.14489613
12793,0.042244382
12794,0.02876701
12796,0.75178957
12799,0.8674054
12800,0.2092347
12802,0.88430285
12803,0.5758322
12804,0.06445856
12814,0.84940076
12821,0.08754099
12826,0.017453015
12832,0.05109131
12839,0.030718258
12841,0.045495935
12853,0.03520208
12854,0.028938746
12856,0.1998973
12858,0.051080503
12866,0.08799155
12870,0.113489054
12878,0.06563495
12884,0.8101724
12888,0.07315768
12889,0.11814783
12890,0.51876795
12899,0.03312328
12902,0.030829363
12913,0.3485262
12920,0.10935725
12922,0.76846635
12923,0.12733658
12929,0.05457438
12932,0.58826745
12940,0.16020149
12941,0.8566406
12955,0.0642247
12956,0.18414055
12962,0.05142175
12974,0.027335241
12987,0.06887188
12988,0.10732119
12992,0.0350142
12999,0.8552461
13012,0.5320605
13016,0.058672186
13020,0.6739662
13023,0.77962935
13025,0.065492734
13029,0.018189682
13030,0.080440424
13031,0.89162993
13034,0.14372645
13042,0.120386206
13045,0.015602988
13053,0.83872163
13057,0.5497706
13059,0.100249484
13060,0.5153179
13067,0.07506638
13074,0.08013718
13078,0.01714892
13079,0.55402744
13085,0.10502499
13086,0.05193878
13089,0.041136514
13090,0.16583936
13099,0.06415706
13108,0.5937284
13110,0.017678453
13116,0.016119212
13120,0.14163703
13127,0.033759627
13128,0.041689653
13129,0.13239394
13130,0.058652215
13137,0.01764495
13147,0.089817524
13153,0.016319102
13158,0.13715032
13165,0.03776516
13173,0.15724044
13178,0.071633704
13179,0.18838014
13192,0.5985352
13196,0.060363118
13202,0.121177256
13207,0.46623352
13210,0.06130857
13217,0.10386877
13222,0.4400867
13227,0.162767
13234,0.5546799
13241,0.08798606
13251,0.42218325
