id,cat_pseudo_oof
505,0.8504992325541914
506,0.14159262466683578
507,0.06010825931809087
508,0.6484530790871165
509,0.36414195185516857
510,0.05535835585976427
511,0.05162209649042161
512,0.6999620567258352
513,0.563983844557187
514,0.05082942200139795
515,0.4831745281873525
516,0.8681526012030096
517,0.36430677408759965
518,0.10530352548402866
519,0.27292423437144886
520,0.2761007763910746
521,0.059822989402519774
522,0.05940806174142092
523,0.055642488404998545
524,0.3556587886284584
525,0.2790540651869096
526,0.4373283584550454
527,0.7418891750861942
528,0.09956103311680285
529,0.05055580555088281
530,0.3889368096628196
531,0.577443378642253
532,0.14653797803948743
533,0.06388373626301147
534,0.8852103585171835
535,0.5710793062073428
536,0.8611966078418263
537,0.11261643871011821
538,0.05478170822738628
539,0.0556297878029907
540,0.8463296750093328
541,0.22459692439037027
542,0.05159546098897906
543,0.8992720128118264
544,0.21027202836664305
545,0.7813298044512335
546,0.053653983068780955
547,0.7734397991042817
548,0.04885937621566129
549,0.883259230225064
550,0.05524819634227819
551,0.06902079844441207
552,0.049126303006000495
553,0.04849126624118884
554,0.886773188740982
555,0.0685264823401556
556,0.7100762588933293
557,0.5532405398728713
558,0.05370916771625407
559,0.1886744807595698
560,0.16976089239955222
561,0.06175134205811498
562,0.051317368053874414
563,0.17996112184415108
564,0.6755169045737414
565,0.20894258186670706
566,0.8759736792778943
567,0.1771193016072139
568,0.7595975278475515
569,0.21766077519337163
570,0.0820073960354015
571,0.2465193620392517
572,0.48694676700032496
573,0.04380504590941976
574,0.8592895006922843
575,0.0469769631718701
576,0.8086127633347353
577,0.062237034250637056
578,0.06437023846062766
579,0.38393673481365764
580,0.05585697276434907
581,0.12853355621894416
582,0.2749647075182399
583,0.06065527779551825
584,0.08215678052336131
585,0.05928411260793909
586,0.09028495122105525
587,0.0558532596907554
588,0.08324800461596589
589,0.053085492801373244
590,0.8813977429054765
591,0.05272893520945482
592,0.047526566009233884
593,0.8830951732835578
594,0.05174339129042514
595,0.27861002807064944
596,0.22477116900951022
597,0.10909970769969009
598,0.06500374124605875
599,0.14476029707077998
600,0.05230880026960797
601,0.44689418518881974
602,0.6794919046931881
603,0.09976125905313285
604,0.8913336360089057
605,0.2554781932816288
606,0.12129320507859079
607,0.4256047976406582
608,0.8715079529691568
609,0.05284199526784096
610,0.4647663970084239
611,0.10506360607532414
612,0.3633262839894986
613,0.0430958584181699
614,0.04578988395428235
615,0.8871063692725173
616,0.052002801757974816
617,0.13379960747760514
618,0.8854846188271146
619,0.04530996785842818
620,0.605194184034942
621,0.05494747249478975
622,0.26400377084215537
623,0.04325202191092703
624,0.43171838980458677
625,0.04832343793382891
626,0.052446625461429974
627,0.7582335715698585
628,0.05100619768509175
629,0.6517276620974954
630,0.3636173019739716
631,0.8723303334990545
632,0.8763627890110927
633,0.05033850123377711
634,0.12177672145675725
635,0.05047941884363042
636,0.056544186145019035
637,0.8749389870974811
638,0.25247329765753534
639,0.8872610965656686
640,0.05173847082113118
641,0.7543106939238342
642,0.13403650257944819
643,0.8754948359987603
644,0.8868548072204481
645,0.059102747210600215
646,0.05208873424225476
647,0.6960010332708734
648,0.13188011604971495
649,0.5892508184042466
650,0.44409109525861146
651,0.6190765124992469
652,0.8906987824512731
653,0.637506413305476
654,0.04951212828264593
655,0.05520905841937024
656,0.8740151823157127
657,0.0430519246788341
658,0.05855660365154436
659,0.296343765220566
660,0.7516477860775204
661,0.8720091140266909
662,0.7792197463716685
663,0.05669535538728897
664,0.13469284568993173
665,0.04559250429081417
666,0.05573739186382222
667,0.062338470970622804
668,0.40737134721815915
669,0.05635284067452465
670,0.045820879813319816
671,0.050154413030731315
672,0.05223560073283675
673,0.05324406533866457
674,0.3535255389377059
675,0.05177040938805483
676,0.060793080423457914
677,0.05110473361427805
678,0.8873474230497822
679,0.8493320599228303
680,0.13485846130219709
681,0.39707228351446494
682,0.24123219782684518
683,0.04930751765566892
684,0.8593177323539469
685,0.8802223855267334
686,0.1316936581345219
687,0.7649548190637154
688,0.6251784304996268
689,0.05139140529480237
690,0.8937367675604871
691,0.05780564693477558
692,0.054988524115060444
693,0.8715272055381073
694,0.8761248976443164
695,0.22627074645674136
696,0.0475751953053969
697,0.059074968676882486
698,0.054643038199524395
699,0.1425523000255233
700,0.05294722575790176
701,0.8713826275704554
702,0.430896632783913
703,0.04446788993519657
704,0.05199084957394823
705,0.05691206068161677
706,0.25888930928745413
707,0.05355207286245576
708,0.06715263693685461
709,0.07520579382118883
710,0.053154390536520026
711,0.4268886675417625
712,0.16527917532972808
713,0.8785812340768443
714,0.05155911070815951
715,0.04709745240251544
716,0.09503721620491354
717,0.11590312708143138
718,0.8204066353500702
719,0.8613045965254225
720,0.8839369210661434
721,0.3404145428232356
722,0.8302150136419847
723,0.20114972441882997
724,0.8774685287375936
725,0.07736126979332278
726,0.12685839621039033
727,0.050244981138028486
728,0.17931168663156066
729,0.6340381483594277
730,0.05915105859384854
731,0.04168978860701119
732,0.1703606772444786
733,0.11994391358576355
734,0.8426718080750675
735,0.0578062703221837
736,0.16792799480793053
737,0.2745841860820424
738,0.05645371667267364
739,0.1574865434557739
740,0.05449178210292628
741,0.10331311096033416
742,0.6275588049548979
743,0.1477708940438117
744,0.043784128734244254
745,0.8898387838311406
746,0.052797406067369004
747,0.05693210035432285
748,0.07697753694853542
749,0.1261079704688123
750,0.05728742575236828
751,0.0683705774010999
752,0.057764654784032185
753,0.07491393487387149
754,0.15491796194251456
755,0.04929779220970174
756,0.7273261667705463
757,0.17493733878021028
758,0.8676750750833364
759,0.8572478915950018
760,0.051840820084458186
761,0.7072753067901801
762,0.6213698933540923
763,0.060361460875572794
764,0.17821656588252097
765,0.15075997043925526
766,0.121710619357648
767,0.05571455972504717
768,0.18169099674316594
769,0.45771974457425213
770,0.08639448420600057
771,0.8036074903810679
772,0.08052128279803687
773,0.06848477250706939
774,0.526967072974258
775,0.10633434614976581
776,0.06540872133754627
777,0.055196346181498004
778,0.35419069608573656
779,0.1700138682455175
780,0.5569244335900432
781,0.7838367780010708
782,0.3872888796383376
783,0.774641855560224
784,0.052060038911056185
785,0.046919362085326086
786,0.30844967599664097
787,0.09549479433635341
788,0.08917514704519373
789,0.08359910264919246
790,0.85360224621451
791,0.15401226902720416
792,0.05829711135099025
793,0.5225960294396305
794,0.6479779207370859
795,0.05220150811803542
796,0.07007967114231738
797,0.8816091359444906
798,0.13386626709571187
799,0.8023330964948479
800,0.24368778854386788
801,0.06368247105544099
802,0.05021808088708547
803,0.18161872337864077
804,0.0652108339193714
805,0.1056545239431855
806,0.05622495556478134
807,0.0799718970041309
808,0.0510447675105092
809,0.05437437620429828
810,0.052011738354492756
811,0.08238421196598641
812,0.05768139534082802
813,0.10379828044970178
814,0.15715662513779843
815,0.05909179144922573
816,0.20667642007852724
817,0.6977780997041584
818,0.0628032956151604
819,0.05201319626343065
820,0.06123210544445227
821,0.047905550100217534
822,0.07117397678470025
823,0.6661680156245594
824,0.27410463852602057
825,0.1757852244301464
826,0.7736608880900746
827,0.862877393302063
828,0.06213641023205015
829,0.07359772199167974
830,0.8892848114552268
831,0.7210316029202041
832,0.11799418855344093
833,0.7875545671843664
834,0.05763801565845378
835,0.11529612285995994
836,0.05037586245636666
837,0.1934910395692387
838,0.5179293880631101
839,0.06557435810139253
840,0.043311757866826
841,0.059206024971355395
842,0.07252478434474749
843,0.16889579272104938
844,0.05353499355881204
845,0.16375756836448585
846,0.05488568499417392
847,0.08228233938931415
848,0.0645929603744044
849,0.07208896328540292
850,0.05731400324681881
851,0.05352911757734804
852,0.0964940568488261
853,0.3060463783994033
854,0.044225312785096754
855,0.0859506071695966
856,0.047337551554113365
857,0.056468479370115385
858,0.04189454876035803
859,0.8832964688980663
860,0.7618252314680547
861,0.5654722441340432
862,0.04264402342984823
863,0.3408432859264866
864,0.8939424990213745
865,0.8835618097777045
866,0.8648888807182219
867,0.8689457002484184
868,0.8590110567311171
869,0.06932314460076945
870,0.06835025710143763
871,0.05585754075136858
872,0.06753425744316206
873,0.1886049794141534
874,0.05903395112749017
875,0.13242880792072548
876,0.07271911931199218
877,0.06452007060751155
878,0.4964247978122809
879,0.0523216221805218
880,0.07113303379722177
881,0.874771519342904
882,0.08124818358600995
883,0.09395037510132427
884,0.152552643578178
885,0.8779809569210922
886,0.14869940396952747
887,0.19295361286406126
888,0.13747095672297285
889,0.0718549040738907
890,0.05827522979660743
891,0.0599886442782289
892,0.1669586744201236
893,0.0778636511849688
894,0.8797656106163612
895,0.05007690337627439
896,0.16509672296907188
897,0.776782849783341
898,0.07391044467514965
899,0.060736251191605084
900,0.20334768858834865
901,0.14365262449918573
902,0.05073736764895372
903,0.7321407011261594
904,0.047663580466031905
905,0.07075699551599911
906,0.540960425103529
907,0.050506957740720684
908,0.08323929560980417
909,0.7506944608168931
910,0.8757846117721279
911,0.8771858253933708
912,0.04139399461584099
913,0.4906437210021277
914,0.3144848283812547
915,0.1585155191573447
916,0.7560612376883228
917,0.10932729424918493
918,0.0611126857173912
919,0.859656282496341
920,0.2003864269746043
921,0.08208515372751146
922,0.07472858860613635
923,0.7759919926889931
924,0.05703725380449087
925,0.6485500692026954
926,0.05277378945550872
927,0.047482238504690806
928,0.061364717004610804
929,0.10040255777908207
930,0.12437828362384933
931,0.07112826419160696
932,0.045518353651144094
933,0.05614728289674644
934,0.05577925157778689
935,0.0539621566344457
936,0.05353993257407221
937,0.8840918381722203
938,0.12921512990405326
939,0.0629820667207653
940,0.07733308177575815
941,0.0694525336192193
942,0.5313922211235794
943,0.07139391619818873
944,0.14173598159302955
945,0.44556389478135267
946,0.09321765977955335
947,0.8555527699769959
948,0.5523977844609945
949,0.8751967006509714
950,0.6564800710985612
951,0.06272079661118904
952,0.877877106568579
953,0.05894103300275231
954,0.07223783281108201
955,0.05751474474640883
956,0.10568249473111183
957,0.046678371061684876
958,0.05375762183437842
959,0.08275101506733111
960,0.0498538158955696
961,0.18474931700220895
962,0.05384783095836067
963,0.06201054582782582
964,0.8458042353587109
965,0.0580433883165037
966,0.054346568564296385
967,0.6825269114489424
968,0.07094165280415066
969,0.04759417296652786
970,0.27602160695071276
971,0.49429389503487303
972,0.25906931982706005
973,0.6202299777335291
974,0.47040234391556596
975,0.8011049455125633
976,0.8312971722638315
977,0.8580961915906204
978,0.8310153788912716
979,0.06075869167313717
980,0.3005261838046379
981,0.32510384081571314
982,0.8805721601751655
983,0.05273482489217426
984,0.055144369891457004
985,0.30167358944404643
986,0.22282018123392283
987,0.05728475516950728
988,0.054750194519893346
989,0.056977010683025776
990,0.04830261291248596
991,0.05562349201808207
992,0.110226459735665
993,0.21505773475663248
994,0.8920095044778155
995,0.8652740969685604
996,0.06590156870042643
997,0.7288376444477562
998,0.06717792984829575
999,0.12029252731687265
1000,0.05916867425576754
1001,0.11111227184623115
1002,0.06562974223247126
1003,0.05987951389127427
1004,0.047292652439988196
1005,0.12441418757122616
1006,0.07348322942754051
1007,0.0579023183473089
1008,0.08686731261463898
1009,0.04523364336127339
1010,0.8820290111064665
1011,0.16924831838569218
1012,0.8703536487290936
1013,0.0632876343960907
1014,0.04511223942399879
1015,0.08621886792618895
1016,0.05842814275373324
1017,0.045282518340211145
1018,0.05041435485363247
1019,0.7763669663450739
1020,0.880392593107295
1021,0.2666226087919899
1022,0.5014262295924612
1023,0.6266995235641877
1024,0.12881601654518193
1025,0.059131487058080655
1026,0.046433807055417296
1027,0.05771546482768022
1028,0.14685070393482874
1029,0.07216738754714133
1030,0.07100470226160689
1031,0.8608190082403423
1032,0.05398786128469042
1033,0.055874944679698835
1034,0.08609574745843714
1035,0.7038574762631431
1036,0.04924911922504786
1037,0.20214654307971616
1038,0.8245832227543703
1039,0.05226715217191811
1040,0.672139420400775
1041,0.05530384639752432
1042,0.143849947258911
1043,0.05469668045514222
1044,0.062105965620066206
1045,0.04909811216165735
1046,0.05090222502372897
1047,0.8555361858287028
1048,0.04487297858712648
1049,0.707728044688802
1050,0.15017325225113726
1051,0.054983600051651406
1052,0.865164787604965
1053,0.05336881317524461
1054,0.08981696622754316
1055,0.05922634934746161
1056,0.3627276935789514
1057,0.05411533575041634
1058,0.052287329913712766
1059,0.04531168081460662
1060,0.7896708714539752
1061,0.06124860919468036
1062,0.20493497926357102
1063,0.10627415405118226
1064,0.059440083245558495
1065,0.627990675828182
1066,0.05647767239871876
1067,0.047753971482787275
1068,0.05237200541229457
1069,0.1494309888065814
1070,0.05464528011803745
1071,0.5657610746973256
1072,0.0707454142093507
1073,0.1609111792137299
1074,0.048824477941979486
1075,0.13381816317153256
1076,0.12576176150975943
1077,0.7658017009792266
1078,0.05041449017750871
1079,0.21636180067291427
1080,0.7348196527123608
1081,0.05626283605876796
1082,0.10056176066555991
1083,0.06022363474691139
1084,0.8093891760645627
1085,0.04164722007556879
1086,0.41737991984258993
1087,0.046913578507490866
1088,0.28265736816097814
1089,0.19839824264315764
1090,0.045419100113113106
1091,0.8153262597268922
1092,0.13598066347970322
1093,0.049718869250344966
1094,0.05197893028257557
1095,0.8078643651784597
1096,0.8683716185622619
1097,0.07873554530831246
1098,0.08447030059385531
1099,0.8859301312753901
1100,0.07274321845328793
1101,0.049561469361305566
1102,0.0773857597040197
1103,0.050908865331206477
1104,0.079384753490499
1105,0.7506612428630581
1106,0.06131086119001193
1107,0.059759106765848016
1108,0.8853391432479307
1109,0.05636662533133219
1110,0.09423212833599755
1111,0.0672103161024682
1112,0.8635846225885413
1113,0.8196048594773933
1114,0.8028089540628024
1115,0.057506289680934276
1116,0.05574702804171516
1117,0.06719148343794092
1118,0.6041057482841061
1119,0.0792783499385473
1120,0.20856939399635266
1121,0.7202733955817424
1122,0.06564694616518141
1123,0.8710924277890086
1124,0.6069540054105957
1125,0.05466105066970019
1126,0.07117946519740467
1127,0.0546182372720837
1128,0.7672911883961391
1129,0.1100230492204491
1130,0.049651869669905244
1131,0.7819865581776152
1132,0.8793792746813386
1133,0.8634848195481238
1134,0.11889177548505574
1135,0.2928550538429802
1136,0.056217470392077515
1137,0.6921292215136987
1138,0.0706250190332475
1139,0.703763458087435
1140,0.35881577876892506
1141,0.08415097429188438
1142,0.8921996916431538
1143,0.054401465305516886
1144,0.05625273904838548
1145,0.06413744106311998
1146,0.04468232121237973
1147,0.04290392472986711
1148,0.05487375939870335
1149,0.05240063224227672
1150,0.8923707415923859
1151,0.059659209462267083
1152,0.06434435738519015
1153,0.07760543697817894
1154,0.04423675922316501
1155,0.05203865196494171
1156,0.05422255443353959
1157,0.058302491988517856
1158,0.044554732108224346
1159,0.05316578391731441
1160,0.07433924846813329
1161,0.18136322026140386
1162,0.06537400334389354
1163,0.6384908244760923
1164,0.08862965604669068
1165,0.053334625626248876
1166,0.06293487274329894
1167,0.09236038436879426
1168,0.26365391549768624
1169,0.09716534355584175
1170,0.04890036753225853
1171,0.057512648068835034
1172,0.19884668318962212
1173,0.868060458310671
1174,0.40376713431989797
1175,0.0666196064118797
1176,0.6119677626972375
1177,0.06674819433441065
1178,0.05542397703015893
1179,0.04510302413583568
1180,0.07721466818502991
1181,0.8860934238451371
1182,0.37364885804400827
1183,0.09189708668337392
1184,0.14955764030832464
1185,0.06884210624208394
1186,0.08780595209820478
1187,0.0755082183217495
1188,0.833815140551202
1189,0.800822097627709
1190,0.05267424214988966
1191,0.36885474438533605
1192,0.1363837015666664
1193,0.07076549639356619
1194,0.05082460908526332
1195,0.8903972298692058
1196,0.8689119009312058
1197,0.06266967010902075
1198,0.07793407064799295
1199,0.16046262739712375
1200,0.050357189513419796
1201,0.061155046425009144
1202,0.056108272891342036
1203,0.1571947320761202
1204,0.05735696143906434
1205,0.1331817631546443
1206,0.1341966082031447
1207,0.060945266560458886
1208,0.05193292099211553
1209,0.05707402996904842
1210,0.18099983611183995
1211,0.06459410580179085
1212,0.059100595553973914
1213,0.07911972939448447
1214,0.08561152163798144
1215,0.1964554423737515
1216,0.46088993016265595
1217,0.04580448431831089
1218,0.8469077823378066
1219,0.061860355675297386
1220,0.08106811148414013
1221,0.6388313914125695
1222,0.3348955516684209
1223,0.07939571810533155
1224,0.06256838877142828
1225,0.8941118946841137
1226,0.8135908984314734
1227,0.8675496713336527
1228,0.1214053382885996
1229,0.05825108064272823
1230,0.07896079761467208
1231,0.8840255000752555
1232,0.17918388803074609
1233,0.06790330580445275
1234,0.04538283565097755
1235,0.04366868591006744
1236,0.5280174933485536
1237,0.310947134633896
1238,0.058624780165844825
1239,0.1823089986440149
1240,0.11607240314279699
1241,0.07581473100298827
1242,0.8865679906512653
1243,0.7851964022112139
1244,0.7175441204136446
1245,0.06541781136097799
1246,0.05259946821161905
1247,0.05397424635681537
1248,0.054404698480417936
1249,0.27262047266217826
1250,0.05301483444038198
1251,0.059174699489888814
1252,0.12560930575460955
