id,autogluon_pseudo_oof
91,0.3600156307220459
92,0.01930474489927292
93,0.6128334999084473
94,0.012392009608447552
95,0.01608019694685936
96,0.9318464994430542
97,0.032185278832912445
98,0.02772463485598564
99,0.6131197810173035
100,0.5864773988723755
101,0.014533406123518944
102,0.4198511838912964
103,0.29942822456359863
104,0.16260197758674622
105,0.060954127460718155
106,0.8246598243713379
107,0.2785765528678894
108,0.9569488763809204
109,0.5848435759544373
110,0.045686736702919006
111,0.0674123764038086
112,0.4259066879749298
113,0.9088643789291382
114,0.3629809021949768
115,0.9496402144432068
116,0.020641561597585678
117,0.7295666337013245
118,0.25392723083496094
119,0.9051307439804077
120,0.0483880341053009
121,0.02074790745973587
122,0.05478681996464729
123,0.5859943628311157
124,0.4224504828453064
125,0.013552043586969376
126,0.6232218742370605
127,0.03059537336230278
128,0.9140951633453369
129,0.9329334497451782
130,0.8949568867683411
131,0.26065051555633545
132,0.016808513551950455
133,0.3680645525455475
134,0.06063304841518402
135,0.6059184670448303
136,0.013811388984322548
137,0.47019994258880615
138,0.08042999356985092
139,0.9536257982254028
140,0.2926069498062134
141,0.7259314060211182
142,0.34000879526138306
143,0.016528328880667686
144,0.013801371678709984
145,0.6875613927841187
146,0.1364913433790207
147,0.48299992084503174
148,0.7065538763999939
149,0.05432918667793274
150,0.19172650575637817
151,0.10540615767240524
152,0.24450358748435974
153,0.27758437395095825
154,0.047114066779613495
155,0.13721640408039093
156,0.04039396345615387
157,0.09296128153800964
158,0.02503492869436741
159,0.051791150122880936
160,0.015131165273487568
161,0.025912154465913773
162,0.07267649471759796
163,0.3147014379501343
164,0.5101888179779053
165,0.9469070434570312
166,0.9495542049407959
167,0.1213114932179451
168,0.9565211534500122
169,0.2753785252571106
170,0.5076168775558472
171,0.017999649047851562
172,0.8688531517982483
173,0.014541166834533215
174,0.01607600972056389
175,0.016535650938749313
176,0.013823550194501877
177,0.2572801113128662
178,0.5966340899467468
179,0.5025653839111328
180,0.02686985954642296
181,0.023595139384269714
182,0.17816253006458282
183,0.1659495234489441
184,0.0704830214381218
185,0.0172513946890831
186,0.8147265911102295
187,0.01456057745963335
188,0.43397846817970276
189,0.4178115725517273
190,0.7214544415473938
191,0.5610686540603638
192,0.6369739770889282
193,0.31282687187194824
194,0.669212281703949
195,0.031174805015325546
196,0.7673219442367554
197,0.02875087596476078
198,0.0237300843000412
199,0.6286345720291138
200,0.18713170289993286
201,0.025886662304401398
202,0.5666191577911377
203,0.3081137537956238
204,0.07199464738368988
205,0.015080067329108715
206,0.6484357118606567
207,0.05255826562643051
208,0.7987136840820312
209,0.07790353149175644
210,0.5122750401496887
211,0.4974186420440674
212,0.016390103846788406
213,0.04136205464601517
214,0.12961438298225403
215,0.08159274607896805
216,0.05181422829627991
217,0.9617513418197632
218,0.7028385400772095
219,0.014243986457586288
220,0.0667412132024765
221,0.8972833156585693
222,0.041383370757102966
223,0.017826145514845848
224,0.25710922479629517
225,0.05330129712820053
226,0.016902394592761993
227,0.03660612180829048
228,0.8953620195388794
229,0.7395714521408081
230,0.35568857192993164
231,0.0162113718688488
232,0.08195748925209045
233,0.9588528275489807
234,0.05404898151755333
235,0.6437463760375977
236,0.2988378405570984
237,0.7702319622039795
238,0.48195526003837585
239,0.37834328413009644
240,0.340211421251297
241,0.0790950208902359
242,0.9521458148956299
243,0.5653364658355713
244,0.01832413300871849
245,0.01592324674129486
246,0.09471695870161057
247,0.012385855428874493
248,0.9429634809494019
249,0.7023775577545166
250,0.01759890280663967
251,0.1337471902370453
252,0.07260023057460785
253,0.30944496393203735
254,0.012492548674345016
255,0.015951406210660934
256,0.01346983015537262
257,0.014631219208240509
258,0.6260635256767273
259,0.9623154997825623
260,0.6620252132415771
261,0.01497889868915081
262,0.16514576971530914
263,0.8755666613578796
264,0.07654911279678345
265,0.5623108148574829
266,0.25032076239585876
267,0.16093827784061432
268,0.022748634219169617
269,0.7531999349594116
270,0.9600884914398193
271,0.2488100230693817
272,0.018869709223508835
273,0.7733162641525269
274,0.7449910640716553
275,0.2045753002166748
276,0.9580960273742676
277,0.7136843204498291
278,0.6645726561546326
279,0.8993772268295288
280,0.016625527292490005
281,0.58449387550354
282,0.20507654547691345
283,0.036446016281843185
284,0.3141028881072998
285,0.8672338724136353
286,0.1792105734348297
287,0.017285799607634544
288,0.8231843709945679
289,0.6719647645950317
290,0.263923704624176
291,0.03445038944482803
292,0.01677597500383854
293,0.027647104114294052
294,0.07299189269542694
295,0.11806029081344604
296,0.3367983102798462
297,0.23157763481140137
298,0.05392547696828842
299,0.32480388879776
300,0.3160426616668701
301,0.9522335529327393
302,0.38770002126693726
303,0.18414142727851868
304,0.04154355078935623
305,0.08320173621177673
306,0.049304600805044174
307,0.06533852964639664
308,0.026319511234760284
309,0.04421105980873108
310,0.19741666316986084
311,0.07956741750240326
312,0.06857633590698242
313,0.014074262231588364
314,0.5641586780548096
315,0.043815162032842636
316,0.928990364074707
317,0.49320513010025024
318,0.6495966911315918
319,0.6848094463348389
320,0.04721933975815773
321,0.16512414813041687
322,0.7775824069976807
323,0.7586779594421387
324,0.052537836134433746
325,0.8962275981903076
326,0.08240730315446854
327,0.47355735301971436
328,0.0860733687877655
329,0.10306520015001297
330,0.020822258666157722
331,0.012746041640639305
332,0.24153602123260498
333,0.901015043258667
334,0.032648466527462006
335,0.013056116178631783
336,0.061374835669994354
337,0.33999717235565186
338,0.01671898178756237
339,0.46966463327407837
340,0.5823744535446167
341,0.0145263671875
342,0.013600572012364864
343,0.8186871409416199
344,0.3494437038898468
345,0.6202408075332642
346,0.10254053771495819
347,0.017785003408789635
348,0.05658577010035515
349,0.6542608737945557
350,0.4582228660583496
351,0.95036780834198
352,0.9470582008361816
353,0.5647819638252258
354,0.6980234980583191
355,0.4988003373146057
356,0.10504593700170517
357,0.6425427198410034
358,0.18560601770877838
359,0.022225521504878998
360,0.5640543103218079
361,0.18765510618686676
362,0.7139127254486084
363,0.24793292582035065
364,0.2557576298713684
365,0.013056224212050438
366,0.9228712320327759
367,0.8987522721290588
368,0.015093250200152397
369,0.9554633498191833
370,0.5484256744384766
371,0.012295675463974476
372,0.2190271019935608
373,0.21517795324325562
374,0.02468208596110344
375,0.21735143661499023
376,0.2420717030763626
377,0.7875285148620605
378,0.023803558200597763
379,0.06362582743167877
380,0.3517264425754547
381,0.5058934092521667
382,0.7367511987686157
383,0.037696946412324905
384,0.017205944284796715
385,0.9575525522232056
386,0.09942736476659775
387,0.6518216729164124
388,0.40889012813568115
389,0.7904320955276489
390,0.059489794075489044
391,0.22084587812423706
392,0.8557249307632446
393,0.0618143193423748
394,0.2687617540359497
395,0.06137082725763321
396,0.2648397386074066
397,0.051353953778743744
398,0.7989223003387451
399,0.012997172772884369
400,0.9406107068061829
401,0.9054717421531677
402,0.10040096938610077
403,0.05102783441543579
404,0.5350170135498047
405,0.6128399968147278
406,0.2922397553920746
407,0.24879372119903564
408,0.8787368535995483
409,0.6778421401977539
410,0.3870968222618103
411,0.015544364228844643
412,0.03509289771318436
413,0.949076771736145
414,0.05411396920681
415,0.24502211809158325
416,0.025334522128105164
417,0.0697188675403595
418,0.5539642572402954
419,0.0879698246717453
420,0.17231950163841248
421,0.9041864275932312
422,0.734652042388916
423,0.17932869493961334
424,0.03275391831994057
425,0.535068154335022
426,0.05198071524500847
427,0.08790265023708344
428,0.01659718155860901
429,0.579514741897583
430,0.35317838191986084
431,0.6859198808670044
432,0.5489811897277832
433,0.2063784897327423
434,0.9096596837043762
435,0.9420685768127441
436,0.18413028120994568
437,0.2530364990234375
438,0.05595044791698456
439,0.013484329916536808
440,0.01737019047141075
441,0.6467704176902771
442,0.8043020963668823
443,0.05252052843570709
444,0.958282470703125
445,0.9457157254219055
446,0.554780125617981
447,0.0989542305469513
448,0.0827273577451706
449,0.6752721071243286
450,0.6455990076065063
451,0.8846436142921448
452,0.013987130485475063
453,0.2932722270488739
454,0.6551098227500916
455,0.3604755997657776
456,0.7469661235809326
457,0.2860703468322754
458,0.03509705513715744
459,0.7355349063873291
460,0.19040779769420624
461,0.49835821986198425
462,0.1877395510673523
463,0.39237362146377563
464,0.2678431272506714
465,0.9586164951324463
466,0.0433296263217926
467,0.5614303350448608
468,0.021994028240442276
469,0.09921462833881378
470,0.011317352764308453
471,0.7483108639717102
472,0.06486077606678009
473,0.0229126438498497
474,0.34153538942337036
475,0.3943938910961151
476,0.907722532749176
477,0.05186273902654648
478,0.08891240507364273
479,0.5325615406036377
480,0.014389684423804283
481,0.1529780626296997
482,0.015057570300996304
483,0.31114667654037476
484,0.01314198412001133
485,0.14915922284126282
486,0.05951686203479767
487,0.07449015229940414
488,0.2257397472858429
489,0.26178157329559326
490,0.21577610075473785
491,0.07113814353942871
492,0.09445585310459137
493,0.04691919684410095
494,0.5453819036483765
495,0.6360910534858704
496,0.4847846031188965
497,0.034126512706279755
498,0.8583952188491821
499,0.8950641751289368
500,0.01764177717268467
501,0.0887308418750763
502,0.9463891983032227
503,0.756891131401062
504,0.021055081859230995
505,0.9068243503570557
506,0.1793822944164276
507,0.0554049089550972
508,0.4805113673210144
509,0.3368680477142334
510,0.019587406888604164
511,0.03828874230384827
512,0.5850335359573364
513,0.4799268841743469
514,0.01730131357908249
515,0.47315430641174316
516,0.8029605150222778
517,0.3341531455516815
518,0.12819427251815796
519,0.3245577812194824
520,0.3629451096057892
521,0.04616348445415497
522,0.04028397053480148
523,0.06407832354307175
524,0.45375847816467285
525,0.41608041524887085
526,0.41615355014801025
527,0.6567828059196472
528,0.13896101713180542
529,0.014121433719992638
530,0.42798441648483276
531,0.4826169013977051
532,0.2485399842262268
533,0.05538160353899002
534,0.9442873001098633
535,0.4864019751548767
536,0.9315812587738037
537,0.18457171320915222
538,0.01751950941979885
539,0.026412446051836014
540,0.7303102612495422
541,0.3107362687587738
542,0.0273109283298254
543,0.9583431482315063
544,0.24483928084373474
545,0.7550860643386841
546,0.026757221668958664
547,0.7286017537117004
548,0.014581995084881783
549,0.9014841318130493
550,0.021027280017733574
551,0.08288390934467316
552,0.04655194282531738
553,0.027875594794750214
554,0.9592772126197815
555,0.0627363845705986
556,0.660202145576477
557,0.4904929995536804
558,0.013917982578277588
559,0.23715204000473022
560,0.3205752372741699
561,0.047595586627721786
562,0.013772083446383476
563,0.22929003834724426
564,0.5980550050735474
565,0.2231866717338562
566,0.9545174837112427
567,0.20262053608894348
568,0.7186789512634277
569,0.2193649411201477
570,0.08491314947605133
571,0.3041723370552063
572,0.37777459621429443
573,0.01512048952281475
574,0.951378345489502
575,0.012401094660162926
576,0.6965711116790771
577,0.044783785939216614
578,0.06840959191322327
579,0.2960864305496216
580,0.06055743247270584
581,0.16670478880405426
582,0.3564382791519165
583,0.07475759088993073
584,0.0740361139178276
585,0.06573574244976044
586,0.090156190097332
587,0.03620341047644615
588,0.08889827132225037
589,0.027227681130170822
590,0.9165608882904053
591,0.018224284052848816
592,0.013304054737091064
593,0.9460129737854004
594,0.016353582963347435
595,0.29550495743751526
596,0.18322429060935974
597,0.15671910345554352
598,0.054918620735406876
599,0.20250235497951508
600,0.014339830726385117
601,0.4416534900665283
602,0.5230486989021301
603,0.13637511432170868
604,0.9344285726547241
605,0.3193076252937317
606,0.18796378374099731
607,0.40058016777038574
608,0.8571231365203857
609,0.015418341383337975
610,0.322965532541275
611,0.13167738914489746
612,0.34363964200019836
613,0.011422235518693924
614,0.015844473615288734
615,0.9235283136367798
616,0.017374657094478607
617,0.18851342797279358
618,0.9476885795593262
619,0.01719225011765957
620,0.5338793396949768
621,0.05650824308395386
622,0.2398127019405365
623,0.012043820694088936
624,0.45025157928466797
625,0.012013527564704418
626,0.017388377338647842
627,0.6653274893760681
628,0.013704396784305573
629,0.5175001621246338
630,0.35580429434776306
631,0.9464435577392578
632,0.9014880061149597
633,0.01713709905743599
634,0.2415447235107422
635,0.019287630915641785
636,0.021805185824632645
637,0.9571861028671265
638,0.25621241331100464
639,0.8696037530899048
640,0.014192493632435799
641,0.7699830532073975
642,0.17824149131774902
643,0.9319304823875427
644,0.9539357423782349
645,0.013661564327776432
646,0.023260479792952538
647,0.6049197316169739
648,0.28288114070892334
649,0.5932155847549438
650,0.31405317783355713
651,0.5357434749603271
652,0.8508630990982056
653,0.6283826231956482
654,0.02736334130167961
655,0.02414253167808056
656,0.945888340473175
657,0.011839315295219421
658,0.020591117441654205
659,0.36907416582107544
660,0.699306845664978
661,0.962945818901062
662,0.6940690875053406
663,0.037316497415304184
664,0.20617705583572388
665,0.016595439985394478
666,0.05709901452064514
667,0.06902807950973511
668,0.48909544944763184
669,0.04841075837612152
670,0.015335993841290474
671,0.018716387450695038
672,0.02230452373623848
673,0.03667497634887695
674,0.3030488193035126
675,0.020949043333530426
676,0.04964839294552803
677,0.015763558447360992
678,0.9431030750274658
679,0.8817485570907593
680,0.20952603220939636
681,0.3969663381576538
682,0.29220789670944214
683,0.019932802766561508
684,0.859172523021698
685,0.9536570310592651
686,0.17680269479751587
687,0.792191743850708
688,0.5474374294281006
689,0.021270059049129486
690,0.9201456904411316
691,0.06164224445819855
692,0.06086864694952965
693,0.9578083157539368
694,0.9523119330406189
695,0.23578399419784546
696,0.013666059821844101
697,0.041479792445898056
698,0.019195765256881714
699,0.21100828051567078
700,0.022668905556201935
701,0.9540590047836304
702,0.4957475960254669
703,0.014252311550080776
704,0.01684528961777687
705,0.03185592591762543
706,0.36452484130859375
707,0.017361555248498917
708,0.07142055034637451
709,0.08346628397703171
710,0.01392027921974659
711,0.5252702832221985
712,0.16340108215808868
713,0.9512470960617065
714,0.01193595677614212
715,0.014269065111875534
716,0.096760094165802
717,0.18689090013504028
718,0.7321982383728027
719,0.8010616302490234
720,0.9348382949829102
721,0.3840758204460144
722,0.777104377746582
723,0.2748083770275116
724,0.8984599709510803
725,0.17404474318027496
726,0.162472665309906
727,0.028892189264297485
728,0.3016760051250458
729,0.4305788278579712
730,0.06222543120384216
731,0.014109661802649498
732,0.1980612576007843
733,0.19206160306930542
734,0.8944154977798462
735,0.05479703098535538
736,0.32285648584365845
737,0.31857988238334656
738,0.02271999977529049
739,0.24658465385437012
740,0.04444633051753044
741,0.10072875022888184
742,0.5836784243583679
743,0.20474736392498016
744,0.014284515753388405
745,0.9510762691497803
746,0.015341345220804214
747,0.027529893442988396
748,0.07900279760360718
749,0.19020985066890717
750,0.04056040942668915
751,0.10848857462406158
752,0.04135408252477646
753,0.09658631682395935
754,0.20303016901016235
755,0.012283009476959705
756,0.6103994846343994
757,0.2861710488796234
758,0.82142573595047
759,0.9334502816200256
760,0.016047809273004532
761,0.5388212203979492
762,0.5371884107589722
763,0.036388546228408813
764,0.22392846643924713
765,0.2772410213947296
766,0.18002107739448547
767,0.06409776210784912
768,0.2448727786540985
769,0.36886394023895264
770,0.0739901214838028
771,0.7621357440948486
772,0.07429530471563339
773,0.0711701363325119
774,0.52776038646698
775,0.13621148467063904
776,0.07581791281700134
777,0.036619991064071655
778,0.36042267084121704
779,0.2710590958595276
780,0.491310179233551
781,0.7498420476913452
782,0.396882563829422
783,0.7229794859886169
784,0.06312769651412964
785,0.013826153241097927
786,0.33805185556411743
787,0.15893714129924774
788,0.11807261407375336
789,0.09746286273002625
790,0.9273799657821655
791,0.21841426193714142
792,0.05328858643770218
793,0.47728636860847473
794,0.5462306141853333
795,0.032810211181640625
796,0.05571834743022919
797,0.9289640188217163
798,0.2788146436214447
799,0.6773190498352051
800,0.2854311764240265
801,0.05022403970360756
802,0.01214803196489811
803,0.2704296112060547
804,0.05853448808193207
805,0.19556380808353424
806,0.02149941585958004
807,0.13879770040512085
808,0.0343238040804863
809,0.017568690702319145
810,0.01173069141805172
811,0.1021701991558075
812,0.015234412625432014
813,0.16388598084449768
814,0.1901496797800064
815,0.05414976924657822
816,0.23001953959465027
817,0.5522826910018921
818,0.05123937875032425
819,0.03919580951333046
820,0.05831392481923103
821,0.02255900576710701
822,0.050366658717393875
823,0.6290162801742554
824,0.30186519026756287
825,0.19177362322807312
826,0.7308084964752197
827,0.9444831609725952
828,0.05708260461688042
829,0.05782032757997513
830,0.8710126876831055
831,0.6511493921279907
832,0.15306736528873444
833,0.7659140825271606
834,0.03791775554418564
835,0.1949259489774704
836,0.03343169391155243
837,0.3312344253063202
838,0.4318596124649048
839,0.06661450862884521
840,0.015906650573015213
841,0.03279182314872742
842,0.07283265888690948
843,0.2477792352437973
844,0.013843845576047897
845,0.15535107254981995
846,0.03169454634189606
847,0.09584960341453552
848,0.050997279584407806
849,0.0821755975484848
850,0.053730159997940063
851,0.019128862768411636
852,0.09510032832622528
853,0.3064631223678589
854,0.013709397986531258
855,0.13520994782447815
856,0.012195093557238579
857,0.030625278130173683
858,0.016923580318689346
859,0.8397903442382812
860,0.700294017791748
861,0.5441144108772278
862,0.017799532040953636
863,0.3796919584274292
864,0.9562137126922607
865,0.9545096158981323
866,0.9219210743904114
867,0.8870341181755066
868,0.8358057141304016
869,0.07410650700330734
870,0.08925265073776245
871,0.02552218735218048
872,0.07759130001068115
873,0.2767726182937622
874,0.0456596240401268
875,0.17571836709976196
876,0.06331486254930496
877,0.07448114454746246
878,0.4046337306499481
879,0.026632223278284073
880,0.057475533336400986
881,0.8857030868530273
882,0.08097072690725327
883,0.09390078485012054
884,0.18893525004386902
885,0.8572160005569458
886,0.2197902351617813
887,0.19985370337963104
888,0.22723861038684845
889,0.057768143713474274
890,0.056944411247968674
891,0.05913177877664566
892,0.27388736605644226
893,0.11621467024087906
894,0.8542076349258423
895,0.027182426303625107
896,0.296154260635376
897,0.7610764503479004
898,0.07013406604528427
899,0.049394235014915466
900,0.213360995054245
901,0.1558193862438202
902,0.0127240726724267
903,0.6818000078201294
904,0.013296764343976974
905,0.06830281764268875
906,0.4569346606731415
907,0.014607465825974941
908,0.10357630252838135
909,0.6966737508773804
910,0.9519899487495422
911,0.9582657217979431
912,0.013371607288718224
913,0.4277150332927704
914,0.5729911923408508
915,0.26456010341644287
916,0.7060057520866394
917,0.16545110940933228
918,0.048614561557769775
919,0.8896585702896118
920,0.2870442271232605
921,0.06704698503017426
922,0.0807604193687439
923,0.700414776802063
924,0.01469577569514513
925,0.5620319843292236
926,0.02031366154551506
927,0.010464180260896683
928,0.04882531985640526
929,0.11578530073165894
930,0.20052501559257507
931,0.08168154954910278
932,0.015161165967583656
933,0.0360395722091198
934,0.055371880531311035
935,0.013827978633344173
936,0.02634580060839653
937,0.8027523159980774
938,0.19478252530097961
939,0.055778197944164276
940,0.05830807983875275
941,0.06876532733440399
942,0.4920475482940674
943,0.07959221303462982
944,0.16989490389823914
945,0.3203875422477722
946,0.06404509395360947
947,0.824217677116394
948,0.5610941648483276
949,0.9597758054733276
950,0.6555988192558289
951,0.05519089102745056
952,0.9448311924934387
953,0.06777302920818329
954,0.07449881732463837
955,0.05089905858039856
956,0.24502649903297424
957,0.015103528276085854
958,0.03687955066561699
959,0.07203727215528488
960,0.01925896480679512
961,0.23094704747200012
962,0.015180806629359722
963,0.04106905311346054
964,0.7515161037445068
965,0.018089182674884796
966,0.05987260490655899
967,0.5747501254081726
968,0.06288465857505798
969,0.01663438230752945
970,0.2678166627883911
971,0.40746384859085083
972,0.386150598526001
973,0.5331115126609802
974,0.32779109477996826
975,0.7803996801376343
976,0.6866999864578247
977,0.9410535097122192
978,0.7547603845596313
979,0.05322679132223129
980,0.3438137471675873
981,0.40658092498779297
982,0.9435333013534546
983,0.029623357579112053
984,0.016085775569081306
985,0.2293241173028946
986,0.21474909782409668
987,0.04248717427253723
988,0.02771444246172905
989,0.02200489491224289
990,0.01621170900762081
991,0.019089464098215103
992,0.17870257794857025
993,0.22785112261772156
994,0.9603210687637329
995,0.9086560010910034
996,0.07715296745300293
997,0.6123379468917847
998,0.07296139001846313
999,0.1377721130847931
1000,0.04817330464720726
1001,0.16463924944400787
1002,0.06521352380514145
1003,0.056709833443164825
1004,0.01680549420416355
1005,0.17463357746601105
1006,0.08232785761356354
1007,0.029093727469444275
1008,0.0797470286488533
1009,0.07622065395116806
1010,0.9257391095161438
1011,0.2734639644622803
1012,0.8922443389892578
1013,0.04649720340967178
1014,0.06257616728544235
1015,0.06397973746061325
1016,0.043087396770715714
1017,0.012614984065294266
1018,0.021551456302404404
1019,0.6940230131149292
1020,0.9591347575187683
1021,0.3754967153072357
1022,0.4924447536468506
1023,0.5316515564918518
1024,0.22040654718875885
1025,0.030879266560077667
1026,0.01499843131750822
1027,0.04939449578523636
1028,0.18821796774864197
1029,0.09803880751132965
1030,0.0666852667927742
1031,0.9376609325408936
1032,0.021982140839099884
1033,0.058966316282749176
1034,0.10715559124946594
1035,0.6134529113769531
1036,0.03144548088312149
1037,0.2658274471759796
1038,0.7300859689712524
1039,0.01768864318728447
1040,0.5708327293395996
1041,0.018675412982702255
1042,0.17888110876083374
1043,0.027589598670601845
1044,0.06604228913784027
1045,0.021382510662078857
1046,0.042193152010440826
1047,0.9195581078529358
1048,0.013948547653853893
1049,0.5448340177536011
1050,0.14798656105995178
1051,0.020544538274407387
1052,0.7894731760025024
1053,0.03450982645153999
1054,0.14922407269477844
1055,0.07299421727657318
1056,0.38714033365249634
1057,0.02687652036547661
1058,0.014626193791627884
1059,0.014024386182427406
1060,0.7864078283309937
1061,0.049495697021484375
1062,0.23485666513442993
1063,0.26205238699913025
1064,0.043414704501628876
1065,0.526190996170044
1066,0.051440682262182236
1067,0.015550322830677032
1068,0.016694799065589905
1069,0.14333537220954895
1070,0.024613656103610992
1071,0.5393331050872803
1072,0.06583226472139359
1073,0.17069849371910095
1074,0.011271593160927296
1075,0.196050226688385
1076,0.19085511565208435
1077,0.7794907093048096
1078,0.013880785554647446
1079,0.2283448874950409
1080,0.6168646812438965
1081,0.03554292023181915
1082,0.07018563151359558
1083,0.04567059129476547
1084,0.7743164300918579
1085,0.015578610822558403
1086,0.4062548279762268
1087,0.011258886195719242
1088,0.3942541182041168
1089,0.24579256772994995
1090,0.016142234206199646
1091,0.7250784635543823
1092,0.18476250767707825
1093,0.04273637384176254
1094,0.023426543921232224
1095,0.706019401550293
1096,0.9070149660110474
1097,0.13708843290805817
1098,0.09924700856208801
1099,0.9537428021430969
1100,0.07442972809076309
1101,0.012497498653829098
1102,0.06630999594926834
1103,0.018547527492046356
1104,0.09086593985557556
1105,0.6353265047073364
1106,0.050701804459095
1107,0.04528389126062393
1108,0.9560056924819946
1109,0.0474129319190979
1110,0.09464821219444275
1111,0.05869154632091522
1112,0.6763284206390381
1113,0.7385028600692749
1114,0.6226533651351929
1115,0.050284095108509064
1116,0.022436855360865593
1117,0.06524921953678131
1118,0.468935489654541
1119,0.09265617281198502
1120,0.3187246322631836
1121,0.5575286149978638
1122,0.04607304185628891
1123,0.924092173576355
1124,0.6204382181167603
1125,0.015798334032297134
1126,0.086955226957798
1127,0.033351581543684006
1128,0.7011705040931702
1129,0.11059176921844482
1130,0.01566174253821373
1131,0.7067297101020813
1132,0.9108695983886719
1133,0.9365980625152588
1134,0.1443667709827423
1135,0.2614341974258423
1136,0.017700260505080223
1137,0.5672557353973389
1138,0.07155503332614899
1139,0.6051019430160522
1140,0.3580959737300873
1141,0.07728591561317444
1142,0.9244344234466553
1143,0.05703629553318024
1144,0.019802026450634003
1145,0.05905287340283394
1146,0.014078358188271523
1147,0.01231241412460804
1148,0.033603012561798096
1149,0.017034735530614853
1150,0.9521299600601196
1151,0.07472340762615204
1152,0.04020010679960251
1153,0.09833261370658875
1154,0.013840427622199059
1155,0.014193837530910969
1156,0.019549814984202385
1157,0.016805797815322876
1158,0.013294198550283909
1159,0.013958175666630268
1160,0.06795812398195267
1161,0.31175991892814636
1162,0.06449294090270996
1163,0.5319286584854126
1164,0.06765729188919067
1165,0.020029420033097267
1166,0.044535767287015915
1167,0.12618975341320038
1168,0.24006128311157227
1169,0.1003301590681076
1170,0.019404109567403793
1171,0.015249740332365036
1172,0.2199845016002655
1173,0.9324738383293152
1174,0.3690682649612427
1175,0.06429287791252136
1176,0.4721100926399231
1177,0.06626609712839127
1178,0.02789834514260292
1179,0.017518067732453346
1180,0.08800603449344635
1181,0.8988547325134277
1182,0.33075958490371704
1183,0.1596165895462036
1184,0.19692665338516235
1185,0.06955239176750183
1186,0.12772373855113983
1187,0.07366491854190826
1188,0.7580561637878418
1189,0.8206559419631958
1190,0.04002556577324867
1191,0.4117833971977234
1192,0.14559853076934814
1193,0.06394283473491669
1194,0.015511739067733288
1195,0.9445608258247375
1196,0.806959867477417
1197,0.051700055599212646
1198,0.06422150880098343
1199,0.16331906616687775
1200,0.019114047288894653
1201,0.040682364255189896
1202,0.0328596755862236
1203,0.1961594820022583
1204,0.027125708758831024
1205,0.16608703136444092
1206,0.1748131513595581
1207,0.07934360951185226
1208,0.016470892354846
1209,0.0657067596912384
1210,0.22831493616104126
1211,0.053933463990688324
1212,0.07000981271266937
1213,0.10686258226633072
1214,0.08600704371929169
1215,0.3149273991584778
1216,0.44262224435806274
1217,0.012954436242580414
1218,0.8287990689277649
1219,0.07395154982805252
1220,0.10089428722858429
1221,0.6310963034629822
1222,0.4170699119567871
1223,0.09484687447547913
1224,0.05385676398873329
1225,0.9295057058334351
1226,0.7236480712890625
1227,0.941663384437561
1228,0.2261936515569687
1229,0.053311750292778015
1230,0.10392247140407562
1231,0.94617760181427
1232,0.2797376215457916
1233,0.0774543285369873
1234,0.019430819898843765
1235,0.013835973106324673
1236,0.5935372114181519
1237,0.2088039219379425
1238,0.04102175682783127
1239,0.30866867303848267
1240,0.18035350739955902
1241,0.08719683438539505
1242,0.9633779525756836
1243,0.7213467359542847
1244,0.6507182121276855
1245,0.0708475410938263
1246,0.013259755447506905
1247,0.01481066644191742
1248,0.024814024567604065
1249,0.32512974739074707
1250,0.018885664641857147
1251,0.06419375538825989
