id,predicted
2821,0.02576940320432186
2829,0.877140462398529
2841,0.06585850566625595
2878,0.6040968894958496
2880,0.004898885730654001
2896,0.9248127937316895
2902,0.4992601275444031
2905,0.4548623561859131
2908,0.03974911570549011
2910,0.578493058681488
2927,0.407463937997818
2929,0.6309853196144104
2934,0.21925561130046844
2941,0.0068280454725027084
2958,0.03501852974295616
2975,0.9779738187789917
2980,0.38380858302116394
2982,0.3110944628715515
2988,0.901506245136261
3002,0.04265832155942917
3032,0.02264043316245079
3056,0.39677637815475464
3073,0.9498797655105591
3078,0.9540196657180786
3087,0.5192767381668091
3099,0.09466160833835602
3105,0.3378943204879761
3114,0.9393947124481201
3127,0.005802348256111145
3132,0.04616868123412132
3138,0.5169963240623474
3142,0.06688562035560608
3148,0.043592002242803574
3149,0.8862978219985962
3157,0.602667510509491
3162,0.13119849562644958
3174,0.9421159029006958
3175,0.22690430283546448
3180,0.7989495396614075
3197,0.6337215900421143
3199,0.10934308171272278
3204,0.3115869164466858
3205,0.2501096725463867
3208,0.2958889603614807
3221,0.11885639280080795
3223,0.1645108014345169
3235,0.11216679215431213
3238,0.6590994596481323
3259,0.09491007030010223
3279,0.5502698421478271
3297,0.12796489894390106
3302,0.5313838720321655
3310,0.010877851396799088
3312,0.11184859275817871
3320,0.13631008565425873
3327,0.5264312624931335
3332,0.4687642455101013
3337,0.5359245538711548
3369,0.03080684319138527
3374,0.20567050576210022
3375,0.02256055362522602
3389,0.086764395236969
3392,0.4398592412471771
3406,0.14682497084140778
3441,0.027175743132829666
3442,0.6393032670021057
3443,0.05399661883711815
3446,0.10071474313735962
3449,0.01037775631994009
3451,0.9516922831535339
3456,0.9119603633880615
3472,0.04489779472351074
3493,0.14261947572231293
3503,0.7136813402175903
3513,0.18818581104278564
3515,0.8859624862670898
3532,0.09283368289470673
3553,0.11312199383974075
3560,0.02019488625228405
3580,0.11600212752819061
3587,0.5722757577896118
3588,0.040483858436346054
3603,0.37715986371040344
3605,0.2641441822052002
3608,0.21821576356887817
3610,0.5026819705963135
3615,0.21812644600868225
3617,0.09882548451423645
3631,0.5099431276321411
3633,0.7525688409805298
3636,0.22586125135421753
3639,0.9799582958221436
3648,0.8069660663604736
3653,0.6255322098731995
3655,0.8574332594871521
3659,0.6276978254318237
3667,0.15156979858875275
3668,0.9338711500167847
3671,0.9404333233833313
3673,0.1267884373664856
3685,0.16671739518642426
3691,0.20731230080127716
3700,0.13790087401866913
3707,0.002895640442147851
3717,0.010306688025593758
3726,0.03400362655520439
3736,0.9714954495429993
3778,0.010036209598183632
3792,0.2710830569267273
3801,0.21357488632202148
3844,0.7418737411499023
3860,0.005461703985929489
3865,0.6404730677604675
3867,0.34757548570632935
3877,0.11984141916036606
3878,0.13096429407596588
3887,0.069392628967762
3893,0.29032596945762634
3908,0.5078123211860657
3916,0.12330052256584167
3926,0.3239133656024933
3929,0.5597879886627197
3932,0.05598752200603485
3936,0.17183654010295868
3939,0.7947654724121094
3941,0.29433131217956543
3954,0.015846462920308113
3957,0.2887009084224701
3977,0.3986450433731079
3983,0.6261997818946838
4001,0.05978018045425415
4006,0.009248215705156326
4019,0.9170818328857422
4046,0.36369314789772034
4051,0.011145330034196377
4058,0.33121344447135925
4068,0.7660027146339417
4147,0.4245325028896332
4152,0.015731288120150566
4153,0.18730230629444122
4156,0.9356714487075806
4163,0.9609617590904236
4165,0.9792336821556091
4167,0.8046135902404785
4175,0.09344054013490677
4178,0.1972314864397049
4190,0.029768818989396095
4205,0.7259474396705627
4207,0.8734975457191467
4214,0.9634316563606262
4224,0.050155505537986755
4252,0.05807017907500267
4255,0.15317627787590027
4273,0.18900394439697266
4293,0.40052637457847595
4299,0.21062694489955902
4310,0.6173211336135864
4317,0.25627031922340393
4324,0.7374856472015381
4348,0.9128659963607788
4349,0.2110997438430786
4351,0.03521008789539337
4353,0.9653926491737366
4355,0.14183327555656433
4365,0.4471512734889984
4373,0.5069928765296936
4379,0.9691556096076965
4391,0.7409428358078003
4396,0.581766664981842
4413,0.857220470905304
4416,0.15265582501888275
4429,0.018113497644662857
4436,0.24948173761367798
4437,0.021295884624123573
4450,0.08513754606246948
4454,0.12150464951992035
4463,0.46698567271232605
4465,0.9256481528282166
4485,0.006681709084659815
4488,0.3785078525543213
4495,0.02487378939986229
4503,0.6278294324874878
4510,0.9274708032608032
4523,0.42085370421409607
4537,0.146356999874115
4541,0.20239879190921783
4546,0.051949549466371536
4547,0.02560608834028244
4557,0.04605214297771454
4558,0.07450886070728302
4568,0.954311728477478
4571,0.5077512860298157
4576,0.014417004771530628
4584,0.9536000490188599
4588,0.3082420825958252
4595,0.8073177933692932
4601,0.9125958681106567
4617,0.014895879663527012
4618,0.04215925559401512
4624,0.8417389392852783
4641,0.050965316593647
4642,0.5963478684425354
4656,0.6391800045967102
4661,0.010347618721425533
4665,0.6207356452941895
4672,0.9350353479385376
4673,0.2752472162246704
4674,0.1211588978767395
4676,0.14204485714435577
4688,0.03667600080370903
4692,0.05194372311234474
4695,0.17953266203403473
4718,0.08586505055427551
4722,0.26519981026649475
4731,0.056920669972896576
4760,0.37836122512817383
4780,0.8960400819778442
4784,0.05637562647461891
4791,0.1780579835176468
4798,0.2430490106344223
4802,0.32857534289360046
4810,0.03451217710971832
4816,0.3960094153881073
4820,0.016169268637895584
4830,0.7880775928497314
4842,0.5692652463912964
4850,0.02103245072066784
4871,0.3083265423774719
4876,0.012348165735602379
4879,0.03205597400665283
4883,0.9490287899971008
4886,0.43377530574798584
4892,0.3334415853023529
4893,0.9244460463523865
4896,0.6618005037307739
4900,0.0787992849946022
4901,0.11441577225923538
4912,0.17344537377357483
4914,0.29004421830177307
4929,0.17131073772907257
4952,0.16392125189304352
4973,0.44412440061569214
4986,0.9599392414093018
4992,0.43351319432258606
4996,0.9061168432235718
5002,0.03327435255050659
5011,0.1232578307390213
5017,0.026815632358193398
5042,0.08092666417360306
5046,0.905907392501831
5048,0.6189426183700562
5052,0.9646241664886475
5056,0.019781077280640602
5062,0.03360132873058319
5063,0.9175864458084106
5064,0.7902088761329651
5065,0.916626513004303
5067,0.029901400208473206
5080,0.9157474040985107
5085,0.12387241423130035
5087,0.07795391976833344
5090,0.3674672245979309
5103,0.3352699279785156
5125,0.9590508341789246
5126,0.23397715389728546
5135,0.256278395652771
5142,0.04442252218723297
5155,0.008572561666369438
5161,0.8218529224395752
5184,0.08691678941249847
5187,0.6871290802955627
5188,0.2480548918247223
5194,0.10074858367443085
5231,0.016291063278913498
5241,0.9566842913627625
5276,0.08175333589315414
5278,0.04476436227560043
5286,0.3718230426311493
5293,0.2705855369567871
5298,0.9648125767707825
5319,0.3179076611995697
5329,0.35690975189208984
5345,0.19146811962127686
5348,0.31659409403800964
5350,0.1309681087732315
5355,0.4352714419364929
5387,0.37048232555389404
5389,0.27511027455329895
5391,0.3173329532146454
5409,0.04427821934223175
5410,0.9312612414360046
5412,0.9669169187545776
5443,0.04360488802194595
5445,0.6940370798110962
5457,0.5448115468025208
5462,0.8833593130111694
5470,0.22862118482589722
5477,0.9258752465248108
5484,0.1511709839105606
5486,0.22158226370811462
5494,0.16755136847496033
5495,0.9009948372840881
5501,0.4863167107105255
5511,0.21152383089065552
5518,0.10356936603784561
5523,0.01591005176305771
5525,0.07381245493888855
5535,0.01380256749689579
5538,0.12145917862653732
5540,0.005475890822708607
5542,0.6971666216850281
5549,0.06822952628135681
5557,0.39625731110572815
5568,0.5764777064323425
5572,0.017426516860723495
5587,0.005482210777699947
5588,0.5148902535438538
5593,0.01678035408258438
5602,0.13164152204990387
5612,0.05969950556755066
5618,0.945887565612793
5620,0.04006527364253998
5625,0.1724322885274887
5627,0.0051139467395842075
5630,0.7882809638977051
5636,0.1014154925942421
5645,0.9409124255180359
5658,0.17561274766921997
5663,0.273195743560791
5669,0.35960331559181213
5687,0.05115126818418503
5694,0.16360267996788025
5712,0.03948653116822243
5716,0.6761745810508728
5725,0.014590097591280937
5726,0.15000726282596588
5727,0.03790491819381714
5734,0.5553426742553711
5750,0.4333621561527252
5754,0.09963411837816238
5762,0.12440332025289536
5765,0.38032934069633484
5782,0.07898098975419998
5804,0.013987147249281406
5828,0.7321836948394775
5839,0.9521300792694092
5844,0.5752081871032715
5851,0.7014907002449036
5853,0.06293141096830368
5862,0.07789646089076996
5865,0.012344464659690857
5901,0.010502391494810581
5908,0.29509982466697693
5921,0.29823926091194153
5922,0.046801481395959854
5926,0.11283630132675171
5931,0.11966606974601746
5938,0.026646459475159645
5952,0.1611211746931076
5954,0.1424693763256073
5960,0.017800848931074142
5981,0.0215764082968235
5983,0.14602936804294586
6019,0.944548487663269
6031,0.10685954242944717
6035,0.9230971336364746
6051,0.10697702318429947
6060,0.667101263999939
6062,0.07676282525062561
6067,0.36359500885009766
6068,0.3806617856025696
6070,0.02076122909784317
6079,0.07525375485420227
6107,0.6183658242225647
6109,0.15728449821472168
6111,0.8963190317153931
6119,0.18195338547229767
6134,0.06068938225507736
6137,0.19263878464698792
6138,0.22213543951511383
6142,0.014929957687854767
6147,0.4583406448364258
6161,0.13473466038703918
6173,0.5502645969390869
6178,0.41593077778816223
6188,0.01621709205210209
6190,0.08915799111127853
6193,0.9356934428215027
6216,0.3516370356082916
6221,0.7933544516563416
6236,0.12004685401916504
6246,0.06433892250061035
6278,0.3748157024383545
6281,0.11208407580852509
6284,0.08721371740102768
6292,0.3618466556072235
6312,0.14743150770664215
6328,0.07503022253513336
6329,0.47708165645599365
6330,0.9285756349563599
6338,0.8032770752906799
6343,0.03528793528676033
6345,0.5575119853019714
6347,0.021662551909685135
6351,0.4956880509853363
6359,0.11967457085847855
6368,0.06789495050907135
6390,0.859369695186615
6405,0.8096815943717957
6407,0.056720878928899765
6419,0.9479849338531494
6421,0.08131109923124313
6424,0.1962415874004364
6436,0.3155430853366852
6438,0.503482460975647
6459,0.03453466296195984
6477,0.09108813107013702
6478,0.2694014310836792
6482,0.9381445050239563
6483,0.5564687252044678
6488,0.8316481709480286
6496,0.8938862085342407
6508,0.14416933059692383
6512,0.06400515139102936
6521,0.17413416504859924
6523,0.17281311750411987
6524,0.4047827422618866
6531,0.2104082554578781
6536,0.8510149121284485
6547,0.15255126357078552
6556,0.4879129230976105
6560,0.2987302839756012
6568,0.9672123193740845
6571,0.05422065779566765
6576,0.9385963082313538
6587,0.039593882858753204
6589,0.03968190774321556
6595,0.05601318180561066
6598,0.030940178781747818
6607,0.42674684524536133
6614,0.5979737043380737
6622,0.20562289655208588
6623,0.03446267545223236
6624,0.8657990097999573
6628,0.014181748032569885
6641,0.37892845273017883
6643,0.6874387264251709
6652,0.032356977462768555
6662,0.15063397586345673
6669,0.9670275449752808
6698,0.39913952350616455
6709,0.5639042258262634
6715,0.27573344111442566
6718,0.280704140663147
6724,0.773833155632019
6733,0.42249932885169983
6739,0.11496272683143616
6766,0.4337298572063446
6777,0.9589305520057678
6795,0.6598197221755981
6803,0.1284339874982834
6822,0.004395727533847094
6831,0.9371401071548462
6837,0.04612858220934868
6841,0.8874506950378418
6865,0.5203388333320618
6866,0.08810646831989288
6870,0.026425644755363464
6880,0.21418273448944092
6895,0.33293336629867554
6924,0.487436980009079
6929,0.10938539355993271
6933,0.33254188299179077
6936,0.07677397131919861
6948,0.20272500813007355
6951,0.06870745867490768
6953,0.9526392221450806
6962,0.18179549276828766
6975,0.012394161894917488
6977,0.04354691505432129
6982,0.4912203550338745
6987,0.04623662307858467
7007,0.9346400499343872
7019,0.047835491597652435
7036,0.12189020216464996
7039,0.009281489998102188
7052,0.03656650707125664
7066,0.29078319668769836
7067,0.03556530177593231
7071,0.018687769770622253
7078,0.343683123588562
7098,0.015582830645143986
7099,0.1719466894865036
7101,0.03798583522439003
7106,0.2552972733974457
7114,0.005002076271921396
7116,0.6336735486984253
7137,0.692158579826355
7139,0.20211109519004822
7144,0.18767912685871124
7151,0.03151848539710045
7155,0.037322141230106354
7168,0.4380127787590027
7173,0.7645028829574585
7180,0.9294620156288147
7192,0.955750048160553
7227,0.9389033317565918
7228,0.10624993592500687
7237,0.6518204212188721
7251,0.059917595237493515
7254,0.12021830677986145
7255,0.9060407876968384
7269,0.011810820549726486
7290,0.6174031496047974
7295,0.21516786515712738
7305,0.3140881657600403
7326,0.15801259875297546
7327,0.40309464931488037
7339,0.0567595437169075
7343,0.01593516767024994
7347,0.953497052192688
7364,0.1818605363368988
7365,0.913677990436554
7379,0.5802037119865417
7387,0.96682208776474
7388,0.27940231561660767
7391,0.014949968084692955
7395,0.008153632283210754
7403,0.01597066968679428
7413,0.04984784126281738
7422,0.044025152921676636
7453,0.16902530193328857
7464,0.23930643498897552
7466,0.46667346358299255
7480,0.9566569924354553
7482,0.026123378425836563
7488,0.0899357944726944
7500,0.011135287582874298
7514,0.4228494167327881
7519,0.032730989158153534
7521,0.5952546000480652
7523,0.07206277549266815
7539,0.6387448906898499
7546,0.3056441843509674
7558,0.05260661989450455
7559,0.053294695913791656
7560,0.08267956972122192
7562,0.9420233964920044
7563,0.10478904843330383
7565,0.4717554748058319
7566,0.8458005785942078
7571,0.5881446599960327
7583,0.06315290927886963
7587,0.1924591064453125
7638,0.3959445655345917
7643,0.3035331070423126
7650,0.026647793129086494
7654,0.006855005398392677
7663,0.06008273735642433
7666,0.013982318341732025
7670,0.17194226384162903
7682,0.028416913002729416
7690,0.08730313926935196
7697,0.9037284255027771
7698,0.975572943687439
7715,0.9279634952545166
7741,0.43000489473342896
7747,0.6284566521644592
7754,0.3420313000679016
7764,0.7108718752861023
7766,0.014177078381180763
7767,0.0480266772210598
7771,0.3867761492729187
7774,0.6407679915428162
7782,0.014603948220610619
7824,0.2517182528972626
7852,0.012111127376556396
7888,0.025848088786005974
7911,0.09479883313179016
7921,0.9605773091316223
7927,0.02971431240439415
7931,0.35410159826278687
7937,0.8439670205116272
7939,0.26282286643981934
7940,0.31677210330963135
7943,0.10414715111255646
7957,0.016719331964850426
7974,0.7092933058738708
7975,0.9662076234817505
7980,0.21300795674324036
7984,0.030648529529571533
7988,0.015140460804104805
8007,0.02712378464639187
8009,0.3836808502674103
8013,0.3722166419029236
8015,0.029361942782998085
8031,0.02702787145972252
8032,0.4982627034187317
8042,0.3035126030445099
8048,0.05268809199333191
8057,0.11802519112825394
8069,0.9192413091659546
8075,0.06277889013290405
8077,0.2764866054058075
8078,0.05386003851890564
8083,0.19311770796775818
8084,0.03088936023414135
8090,0.25662466883659363
8098,0.676004946231842
8119,0.23987837135791779
8124,0.23023933172225952
8136,0.13581262528896332
8145,0.03460392355918884
8158,0.9002244472503662
8161,0.08023510873317719
8162,0.012585186399519444
8163,0.07490752637386322
8170,0.6135592460632324
8185,0.8151504993438721
8199,0.2205267697572708
8206,0.959203839302063
8212,0.39013195037841797
8213,0.7948194742202759
8224,0.05811293050646782
8232,0.042499035596847534
8251,0.04931877925992012
8266,0.030541200190782547
8268,0.0990607887506485
8294,0.018985530361533165
8296,0.06555493921041489
8303,0.2618182599544525
8307,0.45025143027305603
8316,0.031007986515760422
8330,0.9395421147346497
8337,0.9299478530883789
8347,0.9717065095901489
8351,0.30029046535491943
8357,0.005150850862264633
8362,0.054655496031045914
8374,0.8926950693130493
8376,0.30100929737091064
8428,0.012756004929542542
8436,0.2873399555683136
8440,0.11137598007917404
8473,0.27087199687957764
8486,0.6644612550735474
8489,0.43734416365623474
8490,0.6722915768623352
8503,0.24910235404968262
8514,0.0049385689198970795
8518,0.9177296161651611
8541,0.5433078408241272
8542,0.05643049255013466
8543,0.043907858431339264
8545,0.06438961625099182
8546,0.03368550166487694
8547,0.06071530655026436
8569,0.290163516998291
8576,0.13183335959911346
8577,0.8783612251281738
8580,0.3394578695297241
8592,0.15377752482891083
8595,0.2857537865638733
8600,0.7610715627670288
8602,0.5608283877372742
8614,0.14617204666137695
8618,0.09892642498016357
8633,0.007103598210960627
8635,0.9365391731262207
8644,0.01922975853085518
8645,0.2576543986797333
8647,0.0759483203291893
8648,0.4191746115684509
8649,0.6566954255104065
8661,0.09965148568153381
8664,0.008979754522442818
8665,0.022840989753603935
8672,0.01679198443889618
8683,0.3775292932987213
8690,0.03880016505718231
8700,0.15447267889976501
8726,0.9574882984161377
8743,0.06024014204740524
8759,0.014571734704077244
8766,0.018206922337412834
8771,0.037948790937662125
8791,0.284159779548645
8796,0.005160000175237656
8807,0.0946967676281929
8808,0.06687548011541367
8809,0.8192741870880127
8811,0.0061301360838115215
8827,0.16349826753139496
8835,0.5670364499092102
8855,0.6155675053596497
8860,0.9496319890022278
8867,0.6418177485466003
8885,0.07263027131557465
8886,0.07105322927236557
8892,0.00993965845555067
8903,0.026620935648679733
8913,0.0716247409582138
8920,0.21129705011844635
8930,0.07789384573698044
8934,0.1101260855793953
8939,0.2859249413013458
8940,0.7157670855522156
8941,0.05477362871170044
8942,0.074117012321949
8943,0.14506356418132782
8952,0.37313979864120483
8953,0.929797351360321
8958,0.3387889564037323
8959,0.0076314592733979225
8961,0.007306130602955818
8963,0.003714941907674074
8965,0.47710955142974854
8967,0.751259446144104
8970,0.06268000602722168
8976,0.04290037974715233
8978,0.4073796570301056
8985,0.01477964036166668
8992,0.04033663123846054
8994,0.024560730904340744
9005,0.12977854907512665
9006,0.6264512538909912
9009,0.8403705954551697
9017,0.970759391784668
9018,0.010942773893475533
9022,0.7871729135513306
9026,0.11830509454011917
9027,0.0056952922604978085
9029,0.29059648513793945
9030,0.10133221000432968
9034,0.347396582365036
9035,0.00636798981577158
9036,0.6194729208946228
9039,0.1797056496143341
9046,0.15530990064144135
9049,0.0613875649869442
9058,0.15869008004665375
9060,0.235464945435524
9061,0.2434777021408081
9062,0.04086560383439064
9063,0.04593135789036751
9065,0.10076016932725906
9068,0.027725908905267715
9070,0.014245727099478245
9075,0.006002402864396572
9076,0.048111699521541595
9078,0.5004376173019409
9079,0.9536317586898804
9081,0.9746871590614319
9084,0.028497645631432533
9088,0.1311187595129013
9093,0.007221452426165342
9098,0.051510728895664215
9107,0.06533227860927582
9110,0.032035794109106064
9111,0.056886907666921616
9113,0.2686975300312042
9115,0.04159308224916458
9125,0.4314361810684204
9133,0.07934483140707016
9137,0.15906380116939545
9138,0.044764194637537
9143,0.27012529969215393
9146,0.3300427794456482
9147,0.1289287954568863
9149,0.029298314824700356
9151,0.0059801931492984295
9152,0.187318816781044
9155,0.06158607080578804
9158,0.7587683796882629
9162,0.009808764792978764
9163,0.1839861124753952
9165,0.6670877933502197
9168,0.974295973777771
9169,0.5812599062919617
9170,0.3324678838253021
9172,0.09511145949363708
9173,0.9532374143600464
9176,0.09933990985155106
9177,0.1385459452867508
9179,0.16526660323143005
9190,0.07698603719472885
9192,0.17358925938606262
9193,0.4357563555240631
9201,0.032157640904188156
9204,0.7167604565620422
9205,0.39663565158843994
9206,0.007034161128103733
9216,0.06457686424255371
9221,0.00967542827129364
9223,0.5825141668319702
9225,0.02263304963707924
9227,0.185106560587883
9236,0.5311683416366577
9243,0.26307475566864014
9245,0.6216197609901428
9246,0.031996067613363266
9248,0.3262362480163574
9255,0.058938588947057724
9257,0.8927674293518066
9259,0.4598694145679474
9269,0.17298947274684906
9271,0.6071658134460449
9274,0.4526943564414978
9280,0.35210853815078735
9282,0.008104951120913029
9285,0.0473540797829628
9287,0.022823700681328773
9297,0.41756340861320496
9298,0.3490712344646454
9302,0.06169208511710167
9311,0.12915882468223572
9312,0.011583455838263035
9317,0.04639880731701851
9322,0.07978267967700958
9323,0.9523878693580627
9325,0.02661825716495514
9328,0.029367869719862938
9330,0.09534375369548798
9336,0.06623569875955582
9338,0.7946577668190002
9340,0.14576195180416107
9342,0.0498882457613945
9343,0.006009813863784075
9344,0.6626579761505127
9359,0.9794023036956787
9361,0.16699187457561493
9364,0.012981927953660488
9365,0.04324699193239212
9368,0.2003481537103653
9374,0.03679582104086876
9376,0.06520318239927292
9378,0.31546276807785034
9379,0.02419922687113285
9382,0.3853338658809662
9383,0.04912211745977402
9387,0.006564540322870016
9388,0.5232808589935303
9389,0.31754040718078613
9392,0.010479927062988281
9396,0.06084049865603447
9406,0.07994741201400757
9407,0.8885040283203125
9408,0.8147058486938477
9411,0.32571709156036377
9417,0.005812067538499832
9419,0.13928914070129395
9420,0.25950032472610474
9422,0.24096335470676422
9428,0.12375655025243759
9432,0.032454151660203934
9434,0.3431127667427063
9439,0.8113318681716919
9440,0.0783439502120018
9443,0.5952171683311462
9448,0.033720195293426514
9449,0.2586866021156311
9452,0.20908837020397186
9453,0.17341338098049164
9454,0.04877693951129913
9457,0.0378841832280159
9458,0.5117672681808472
9459,0.07127612084150314
9464,0.9003294706344604
9465,0.008441520854830742
9466,0.7910723686218262
9467,0.008009946905076504
