knn0,knn1
7.544484161836958,9.178906462249369
4.839690897593506,5.647298163900052
3.672084547248671,4.742603532890533
4.703011308914563,6.237304126928986
5.231445963136236,5.623607122076609
5.7881688116171786,5.22034624034328
4.648753278644602,4.713398316843809
4.002151798359005,6.757980446603778
3.77872115160565,4.947445439877058
7.306827227991392,6.601777062661713
6.785613506679933,7.455562635076104
6.459892497297139,7.34560774602506
4.53546762747889,5.802405943557311
5.025852816460494,4.394901762966204
5.104169624118421,7.475997408081685
6.093737396712747,6.2359757285103035
4.182472326324653,5.493414819351325
4.700773658249919,4.670050121153706
5.3796209500925105,5.998527787116592
4.879234498158399,8.031660118557221
5.564620744476463,6.5161338349731786
5.520946787761482,4.540415281582283
7.382399159843549,6.28390403075114
4.233772518045331,3.9996334922789685
5.872138672361234,5.305823048936947
4.830146912297359,5.794160252632289
5.321204966953296,4.433530541352263
4.7100167679428955,5.226632589646095
5.257012796887934,4.64590470720237
6.2442843291930386,7.4508666965584345
4.813242623350502,4.6201878950827275
5.662220459412718,5.460236889556361
5.6045330516738785,6.443710386411423
2.737339957247791,5.1970925697422805
4.05911161768877,4.782615954613727
4.451440751595074,6.771054874252316
4.905772468898746,4.751028578315133
4.430690398525864,4.190706397485581
4.309598442476066,5.873475511163061
5.839407240392536,6.33119045084594
5.350760850515679,5.106876101632728
5.594873260205913,5.781234348798167
3.680353430232569,5.8502107447283915
5.206150605511173,5.69959490347479
3.952698724827056,5.0371966836387
5.56283830758086,7.161660156682751
5.654261842530503,5.348679497632486
5.125481936211662,4.77455302771663
5.324125527695484,5.031539556675424
4.927588372650471,5.679198962046345
4.716019862684209,5.220193064336739
5.568286660267745,5.205644949068177
4.352370840767269,6.096819968762312
5.320871717922033,5.426189432301355
4.9419476692679645,5.051056414717035
3.320992750350527,3.6628376846377635
2.499429738326699,3.3304528377493745
5.823115477978546,5.974178842234694
5.247015258592843,5.129766207853669
6.39888938281824,6.431509018532098
7.183202598724852,8.5186220612612
5.511543023347597,5.6679784752966285
6.379742075428855,6.292456784156936
6.2774338666268745,7.7187446326051345
4.512800372781497,3.470720927508542
5.527378391370844,5.419122460017571
5.627358116612742,5.214692276189209
6.5265483292927735,6.750377469970609
5.822228015032805,6.411116606827331
5.038306642198497,4.874461614862035
6.5599825105945,6.42181304343167
7.548828675482728,8.450059803558506
5.893957815955776,8.975315188072559
5.572566068177624,5.73839654921553
5.436319454778084,5.652903248205372
6.211672429824693,7.549983209083263
4.155935493577112,5.1393612694637465
4.575926615585611,4.790667183795447
5.835764102156407,6.321797036231162
4.574883210235497,5.403863931325628
3.8899479749360304,5.223217878577009
5.792579933260788,5.702503318482044
4.717188778571042,4.5322535803901385
5.926435538086325,6.84963365197844
5.66982244344272,5.612119353207841
5.719046272519534,5.467773194718565
7.184959725751679,9.28751066992778
5.223196241939002,5.29325845111761
4.21016091228186,4.478798642571513
5.955382759722657,5.252631413330305
3.9695872070642606,4.0204118424227895
5.868189745302789,5.682615001195501
4.655433331325257,5.0121561137859505
5.5562075042243935,6.296373471580487
5.841901308877007,6.217301966424902
8.110669677543328,7.94061011779176
4.61416195483481,5.466249510279667
5.026356787241062,4.756326018564993
5.127884933670801,5.526824077214804
7.2518934909678725,7.2963303383624325
5.86629682143179,6.198796583502607
3.60783352243723,4.832787468703322
5.258511981004538,5.343535757085993
5.858930920448546,6.7072009602132425
5.769355799762281,5.36417189333384
6.5024520192926545,8.638756384926388
6.404262317140197,6.7431884040249
4.582680039494341,3.7601553886825667
5.807725162115217,6.374543908564029
5.266389926257447,5.339821017362013
5.11551216543869,6.0869841423587445
6.0202339821453945,6.6454784967943095
5.597321207894523,6.423294915050084
3.939108475756229,3.116242545096359
4.116303247963363,4.148565354535202
7.146828975699972,7.587231010760687
4.158404796672204,4.883172344488627
4.109083572648394,4.306733597723384
2.8358792390204806,4.0574678750537325
3.4206854265554774,5.953551706292911
6.105328601490166,4.885156421081396
5.23849632237654,4.78976254264214
6.07793783632964,6.826939540541363
7.901925669540589,7.962080094572826
5.43977536718603,6.785707641892212
7.0027197845900355,6.938702588045676
5.765388300328624,6.343949745616677
6.064235938316162,6.473742175760775
4.8477845146360385,4.890264674718293
3.3469856075005473,5.539433419238033
5.254018552215901,8.748577881490556
6.277580351378003,5.787173244325825
4.887361037469723,4.537791990360441
4.746708695732488,5.249482691543677
4.743083983304513,5.296921108636857
5.469980386864617,6.770846919451883
4.819892304935686,4.879679681585505
6.7401256888887335,6.942268772680944
5.582926038168473,7.072447509791866
7.946159464686138,7.716626873607615
4.901911893139607,5.384814575210115
6.466757672969984,6.7360992389732885
7.5063799655281285,8.490239101466665
6.817597035805082,6.569356091638369
5.073526015599214,4.917100573974483
5.150606795775336,5.879647205337377
4.690406496936643,4.798373218469484
7.089501299149464,8.035808374564766
5.867481230845086,6.157527936023856
5.344553765313624,4.771993772657723
4.1255887986845226,4.017229277784822
5.716797916747833,6.63285917047029
4.705274238934781,5.259528493827241
3.926378286380617,6.215006381925894
6.331562451643842,6.082481462492387
3.8448751927108704,4.697715094480479
6.595848814827496,8.213481908449792
5.4581525457824025,4.833459845570297
4.294887026732445,3.9135747813561492
2.793719263373274,5.475166004373072
4.279276756985582,4.500160373825891
6.05511364243743,8.032704638755428
6.185043175724841,6.827835688196241
4.260922133579544,4.616055626826647
6.244149224099533,6.3034377825391665
5.5583794425443225,5.188512302070034
6.126646043348916,6.8621804677601155
4.182480303055297,5.471629805563817
5.476186270508208,6.05881670581381
8.877445827977255,7.080985231815145
6.104574156480405,5.893566258096791
5.5917277140561135,5.793138934598129
6.051613489719998,7.740848221309089
5.5145984007699225,4.681751140618
5.543381455710806,6.1695515174862035
4.31614898290348,3.48003314061808
4.484829589385838,4.784397663590108
3.925394804449377,4.277477303832492
4.535803656548997,6.640598106142935
6.102656069839561,7.168856328899832
5.060371959986575,6.291563194355561
6.295014276245714,6.524970385111337
7.236192550244171,8.472240167048588
4.899386020268787,5.65282012468225
6.339844609142316,6.5703339678997725
5.432026362823653,6.493018454715582
6.798048099100592,5.985957441014272
5.39876739200792,7.293798409738651
4.711716764396358,5.031133118928138
5.205826857541702,4.796258617932768
3.9005008858239822,4.49431773374084
6.291773519338908,6.793115116953168
5.4974220425781635,5.840629527407494
6.2944178681422684,6.166902992204106
4.7609353592050025,4.600466771129463
4.845159457539709,5.9251203360905915
3.7205765938431363,4.682470787051361
6.0719528343822855,6.8706199225644555
5.86080686779137,5.983219314224072
4.653958093112324,5.683696112911996
5.43494002667696,6.492746153228486
5.334352953055545,5.67973033791349
5.285140642226441,5.51938942275229
4.932331510286902,5.317387536463013
4.347669302580191,6.100437652224874
4.872706379556446,5.831050625052215
5.633951745249546,5.684815416475294
8.981827354318058,8.379157998780123
3.7830760223591158,4.426368229943657
5.820742396998064,5.195932849760771
6.251256718114101,6.1130698923020175
4.2981795471955335,4.4701219083680845
5.360345498381268,5.944294444886205
5.261622380435349,6.337127311301685
6.583714212429289,6.00661013191139
6.468967872518138,6.943162416168142
6.186019216853202,6.671282801573984
5.617632276627014,6.741990085621938
4.94613303782825,6.072254753273044
4.944576418131648,5.129136620106517
5.3826486601133166,5.3523446179709095
4.5612253137998255,4.759814951277356
5.262009694395392,5.753926534539385
6.052537162439617,5.705941639980075
6.660337586588407,7.809037625387685
4.347191534312272,5.4361388755301725
5.2990967309657435,6.588348252535328
4.7626083686807235,5.635996853699685
5.986348535243103,7.316878840814078
6.505946400545247,6.4777213901669315
5.058131886226322,4.823689100188636
7.177699539512628,7.539283773919634
4.853636328696038,4.816868853993129
5.078406043612291,4.480587962913236
3.9022660636879336,3.8728056043340455
4.794423643562613,5.461041355592949
7.615061643512269,7.874534733743158
5.737959975511319,5.391110798955377
6.346212569818463,6.443120003140672
5.829276748046392,6.473631027548085
5.899027747653251,7.218335571683524
5.078040351957995,5.277404543300357
7.15942035413251,7.003058735532592
4.2576671950635205,4.400427142367609
5.487677021302182,4.989470126755145
8.869288739931903,8.878540749323221
4.311209377609018,5.9340183658823
4.584469369893808,5.0750042759366485
5.323715032430889,5.626452964289734
5.016370451914322,4.902900182079078
7.044318469200144,7.961375669839472
5.53994403073407,6.862817888210656
5.8487014940464785,6.888925249430869
6.295240210892684,5.792293427051663
5.530391878194573,6.20702157315291
4.438634811985513,4.084192603507944
7.215014412752862,9.1974472321406
6.188289997760163,7.083966121405218
4.177811589148887,6.60846407292181
4.312351258287989,3.5136825483308307
3.7820992200376073,4.076988579156857
7.443142828574795,8.886420839832148
5.918207441271598,5.2104757908950825
4.374044728307477,5.90024166396241
4.916242533077472,4.737873386813894
5.493264151582662,5.230081929722817
5.1521579086079266,5.375749726809507
5.6237472210238835,6.275219364510877
4.478911468987433,5.256267861256134
4.7102386714169135,5.18518370544186
7.083122101389213,8.67287567978289
4.781253296581688,4.292496572999384
5.517814767801882,8.040168557356063
7.387142785569178,6.940815909332269
7.316162779141761,8.207949855032174
4.427793857855106,5.598015466395837
6.18683620940158,8.329134977272671
7.289276142881199,8.185683431654907
5.959935894034362,7.585523590389558
5.223649407711342,5.525585932007135
5.120962294365405,5.658350967086238
5.819539396308359,5.956720187284118
5.257519692954905,5.049468604660789
4.486432557815703,4.745782595014054
4.854103579793831,4.478956980254381
6.04159631502322,6.46948763565564
4.781113445788187,4.734387268648503
5.370639429738768,5.514971500172601
6.690865592070462,6.591838175835766
5.583257179804794,4.741131503291155
5.359650382252972,4.674649458878318
6.4892565384389425,7.31380514385734
4.8165219268495045,6.619981485169591
6.756085998901482,6.438289211448939
4.8295737608018605,5.439943411016466
6.6855390407532145,7.364167867125185
5.293018053526528,5.7747565009765225
4.6111696883378555,6.139650240490864
7.56360220566439,8.657666235023475
5.700453736594513,5.525625698456771
6.292853835994672,6.411878309036537
5.930449774282636,5.8302228586248095
7.536624653803178,7.912852422820441
8.480568285103669,8.177842873785362
4.101071764971438,4.61151691116828
6.925454804962545,7.3594241011284165
5.7422853258862085,6.289724231513871
5.431881652601186,5.555125223431316
8.017404748449378,8.074788198068974
5.899170264353442,5.360076010440325
6.424667846841498,6.418252070178025
5.86087758192208,6.70245640304714
8.100769863894877,6.309450070952489
4.985098173510455,4.86858252631639
5.373472694437346,5.778090798495397
8.360947267356021,8.557828824363558
3.7056680088770886,5.122245007038626
6.305257837253196,7.194869556898066
6.5081980430594655,6.682481817520322
5.557094542643299,5.460779596035946
5.363437691344293,5.2253454725214175
4.848871635492921,5.186666816322006
5.3956117227171605,5.128498404650949
5.4875739722066985,5.864599246092779
6.460764919355725,5.842324635245996
4.0183834670755045,4.476142902791435
5.825182662126528,6.953791021676133
6.167809088346499,7.152850706459148
4.905914469333985,3.5179835328116753
4.090568897370294,4.3121423863398896
4.888405838854354,6.192764147866695
4.235692856400594,3.0227063880131166
4.792254173450062,5.911581274775517
5.252280120010954,4.887002547061543
4.369673616179374,5.279670165576037
3.5036025809552154,4.485398706312395
5.983111993151323,6.685504677058625
4.100698393227396,4.9620961864673445
4.3583584124460275,5.970728210024485
4.443018829899313,5.941406112955455
4.2399985689529505,5.074085937023568
5.5571541737061025,7.347199367392118
6.126703550203363,5.280391598872781
4.545066044374319,4.8134915304633905
4.866504673151456,4.779869628306857
6.129640603762984,5.299497961806059
5.697076200477576,6.518983450668833
3.601276210307799,4.49613669026926
7.454404630532818,8.049993246855527
4.549515159839888,5.197301141729042
5.688061553726865,6.512766056714001
4.474237342407033,4.904074159499757
4.701293205510776,5.386460844459862
6.548585560044884,7.680413026458037
4.892149984752135,5.175977069544892
7.994711779605724,8.526130451487031
4.752976804384209,5.962427773146469
5.941940823354467,6.195277414348663
5.7692827215970945,6.708805701068634
7.924679487497207,7.622905132080396
5.660164282547042,5.679013114880196
3.412862720268045,6.0789475718472055
5.1867269617932195,4.9201969293343675
4.178078313039572,6.213646503204631
4.448601259226015,3.423698034347259
6.023793272507562,7.007484836603568
5.636687091483596,6.528517071596485
4.706440562152311,5.119823465913375
4.538963738048164,5.03508429042931
4.163097296373598,4.68558954959673
4.537841241873895,4.586570735185988
6.548099495697952,7.4353016454722995
5.078842289713355,5.884015100404297
6.449433921377969,6.742029501976911
7.657539813027235,9.244243282475717
5.5732091117681195,6.736550133632008
4.6369475258219905,4.499153269855862
4.669973613469494,5.652591099694476
5.157957304669156,5.82797693183187
4.796985870154703,6.0800830384022895
3.9722565927209894,6.092953798438334
5.864214948656494,4.932113079724057
5.4980636089294395,6.5194091595046295
6.1367830570133455,6.61951712962475
4.049416333362971,5.648419206248696
6.2293617001845,6.00729380725829
8.313847453012809,8.597977346464576
3.316875501491864,5.258537515332672
5.172868315727603,6.439022275622258
5.249202616527607,5.250453604315458
4.641971836769674,4.7594361012189434
3.0492953937272342,4.14026761790109
5.356427366547651,4.972006866833593
6.292697234374084,6.2354974078321685
6.947284022663644,5.04410087397336
6.209071225740227,5.907004397443858
5.630570075091919,5.813176272501038
5.373895907130817,6.430639792231106
4.664347175545085,4.551854762928449
4.54237630916687,4.979655657511877
4.663252031653133,4.627665364888451
3.4200431301646326,6.0833975854950015
6.304426527029047,7.3712502520709355
4.338067339407363,4.7812734517686915
5.818106685949708,6.475846762190529
5.534977350563087,5.265262803639156
6.236265260384174,6.850731025048932
4.463677070614275,5.5297842902769645
5.523402591823915,4.600036947138239
3.7430463812565185,5.00016190330214
4.941299594962531,5.118436377922809
3.1957997723314815,5.16272472261197
5.553303941829022,5.759786379483276
3.6008833232515176,5.902390163568114
4.665869372966192,5.746732582639233
4.88932758627852,5.444649782592603
5.4345943554024485,6.49493318877473
5.169287746001363,5.1933317556501635
5.922149866404571,5.723217336900717
6.52235645728541,6.0188619139070285
5.079546561266396,5.154212618104366
4.50329882489571,5.906825317720182
5.585396130146234,6.38449771356941
3.0612133211731845,3.7595155184090654
4.131616206251816,5.948410108087819
6.573754696630346,7.2618665565255345
5.182422232295924,4.847189678301707
5.236849523649577,5.035087721976438
6.0981110793242985,6.407356472670126
5.420659870399408,5.827419644063323
4.715120919148133,5.185863257172362
6.93820491501229,6.211162684374627
4.461887363623847,4.210780401330357
4.034446393087421,4.963965516720301
4.760397752587721,5.8500369175969515
5.7268349709394775,6.007585783854005
5.90642910600247,8.251110852995017
5.278149425361338,4.991084817789643
5.94088188715276,6.054227260970642
4.55782677042376,4.45830778418787
5.4902916866118705,4.123690593370113
4.839063088962278,4.397519722086109
4.125566828748588,5.347902899054838
4.030459852862478,6.772702106255787
4.224731622060932,3.2403351202529374
3.3690363121629225,5.388620245927006
4.982971404729451,6.061192668450332
5.334969936696057,5.695683705135892
8.246074459462656,8.354735541426571
4.569609717826361,4.1246246019116075
4.7998564248219635,4.247873587591778
4.3927939184769285,6.172673608234682
4.997532571586321,5.632779273918657
1.907858958990729,5.24638098168091
6.050027836259485,7.335684486774597
6.39212623576967,6.9479921725328975
5.232230656701494,5.294113931725265
5.520776123210005,6.097966253849345
5.431011879006588,7.173957524732998
6.473429339787125,7.407439986388054
3.7849233778353444,4.333121446661163
5.731734357391641,6.378643974063175
5.10580922412383,5.0862989598249815
5.674272002550719,5.302382268237115
5.948526831524509,6.317014879934521
5.517065126271185,7.207870808407136
4.263861840739836,4.509011470327529
5.444216268844122,5.074834278177624
6.598716990260651,6.571505548238629
5.1520289578133855,6.306419487438231
5.822111295816142,5.961776377396274
5.93955865066578,6.707009434658088
4.484123409657807,5.407672066813512
6.019993353498386,5.7501362914575
4.221554978534263,4.426588576511472
6.057089635075745,6.301753027973379
4.734653625839694,4.599777159803545
4.784688441533275,5.744916842892237
4.391126451231019,3.9349567704157535
6.647104790044904,7.159524654360177
5.722470254388845,6.214779393949894
5.434172962153853,4.775370631050879
5.731907659428907,4.188807294252427
7.4805181090315855,7.218851640409877
4.846594309959569,5.1863612940087345
5.563915975533321,6.36072296349271
5.400334342354033,7.136043141163526
5.024425726497326,7.069816240239462
5.749359024297824,6.841914500770642
5.774452570113638,5.232416683367366
4.465553693046254,4.9656463085455735
3.2467634361329956,6.6173806979208845
5.319408617021959,6.408215892447878
6.265843631404694,7.582475978398201
5.866429081716368,5.683109646870326
6.038293256877185,7.12984853485354
5.4157251623564475,5.674123212600582
5.095353070693524,6.235187823110646
5.97621813169571,7.033792588437784
7.316862280984339,8.111527303385408
4.521476505535092,4.812690830996884
5.486454085101045,5.199087325121563
5.567546650720325,6.239566758675542
3.4982031992268805,4.3498394987515105
6.443631067305395,7.30895003463133
4.379184483768045,4.868807552764251
4.654632589371331,4.521610219434075
5.5603588744068935,5.073168137464506
5.408699175740559,5.180905471411101
5.347902831734398,5.601340198618215
4.467611115030704,4.379655048177435
6.000056902014734,6.534146037148233
5.274677207040342,6.099436431984114
4.108282988735351,4.0755546030219945
5.155931845126494,4.1914617822898546
5.484461313564019,6.302801389776057
4.80418830192538,5.3119342444536555
5.720221792899213,5.674715027326337
8.279059979339785,7.205696229248321
5.325064751357837,7.877990965239187
4.035343078664768,4.537878284709032
4.146382007935681,4.42039507587596
6.877466939847288,6.716219165425594
3.679900954039834,4.165285314290539
4.4579929772881925,4.234366815361583
7.709920080394393,8.407315350730816
4.829997910951889,5.578724426540027
4.276187648503418,4.341313259636765
5.272421296321263,5.616245397535526
4.612837606790834,5.192741124566703
4.686685885681226,4.385170709718851
5.180384833059032,5.49201744280858
3.417806114449992,5.318177976308207
5.503174206556708,5.321375977042582
5.725747185606784,6.665378585975443
6.254862276756793,7.222330084965725
4.518497097906933,4.868300770060326
5.739563293781449,6.364275333498361
5.73837225728414,6.676609445733239
4.950873884430577,5.633965188098615
7.55216071886709,10.90791906341023
4.861112921639157,6.073709130027403
7.070148733995382,7.6189728099970155
3.269771222925019,6.599904246070938
5.392693912639479,5.419270120571559
4.911750924075704,5.942609735329353
4.161715986466685,4.103202238858634
4.138433830095308,4.323931065289586
5.004752579952258,6.066489137996128
5.734052033633076,5.823421422852232
5.462484875453271,6.159623011714977
6.8521894927147375,7.425022662160704
4.887197338784525,5.040120308685716
5.552170856593289,6.7706267741057236
4.367949632567877,5.097776586801913
3.5590150931929063,4.3951484680951
7.985420460572907,9.471900547988605
6.291760474826572,6.772577398622297
4.3541246586202655,5.383698654455016
5.377099128848314,5.5993078039625015
5.479881159992876,5.740046018277732
4.6373631063341705,5.436993441048883
3.2461549065529383,4.565837169568252
5.759538134045039,6.537637615325114
6.360312822628984,6.716894211419331
4.2743233662138165,7.241126586668427
5.151441145945952,5.350145681717503
6.223816828470887,6.272471853247392
7.479267683374226,7.789634998960897
5.060549263884602,4.4069283636106515
7.474249778401072,7.388176093067709
5.558213363140376,5.451537089934765
3.792867282025894,5.344719982478283
3.9211034056719787,4.77053183105326
4.3222700027553245,4.257334772383819
4.6325894700350965,5.566064426882336
6.067107645558134,6.086715172738049
4.699707696235536,4.578936088368442
6.462060399157242,5.1167634267570445
4.963048146533643,5.374967068985546
7.237986801143363,7.446503754356333
6.412467360234434,6.357669757036635
6.564557377201103,6.738009836056368
5.572881566098614,6.297823493665444
6.157448471762062,6.133297270182143
4.529407998449833,4.983058283053873
3.4370639371016747,3.445418665313997
7.046640116355271,7.040722773273565
3.6791784498366757,4.436007365208068
5.415109756786081,5.906766543279208
5.4523914415745685,6.2401795486484835
5.334402369681463,5.5256517570870844
4.4935704144636714,5.369332811934118
6.057576533592793,6.079341808565223
3.867291024043919,4.233095146859183
4.450082392382768,5.5026999354311394
5.117402150893325,5.593461459003112
6.148749653286106,7.04110971553887
4.905609566297842,5.085161727059453
4.748023150616654,5.165598402281564
4.4504191202506265,6.714233888604454
4.401318811427462,4.421957319021902
4.711605701446636,5.803478846399641
7.8336719181520955,8.186869404370277
3.62060736539289,4.963710163543904
6.3171111697990385,6.252962913599332
3.941984118090341,5.186659963293736
10.98832101863114,13.851503957721153
5.358000311334815,5.605056373109369
3.9232068496648993,7.817739818530099
5.649061472916378,5.5819921428749115
5.782379882301537,6.897093538750786
4.4745410895913516,4.929835166054049
6.296334974644653,6.376004039908549
5.5497059280374215,4.7183512936821455
5.596614682885965,5.442920740492407
4.37600139856602,5.940862968658797
5.0340418338482005,6.18605452351734
5.371892786972778,5.111128273903553
5.8030268786905275,6.276249175201847
4.089395651608258,4.911310755663902
5.88502539710119,6.137587307030311
5.024034943806455,5.053033074428857
5.541827097220137,5.755433436932123
5.079210025726567,5.913513614323086
5.14747990924555,4.329114728021969
4.682552141594499,4.24235803599153
4.86804415038888,6.045541802303463
6.128594587697382,7.6234242088656945
5.726802616860852,6.693404405575439
4.579697033590938,5.380538567566715
5.5636336129515644,6.071565136081878
4.634398389386674,5.107039494278672
4.6233855426298955,5.310364486594002
5.971999469721486,6.499253916875432
4.462426766535995,4.236224362433955
6.431068103730373,7.039562959898467
3.5717048475943143,3.9915030859030183
6.801572123979039,7.3929724179625005
6.949968756764609,7.47574698736779
4.4990786455089,5.28330004551568
5.665462929119532,5.594625041633961
4.918469644660384,8.345404148656998
5.146740095663933,5.891645597577533
6.7237383771537065,8.622999724540856
