id,lightautoml_pseudo_oof
2031,0.4961927
2079,0.65460163
2085,0.43492508
2087,0.69751745
2092,0.27615386
2108,0.55095524
2121,0.06311633
2122,0.69186056
2123,0.03226641
2131,0.040088873
2144,0.5601112
2158,0.19087532
2164,0.034603823
2176,0.5208858
2189,0.23989062
2201,0.09540132
2212,0.020147283
2224,0.65058076
2232,0.06814558
2237,0.7328892
2254,0.11914798
2256,0.47340167
2271,0.38342854
2275,0.024456058
2290,0.085182056
2297,0.12828624
2317,0.12309943
2330,0.075571746
2331,0.8861437
2345,0.6232405
2355,0.017494971
2390,0.09436689
2402,0.83666503
2419,0.06778818
2421,0.038201395
2435,0.18704098
2441,0.095220454
2453,0.02419278
2480,0.071127996
2500,0.8318981
2501,0.7092726
2512,0.2929238
2517,0.018983623
2545,0.043323934
2559,0.88906014
2571,0.061960466
2577,0.54727846
2579,0.31349552
2602,0.6962271
2616,0.3733427
2639,0.5112151
2649,0.4825416
2660,0.15512314
2675,0.89748645
2692,0.5855108
2699,0.054219663
2707,0.019335406
2726,0.11508045
2730,0.0236958
2742,0.8574345
2750,0.7388121
2752,0.024577513
2759,0.21958867
2761,0.12205038
2762,0.24804406
2775,0.017527949
2788,0.027916066
2825,0.020160247
2834,0.041166313
2840,0.47664684
2849,0.906587
2857,0.5742121
2889,0.046046227
2890,0.22986306
2895,0.8546384
2907,0.11497536
2920,0.6505163
2922,0.23744488
2931,0.2433506
2936,0.024445692
2938,0.67963886
2949,0.884323
2955,0.32148492
2968,0.026389401
2985,0.6548011
2987,0.7256093
3009,0.09673547
3016,0.8969768
3031,0.62400687
3053,0.6859606
3060,0.83528244
3070,0.04161676
3071,0.45932013
3076,0.21156986
3092,0.03244906
3101,0.17007616
3123,0.8296958
3126,0.28824234
3146,0.047759034
3147,0.8406639
3168,0.7797774
3171,0.2756192
3190,0.060496457
3192,0.03981783
3195,0.041375373
3202,0.16027084
3217,0.202979
3251,0.35908192
3263,0.22022554
3269,0.057342663
3295,0.2785866
3300,0.34534794
3321,0.8819077
3326,0.41378516
3331,0.19287625
3339,0.045764815
3356,0.14838704
3357,0.063601926
3363,0.093903676
3370,0.056825235
3422,0.07480122
3437,0.21831793
3438,0.18566218
3464,0.08326272
3485,0.015535964
3489,0.42068636
3494,0.05970448
3520,0.88127804
3527,0.34602922
3529,0.7042318
3543,0.6885598
3549,0.07126207
3552,0.13944675
3563,0.7283524
3567,0.723305
3581,0.0719122
3599,0.8639071
3621,0.115086906
3644,0.42127097
3657,0.122313656
3661,0.13774864
3669,0.021681976
3709,0.016108055
3712,0.24847934
3721,0.88159096
3738,0.058793627
3756,0.0403829
3769,0.09031975
3811,0.39615417
3815,0.028324125
3818,0.47016364
3822,0.50300467
3827,0.02939305
3840,0.0157135
3845,0.6363695
3854,0.3021204
3881,0.7296622
3918,0.11145618
3934,0.029201914
3937,0.07943727
3947,0.5704996
3960,0.29167104
3974,0.85025203
4000,0.8896973
4018,0.3946556
4022,0.57465816
4052,0.395212
4053,0.2599575
4056,0.65241176
4072,0.2033554
4086,0.031943727
4089,0.32210332
4091,0.27009797
4109,0.7423513
4115,0.30562854
4127,0.3309636
4137,0.018574351
4141,0.8481262
4144,0.86832106
4161,0.03569813
4168,0.8844639
4191,0.5961869
4211,0.024720192
4212,0.22653037
4231,0.2048327
4237,0.040015467
4246,0.20038423
4261,0.25215518
4268,0.64094305
4289,0.042710256
4303,0.09889715
4327,0.42310905
4329,0.5473543
4341,0.5446973
4346,0.04965943
4360,0.027218878
4363,0.8763141
4415,0.19238845
4447,0.5760773
4457,0.3832928
4458,0.81938076
4460,0.08438591
4464,0.1359547
4476,0.82852596
4481,0.14354028
4482,0.25653845
4502,0.097826675
4542,0.34529898
4545,0.065684736
4555,0.8148262
4556,0.02081062
4575,0.8854495
4605,0.8576722
4608,0.13526918
4614,0.038177907
4623,0.37611413
4631,0.60762775
4632,0.259942
4634,0.23401842
4644,0.83843225
4679,0.7660466
4681,0.34801847
4683,0.041823458
4705,0.051486433
4730,0.87924445
4734,0.059834167
4755,0.24543746
4776,0.05633256
4795,0.089745805
4824,0.6862542
4870,0.1190227
4890,0.21163437
4924,0.8794415
4928,0.6340804
4945,0.20534249
4948,0.06540149
4962,0.5322612
5000,0.09562337
5022,0.113423906
5023,0.029736567
5037,0.40475303
5050,0.26367635
5066,0.59294987
5069,0.628088
5071,0.19216335
5073,0.84890664
5088,0.84578896
5175,0.16727407
5203,0.2503934
5230,0.09490323
5272,0.03820677
5317,0.037517168
5332,0.64110345
5351,0.8726628
5371,0.08751811
5384,0.9135282
5388,0.9046972
5394,0.4412629
5402,0.121186584
5417,0.04926105
5442,0.71421814
5456,0.76794076
5461,0.822961
5466,0.041834585
5468,0.34057057
5471,0.7507826
5480,0.4308834
5513,0.70295846
5519,0.3006731
5530,0.069891565
5534,0.6744487
5544,0.20071155
5545,0.32134756
5553,0.2385489
5573,0.3458717
5596,0.2575058
5614,0.89157224
5628,0.05527306
5640,0.62564325
5677,0.041997902
5686,0.16087097
5690,0.031978726
5692,0.7419677
5695,0.084445074
5705,0.03523927
5709,0.4332658
5715,0.3992628
5718,0.88140434
5721,0.099832065
5729,0.14657655
5733,0.55325896
5737,0.034070328
5758,0.1785636
5785,0.03949901
5791,0.29378211
5796,0.018006671
5797,0.17707413
5802,0.080182
5805,0.10724995
5806,0.16878435
5808,0.38656688
5809,0.26864314
5816,0.11464022
5817,0.08752455
5822,0.08211924
5859,0.42138863
5874,0.66750425
5895,0.48585534
5955,0.057020403
5964,0.8643448
5966,0.86473405
5980,0.039691262
5986,0.099276155
5993,0.881127
6005,0.7360331
6007,0.03997636
6013,0.86702806
6025,0.23473367
6030,0.079367384
6054,0.40606225
6058,0.38446105
6064,0.059644185
6076,0.04897117
6096,0.51467586
6121,0.5706314
6127,0.027300682
6155,0.3849103
6179,0.87752926
6181,0.25597456
6186,0.14158095
6196,0.31832325
6200,0.5195657
6206,0.07774538
6231,0.07511547
6276,0.047516078
6287,0.28804815
6298,0.3563215
6307,0.47093654
6308,0.70016557
6333,0.18027054
6372,0.029337978
6381,0.32290378
6388,0.5123818
6389,0.23167193
6408,0.106017396
6415,0.8825525
6433,0.3508526
6440,0.84734917
6448,0.15994823
6471,0.045732163
6481,0.05977555
6485,0.7808746
6494,0.3393736
6501,0.027194953
6505,0.8919506
6518,0.25272468
6535,0.66354924
6541,0.045847736
6549,0.6440431
6552,0.0373553
6575,0.7604427
6593,0.04321929
6627,0.12343799
6638,0.05488991
6645,0.040071905
6680,0.86933804
6688,0.15100937
6690,0.6160136
6691,0.4196797
6706,0.036979176
6708,0.23135841
6722,0.34684795
6734,0.10330786
6737,0.040694796
6741,0.21950325
6752,0.4811638
6756,0.25275367
6773,0.88517416
6782,0.28353423
6784,0.44331864
6815,0.2454705
6845,0.10902035
6879,0.21403982
6897,0.48215616
6908,0.018681906
6909,0.86381924
6911,0.018488064
6941,0.74047816
6950,0.068269305
6967,0.05487937
6983,0.38297215
6985,0.08423428
7006,0.23990461
7012,0.3991416
7027,0.10690322
7029,0.10420056
7030,0.097889304
7043,0.20850599
7044,0.059023015
7061,0.08277914
7105,0.03085291
7108,0.8141837
7124,0.042984363
7149,0.03604175
7158,0.89136064
7172,0.041040815
7182,0.3175999
7188,0.27623641
7193,0.119043365
7200,0.106297135
7202,0.1742953
7206,0.04331826
7209,0.44266257
7211,0.43377393
7220,0.2081666
7244,0.8736576
7263,0.29885253
7310,0.22838685
7329,0.5761975
7372,0.8716934
7400,0.037059784
7446,0.502269
7451,0.14886276
7470,0.37672424
7474,0.024683472
7513,0.039276868
7520,0.8692012
7525,0.03427802
7534,0.23496738
7542,0.90239143
7550,0.02274275
7576,0.49518007
7578,0.06808568
7584,0.31894112
7585,0.016949665
7596,0.45971733
7602,0.020878583
7649,0.04082861
7665,0.5648277
7699,0.030300267
7727,0.42316705
7731,0.43394378
7733,0.8934776
7751,0.87726927
7769,0.035342433
7836,0.1896222
7870,0.017246347
7904,0.038065907
7916,0.89133084
7918,0.3375458
7922,0.8680681
7958,0.038085397
7962,0.52533734
7966,0.18979084
7968,0.85512376
7987,0.90458524
8017,0.04594678
8018,0.03633021
8043,0.50871253
8059,0.21477377
8065,0.5798298
8066,0.27007595
8074,0.39549685
8085,0.8976605
8106,0.64082754
8110,0.04641442
8121,0.044391446
8123,0.916645
8141,0.016834404
8150,0.030768653
8167,0.3273598
8194,0.6524802
8205,0.91187453
8208,0.68796784
8218,0.07419315
8248,0.15139394
8256,0.01718324
8274,0.048848525
8275,0.0711585
8299,0.40727717
8301,0.054610703
8312,0.023338068
8326,0.03918916
8331,0.043765854
8346,0.063772455
8348,0.3656997
8368,0.045293353
8370,0.07089902
8375,0.044040505
8379,0.90955055
8380,0.717098
8386,0.20145833
8398,0.38841718
8407,0.4092567
8425,0.032277256
8449,0.83711076
8452,0.8925776
8456,0.15881702
8459,0.58981174
8511,0.47562212
8529,0.04514701
8544,0.88770485
8550,0.07832183
8566,0.07036898
8570,0.8867496
8573,0.8813449
8584,0.21367262
8669,0.027633619
8704,0.049050488
8710,0.030645542
8720,0.15129969
8752,0.046035107
8757,0.8633589
8778,0.59607905
8814,0.018457638
8821,0.040012628
8833,0.080087304
8837,0.28743014
8861,0.038093984
8862,0.10108197
8871,0.1393671
8875,0.041032348
8878,0.34213465
8897,0.22265613
8910,0.90780246
8918,0.03523932
8935,0.019868702
8937,0.11719382
8938,0.19713601
8944,0.7540953
8950,0.6751943
8951,0.88071144
8968,0.32085857
8980,0.70723164
8983,0.30682233
8986,0.8451723
8988,0.12880774
8991,0.15660384
8996,0.026838558
9004,0.23867892
9008,0.49696535
9010,0.10675671
9012,0.021483418
9013,0.26013142
9014,0.19351944
9016,0.8269206
9021,0.07987928
9042,0.31910664
9047,0.3041334
9051,0.06880765
9052,0.24688269
9053,0.049490422
9054,0.2190506
9055,0.55367076
9056,0.1892058
9067,0.018554509
9072,0.89241993
9074,0.040039115
9080,0.06278998
9083,0.12343704
9085,0.20756492
9086,0.04940477
9090,0.091953084
9091,0.06799704
9099,0.12440123
9108,0.2607456
9116,0.020425662
9117,0.5591344
9118,0.21399349
9126,0.7840903
9131,0.86518645
9132,0.033994664
9142,0.55236083
9144,0.45540637
9145,0.06526637
9156,0.21830782
9159,0.25595698
9164,0.16769451
9167,0.09849315
9174,0.27000916
9182,0.3319379
9185,0.18416473
9188,0.64045566
9189,0.08819263
9195,0.109966934
9203,0.42340785
9207,0.10217102
9209,0.19360274
9211,0.061453395
9213,0.35082376
9231,0.22374988
9234,0.4897505
9235,0.69344854
9241,0.4113294
9262,0.70637393
9265,0.087291226
9267,0.02437489
9270,0.3600221
9283,0.14590696
9293,0.14412752
9306,0.13668042
9307,0.85312414
9308,0.26827052
9316,0.08311124
9324,0.30725485
9337,0.41186196
9348,0.04359906
9351,0.0995404
9360,0.83965003
9363,0.23030941
9369,0.54160374
9371,0.35305172
9380,0.08142252
9390,0.04174723
9394,0.29907
9400,0.13710068
9401,0.1190438
9404,0.056691114
9405,0.12734613
9409,0.046871856
9412,0.05100175
9416,0.041610215
9418,0.15431333
9424,0.035680957
9426,0.15347335
9436,0.22404784
9438,0.07761821
9441,0.26882443
9450,0.60516226
9475,0.09149012
9478,0.047323115
9480,0.09785071
9481,0.016058344
9484,0.10607383
9485,0.5432721
9498,0.3151449
9510,0.1844177
9512,0.6233665
9513,0.8729906
9518,0.070531
9527,0.09069298
9528,0.81796515
9532,0.5872234
9536,0.14266147
9538,0.7604047
9541,0.058970608
9547,0.16575056
9548,0.07037446
9549,0.35422862
9555,0.52758694
9560,0.11990356
9570,0.02256294
9574,0.05922167
9580,0.13919704
9588,0.22230941
9591,0.034094103
9602,0.2739374
9604,0.08240343
9608,0.18783855
9618,0.10978457
9619,0.12305808
9620,0.0640157
9622,0.041507334
9626,0.15564509
9628,0.38206583
9630,0.016306274
9633,0.16570245
9660,0.01512379
9662,0.07945312
9667,0.020376766
9668,0.71548116
9671,0.7439251
9672,0.415644
9675,0.01778142
9679,0.4254677
9688,0.87679064
9695,0.9084064
9699,0.8750909
9716,0.84069455
9722,0.79828906
9723,0.11842929
9725,0.1121131
9727,0.041664153
9733,0.12244256
9734,0.29255563
9736,0.08503054
9740,0.18525904
9741,0.09883928
9751,0.10158087
9761,0.35206634
9767,0.04676809
9769,0.107074395
9771,0.8414073
9776,0.18407579
9782,0.1050113
9785,0.12393068
9797,0.87359756
9802,0.16103706
9805,0.24919914
9809,0.18884827
9812,0.12106563
9820,0.09535805
9832,0.11735379
9833,0.29548422
9836,0.11698137
9845,0.77430725
9847,0.031929806
9854,0.2603522
9860,0.64561635
9863,0.12257913
9878,0.08725811
9879,0.27163747
9887,0.24152955
9893,0.044065952
9904,0.6881248
9905,0.023730263
9909,0.119454
9912,0.476104
9913,0.03401741
9915,0.09069884
9920,0.67073476
9926,0.8958027
9928,0.8985864
9938,0.019653115
9939,0.36194062
9973,0.55987513
9978,0.1821287
9980,0.71304345
9983,0.13189195
9988,0.15266587
9999,0.8550997
10001,0.28691941
10008,0.1071094
10014,0.14200194
10021,0.5635849
10024,0.053208247
10026,0.5518193
10034,0.047250178
10038,0.021276264
10040,0.06175603
10048,0.14271307
10057,0.1913199
10065,0.13268116
10066,0.029788923
10071,0.048423015
10075,0.08499399
10082,0.033801295
10085,0.043341868
10086,0.79456705
10087,0.18283482
10097,0.08092162
10100,0.11728011
10104,0.13594694
10107,0.39441496
10108,0.10812764
10120,0.18373722
10121,0.39137003
10122,0.12307588
10123,0.7538892
10134,0.47705263
10135,0.8959868
10146,0.6346204
10153,0.106136136
10154,0.8854409
10155,0.0760428
10165,0.1096077
10166,0.066808134
10169,0.17265274
10172,0.019345364
10187,0.07270259
10190,0.1326887
10193,0.025066646
10194,0.29241544
10195,0.03827569
10199,0.07514432
10210,0.75505626
10218,0.039051056
10219,0.04094828
10227,0.70762753
10229,0.11807361
10233,0.017523786
10243,0.37327608
10247,0.5343415
10248,0.43178493
10250,0.42198825
10252,0.45982403
10257,0.5640056
10258,0.72664845
10260,0.83646476
10261,0.78270066
10262,0.079624645
10268,0.34988466
10269,0.49695992
10272,0.88063294
10275,0.042888306
10277,0.044215456
10284,0.26243982
10285,0.2984464
10296,0.06127913
10322,0.056661278
10323,0.04212925
10325,0.034661673
10328,0.048617877
10331,0.10798584
10342,0.2653725
10346,0.8790579
10347,0.84982765
10354,0.119213484
10355,0.60697275
10357,0.12337368
10358,0.13964133
10362,0.079737335
10373,0.16608356
10380,0.10982649
10386,0.071123965
10388,0.030528815
10393,0.2332482
10405,0.10964767
10406,0.055256583
10411,0.23606588
10413,0.019915402
10415,0.8884896
10419,0.27077833
10424,0.8109942
10432,0.09652302
10438,0.01801068
10439,0.13929038
10444,0.083450295
10447,0.034863655
10456,0.035798863
10459,0.57527816
10463,0.85710514
10466,0.36409235
10467,0.37790734
10470,0.60601825
10474,0.1614617
10479,0.042562637
10481,0.017003393
10482,0.10035126
10489,0.2120459
10501,0.113691956
10516,0.10877438
10519,0.8913902
10522,0.049269088
10523,0.06120537
10524,0.16600737
10526,0.674146
10532,0.041922916
10533,0.22841054
10534,0.82484293
10537,0.03521114
10538,0.5530742
10563,0.042519175
10565,0.1606164
10569,0.057729647
10570,0.12419946
10572,0.049880467
10577,0.050819427
10579,0.8529606
10582,0.01651436
10586,0.6631528
10594,0.20517254
10610,0.049724795
10612,0.82910407
10614,0.050853126
10618,0.13838269
10623,0.06842302
10624,0.3681378
10633,0.033930205
10637,0.044554513
10641,0.019161208
10648,0.6507135
10655,0.093459606
10658,0.23352435
10660,0.13777128
10677,0.06583289
10686,0.4888294
10691,0.085694805
10693,0.01646237
10694,0.047439568
10695,0.2086011
10698,0.03555228
10707,0.50747263
10711,0.09286336
10722,0.21219441
10723,0.01872386
10740,0.2731907
10745,0.25402403
10747,0.7026717
10755,0.02436461
10762,0.31274793
10773,0.5620756
10784,0.088633165
10785,0.11631605
10786,0.08393063
10791,0.6930012
10798,0.019401068
10803,0.45009154
10806,0.019975595
10812,0.33951253
10815,0.28834787
10816,0.016107835
10822,0.80212235
10824,0.20775136
10825,0.05696077
10832,0.04240138
10839,0.75333965
10841,0.86908865
10842,0.15734394
10843,0.09653474
10844,0.9005023
10848,0.13199142
10850,0.030544473
10855,0.099848
10863,0.041284926
10864,0.15919939
10865,0.70433336
10866,0.07664302
10871,0.074709415
10872,0.90379465
10873,0.07469997
10879,0.1425628
10883,0.107173555
10886,0.8138821
10891,0.7581066
10894,0.72557116
10895,0.0790368
10905,0.04642731
10914,0.05609358
10915,0.3430834
10917,0.12061186
10929,0.22726765
10934,0.50744605
10946,0.115455404
10950,0.88088894
10961,0.55700386
10963,0.038562506
10965,0.12438099
10966,0.039296485
10986,0.6692411
10997,0.16279294
11005,0.036184885
11009,0.6744542
11012,0.8229462
11016,0.8367943
11023,0.19059703
11025,0.27120915
11031,0.032946
11032,0.6942897
11033,0.08893511
11048,0.6274364
11050,0.35209572
11054,0.08629632
11057,0.8474859
11061,0.061725345
11074,0.036171608
11081,0.120056994
11083,0.022212684
11090,0.021154815
11092,0.08300121
11093,0.045311935
11111,0.8877064
11114,0.08519221
11118,0.06797691
11132,0.104597
11143,0.015527429
11144,0.041719448
11146,0.050237462
11152,0.04856687
11153,0.017863914
11161,0.04280417
11167,0.08913158
11177,0.3667363
11178,0.09470107
11181,0.3992894
11197,0.18122603
11199,0.039562926
11201,0.090207174
11203,0.18225163
11206,0.296312
11209,0.19402453
11217,0.040058203
11219,0.035355024
11227,0.24408972
11228,0.8648633
11238,0.44166198
11239,0.11268309
11250,0.316904
11265,0.1087529
11276,0.07113862
11282,0.022797132
11284,0.08616102
11286,0.8619591
11299,0.4484741
11302,0.128011
11304,0.20211801
11312,0.084404945
11313,0.14058605
11326,0.09436859
11327,0.75282955
11333,0.8128159
11336,0.07509684
11343,0.27721393
11345,0.12276311
11349,0.110450074
11350,0.028567895
11355,0.8883991
11356,0.81401646
11357,0.10241079
11362,0.12131179
11366,0.26905882
11367,0.03281705
11388,0.061137147
11389,0.061706834
11403,0.21123955
11413,0.0650374
11418,0.21721101
11421,0.23701222
11422,0.074880116
11423,0.029448327
11424,0.07986158
11425,0.18805626
11427,0.061185345
11430,0.15495852
11435,0.08854598
11437,0.110100016
11442,0.30153382
11447,0.25363216
11452,0.024407832
11456,0.78662753
11461,0.07472586
11470,0.117204666
11473,0.5615034
11474,0.30773255
11481,0.12581892
11492,0.07720309
11505,0.8639846
11521,0.6880429
11527,0.8944199
11533,0.10599164
11534,0.08294735
11548,0.14184636
11553,0.89628756
11557,0.23369472
11569,0.109930575
11586,0.02026765
11600,0.024937805
11605,0.35905123
11607,0.29744992
11617,0.070846595
11619,0.2922485
11629,0.115064315
11631,0.14757785
11637,0.8924554
11647,0.70957917
11659,0.57788336
11661,0.10564403
11663,0.038084492
11683,0.040300474
11686,0.055761192
11688,0.31665236
11694,0.043268785
11702,0.05650828
11707,0.21937053
11708,0.45834938
11719,0.14516434
11722,0.6871369
11728,0.9120258
11731,0.4514023
11737,0.6222948
11742,0.8627419
11754,0.022431698
11757,0.9112834
11759,0.10424669
11764,0.128456
11769,0.060227178
11773,0.034765143
11778,0.0264729
11783,0.053858433
11788,0.05830382
11793,0.07316498
11795,0.056045752
11800,0.8566352
11803,0.05217991
11805,0.36176378
11810,0.8773421
11817,0.06450922
11834,0.17005369
11838,0.12028675
11840,0.019308178
11849,0.87939703
11850,0.8882217
11859,0.7129934
11860,0.35880357
11865,0.57305086
11868,0.07615292
11877,0.18841365
11886,0.8951342
11888,0.34961736
11891,0.28452852
11896,0.25046682
11898,0.035170488
11908,0.2543548
11911,0.22059108
11912,0.21982366
11927,0.7698171
11928,0.53997743
11931,0.22184545
11933,0.06433249
11934,0.018610803
11938,0.08242747
11943,0.16415063
11951,0.018315222
11962,0.2735809
11972,0.06463681
11974,0.123724625
11977,0.7737386
11982,0.04973067
11987,0.7925378
11990,0.19712779
11994,0.12254883
11998,0.26545668
12002,0.10512751
12005,0.823341
12012,0.90359783
12015,0.023235047
12018,0.037339944
12019,0.0542216
12020,0.89507556
12023,0.07787089
12032,0.2440896
12034,0.089176625
12060,0.20597252
12063,0.049973987
12068,0.041830238
12075,0.33133012
12080,0.085603684
12082,0.82488143
12091,0.053898845
12093,0.21352154
12096,0.28611284
12098,0.29967627
12099,0.041934766
12100,0.15599531
12102,0.098757766
12112,0.020534787
12114,0.11400822
12118,0.9267404
12125,0.8927294
12132,0.16369832
12137,0.095314324
12143,0.05335308
12144,0.11674812
12147,0.055456094
12148,0.1126608
12150,0.27647117
12152,0.6016893
12155,0.77231455
12161,0.031751774
12163,0.3435865
12165,0.12286362
12168,0.099925205
12172,0.86453104
12174,0.7906554
12176,0.08450739
12177,0.031418998
12180,0.044256557
12183,0.14241295
12190,0.109640524
12198,0.01841698
12199,0.68803394
12200,0.22399272
12204,0.24702772
12209,0.8330878
12210,0.6268929
12220,0.016291268
12225,0.21310955
12228,0.37442726
12229,0.4168781
12238,0.89729863
12249,0.896541
12255,0.9069485
12258,0.8518528
12265,0.20497125
12273,0.07877772
12280,0.05190865
12292,0.845231
12299,0.02302006
12302,0.035048556
12307,0.03382114
12311,0.08491903
12322,0.050500803
12336,0.29299754
12344,0.8904315
12348,0.78568286
12349,0.045864075
12358,0.12429963
12360,0.85595256
12366,0.127632
12370,0.12640128
12374,0.020365268
12375,0.24588224
12376,0.03324408
12382,0.8963489
12392,0.048295353
12396,0.1750113
12397,0.15071028
12403,0.83264774
12408,0.0668086
12420,0.060615428
12423,0.70641536
12425,0.15079722
12438,0.26487407
12442,0.2669566
12445,0.855219
12446,0.08506057
12449,0.041481182
12454,0.8528303
12457,0.048843708
12467,0.88595843
12472,0.31446412
12477,0.76009095
12487,0.26844352
12488,0.41456336
12491,0.19847468
12495,0.091695756
12496,0.29168814
12497,0.29420316
12506,0.07768428
12510,0.20042351
12521,0.06913668
12522,0.02188156
12537,0.880258
12548,0.22448498
12562,0.030330323
12566,0.11020515
12578,0.16924037
12581,0.09819761
12583,0.668332
12592,0.03901142
12593,0.21504888
12596,0.4307744
12598,0.15964872
12608,0.032174658
12610,0.51116073
12611,0.09484502
12612,0.7788168
12620,0.88275504
12623,0.889511
12630,0.7983518
12635,0.041123386
12636,0.2524996
12643,0.13601238
12645,0.1422537
12673,0.79919255
12675,0.19822127
12678,0.35444027
12681,0.70386314
12686,0.026669262
12692,0.04347706
12695,0.90185785
12705,0.07491248
12709,0.04247633
12711,0.19658247
12712,0.06493004
12713,0.3732836
12717,0.060631953
12718,0.6522091
12726,0.114022136
12728,0.7394034
12732,0.13750345
12734,0.060944706
12740,0.39601132
12751,0.5502144
12755,0.016862031
12758,0.5683614
12764,0.020684812
12765,0.056099318
12766,0.48574525
12768,0.6455601
12773,0.32650718
12784,0.016091645
12785,0.050027683
12791,0.124893725
12792,0.15619515
12793,0.04405284
12794,0.03244306
12796,0.7787604
12799,0.8534457
12800,0.22215272
12802,0.87420213
12803,0.51202154
12804,0.071866415
12814,0.75949943
12821,0.07524158
12826,0.018438289
12832,0.06045714
12839,0.036874153
12841,0.050506435
12853,0.041757014
12854,0.028197551
12856,0.20688042
12858,0.05705574
12866,0.10174431
12870,0.12931001
12878,0.065402
12884,0.8068834
12888,0.08294262
12889,0.088447526
12890,0.5159032
12899,0.034440845
12902,0.030940112
12913,0.3292712
12920,0.12175525
12922,0.7209003
12923,0.14280733
12929,0.051708177
12932,0.45414376
12940,0.19266988
12941,0.8358996
12955,0.07963172
12956,0.16990551
12962,0.054215252
12974,0.030081313
12987,0.07389961
12988,0.07619321
12992,0.041132644
12999,0.85858595
13012,0.5049814
13016,0.060266044
13020,0.6336328
13023,0.7135634
13025,0.06831579
13029,0.021487966
13030,0.08628723
13031,0.89971924
13034,0.1360794
13042,0.15721652
13045,0.019588104
13053,0.8569536
13057,0.3737864
13059,0.13249552
13060,0.49007386
13067,0.0781825
13074,0.09465255
13078,0.017942008
13079,0.46780935
13085,0.10704127
13086,0.06590266
13089,0.04024385
13090,0.20735814
13099,0.08884313
13108,0.5506501
13110,0.019619651
13116,0.02089359
13120,0.114607126
13127,0.031674787
13128,0.03088076
13129,0.13724387
13130,0.071661115
13137,0.023885116
13147,0.096119866
13153,0.02329645
13158,0.13792372
13165,0.051580414
13173,0.18096444
13178,0.072779484
13179,0.16818994
13192,0.54807067
13196,0.06351305
13202,0.17994367
13207,0.46156734
13210,0.055274263
13217,0.12108242
13222,0.40927294
13227,0.1803658
13234,0.53971696
13241,0.08191942
13251,0.41023844
