id,autogluon_shap_oof
152,0.23352791368961334
153,0.32809436321258545
154,0.06381406635046005
155,0.12780575454235077
156,0.08959990739822388
157,0.15778973698616028
158,0.04312129318714142
159,0.12105589359998703
160,0.006764010526239872
161,0.039741598069667816
162,0.07768402993679047
163,0.2510158121585846
164,0.5894356369972229
165,0.9499908685684204
166,0.9521144032478333
167,0.15961429476737976
168,0.9592531323432922
169,0.26985815167427063
170,0.5040000081062317
171,0.015159453265368938
172,0.7829560041427612
173,0.04896414652466774
174,0.005764776840806007
175,0.008180771954357624
176,0.006964351516216993
177,0.36728593707084656
178,0.5465356707572937
179,0.514625608921051
180,0.023198144510388374
181,0.023581672459840775
182,0.24641843140125275
183,0.19094160199165344
184,0.1563664674758911
185,0.008442539721727371
186,0.8726302981376648
187,0.00886999350041151
188,0.3944026827812195
189,0.4910134971141815
190,0.6567175984382629
191,0.45321181416511536
192,0.6956363320350647
193,0.27385926246643066
194,0.5163019299507141
195,0.05789691582322121
196,0.7019750475883484
197,0.01660604402422905
198,0.0461231954395771
199,0.5382440090179443
200,0.1508876085281372
201,0.01497444324195385
202,0.48815250396728516
203,0.2797450125217438
204,0.14392520487308502
205,0.013108213432133198
206,0.6136126518249512
207,0.0667807012796402
208,0.7689157128334045
209,0.14119458198547363
210,0.5087199211120605
211,0.42346125841140747
212,0.007332318928092718
213,0.059602100402116776
214,0.10840290784835815
215,0.11077358573675156
216,0.06270858645439148
217,0.9770004153251648
218,0.6748889684677124
219,0.004363706801086664
220,0.08013001084327698
221,0.9046064615249634
222,0.0528235137462616
223,0.021296225488185883
224,0.20474053919315338
225,0.0675208792090416
226,0.008435298688709736
227,0.033488329499959946
228,0.8846484422683716
229,0.7514116168022156
230,0.27912288904190063
231,0.005331194028258324
232,0.037602994590997696
233,0.9423136115074158
234,0.049010198563337326
235,0.5353837013244629
236,0.3234791159629822
237,0.7216376066207886
238,0.43952465057373047
239,0.49668005108833313
240,0.44478660821914673
241,0.1278376430273056
242,0.9643509387969971
243,0.6207401156425476
244,0.038679223507642746
245,0.010150010697543621
246,0.09113625437021255
247,0.010404843837022781
248,0.9077662825584412
249,0.798620343208313
250,0.018388770520687103
251,0.17894364893436432
252,0.09886550158262253
253,0.24305637180805206
254,0.006580207031220198
255,0.014100195840001106
256,0.007649180479347706
257,0.01760024018585682
258,0.5326254367828369
259,0.9649202823638916
260,0.6026272773742676
261,0.01160159520804882
262,0.20246313512325287
263,0.9085132479667664
264,0.09115884453058243
265,0.625700831413269
266,0.2717052698135376
267,0.3099634647369385
268,0.02397133782505989
269,0.7358033657073975
270,0.9688050150871277
271,0.45219680666923523
272,0.004065592307597399
273,0.7169843316078186
274,0.7487207055091858
275,0.09044047445058823
276,0.950536847114563
277,0.6992849707603455
278,0.6982995867729187
279,0.933102548122406
280,0.021530650556087494
281,0.4478326141834259
282,0.213705375790596
283,0.013289195485413074
284,0.3038642704486847
285,0.9034668207168579
286,0.2631531357765198
287,0.01795651577413082
288,0.8497693538665771
289,0.8048660159111023
290,0.2564253807067871
291,0.034166235476732254
292,0.022025149315595627
293,0.040923431515693665
294,0.1567867547273636
295,0.20967841148376465
296,0.4796130061149597
297,0.23544010519981384
298,0.05839722603559494
299,0.2801940441131592
300,0.3799353241920471
301,0.9770770072937012
302,0.3873656690120697
303,0.20564694702625275
304,0.03835296630859375
305,0.1568043828010559
306,0.05222369730472565
307,0.10541736334562302
308,0.04326989874243736
309,0.06688205897808075
310,0.19578711688518524
311,0.17795909941196442
312,0.1020476222038269
313,0.009644883684813976
314,0.4665810167789459
315,0.034166768193244934
316,0.9158474206924438
317,0.3555348813533783
318,0.749840497970581
319,0.7225026488304138
320,0.05592968687415123
321,0.13591578602790833
322,0.7400989532470703
323,0.75464928150177
324,0.05895436182618141
325,0.9065644145011902
326,0.11230306327342987
327,0.5235352516174316
328,0.10152985900640488
329,0.11365573108196259
330,0.01184485200792551
331,0.006258618552237749
332,0.28045588731765747
333,0.9311434626579285
334,0.033298444002866745
335,0.015303973108530045
336,0.08924347162246704
337,0.3416125774383545
338,0.00914875976741314
339,0.6129932403564453
340,0.5285767912864685
341,0.023019198328256607
342,0.001741352491080761
343,0.6231775283813477
344,0.25467777252197266
345,0.7685998678207397
346,0.16108277440071106
347,0.008015044964849949
348,0.04999861121177673
349,0.6245341897010803
350,0.3642018139362335
351,0.9373125433921814
352,0.9265288710594177
353,0.36234912276268005
354,0.5734797716140747
355,0.42985913157463074
356,0.22067904472351074
357,0.6819053292274475
358,0.18972404301166534
359,0.02066299319267273
360,0.3161911964416504
361,0.2139035314321518
362,0.7907475829124451
363,0.33823511004447937
364,0.29683101177215576
365,0.007845573127269745
366,0.9260381460189819
367,0.9085220694541931
368,0.02473859116435051
369,0.970609724521637
370,0.5837005972862244
371,0.005350257735699415
372,0.21636395156383514
373,0.2263004630804062
374,0.022311439737677574
375,0.17885684967041016
376,0.2521550953388214
377,0.620051383972168
378,0.03230729699134827
379,0.05797131732106209
380,0.5168034434318542
381,0.5265305042266846
382,0.5901666283607483
383,0.03680838644504547
384,0.02450069971382618
385,0.9172888398170471
386,0.22562213242053986
387,0.5064874291419983
388,0.42807409167289734
389,0.8135295510292053
390,0.1078411266207695
391,0.21699649095535278
392,0.8330519199371338
393,0.15773949027061462
394,0.33324652910232544
395,0.10372425615787506
396,0.4165922999382019
397,0.054614126682281494
398,0.863878607749939
399,0.031680166721343994
400,0.9437186121940613
401,0.9139419794082642
402,0.1019098162651062
403,0.04665374010801315
404,0.3654274642467499
405,0.613822340965271
406,0.3507881164550781
407,0.235286146402359
408,0.8651570081710815
409,0.813534140586853
410,0.38508105278015137
411,0.016718346625566483
412,0.05349908396601677
413,0.9452176094055176
414,0.04517662525177002
415,0.21763500571250916
416,0.03756493330001831
417,0.09271601587533951
418,0.6663642525672913
419,0.13900718092918396
420,0.27297312021255493
421,0.926977813243866
422,0.6279634833335876
423,0.1953173726797104
424,0.05099404603242874
425,0.570125937461853
426,0.08522851765155792
427,0.09275481104850769
428,0.01237301155924797
429,0.4614746570587158
430,0.3148834705352783
431,0.5472567081451416
432,0.6032302975654602
433,0.17418231070041656
434,0.9173412919044495
435,0.8934800028800964
436,0.17095023393630981
437,0.2654545307159424
438,0.08464498072862625
439,0.013732684776186943
440,0.016737138852477074
441,0.6480333209037781
442,0.9528573155403137
443,0.059939853847026825
444,0.9529029726982117
445,0.9460224509239197
446,0.5416391491889954
447,0.098605677485466
448,0.046292055398225784
449,0.7165093421936035
450,0.7896605730056763
451,0.8497016429901123
452,0.011875786818563938
453,0.37827256321907043
454,0.8208259344100952
455,0.49603524804115295
456,0.7349767684936523
457,0.37539324164390564
458,0.07735799252986908
459,0.6856721043586731
460,0.26044726371765137
461,0.24911409616470337
462,0.18982447683811188
463,0.37923967838287354
464,0.3414930999279022
465,0.9731303453445435
466,0.07155609130859375
467,0.6066886186599731
468,0.01558416523039341
469,0.15140806138515472
470,0.012973150238394737
471,0.813434362411499
472,0.06335587054491043
473,0.017583973705768585
474,0.42028188705444336
475,0.5416602492332458
476,0.9244422912597656
477,0.09173338860273361
478,0.12313404679298401
479,0.5291955471038818
480,0.011054166592657566
481,0.17683501541614532
482,0.02983297035098076
483,0.31880712509155273
484,0.006790058687329292
485,0.2311156988143921
486,0.07290162146091461
487,0.10285378992557526
488,0.15711572766304016
489,0.35572052001953125
490,0.2576559782028198
491,0.10762152075767517
492,0.0717129334807396
493,0.0512579083442688
494,0.49514052271842957
495,0.7080383896827698
496,0.5547915697097778
497,0.04118175804615021
498,0.9522000551223755
499,0.9018020629882812
500,0.02918890118598938
501,0.10732893645763397
502,0.9173753261566162
503,0.7608144879341125
504,0.020347120240330696
505,0.8931980133056641
506,0.2196235954761505
507,0.05226361006498337
508,0.4172721207141876
509,0.39910274744033813
510,0.04693561792373657
511,0.050849203020334244
512,0.5111128091812134
513,0.6147897243499756
514,0.007875143550336361
515,0.4154192805290222
516,0.9717491269111633
517,0.31719911098480225
518,0.1345328986644745
519,0.3442113399505615
520,0.5302547812461853
521,0.04833570495247841
522,0.03739507123827934
523,0.041614826768636703
524,0.3010441064834595
525,0.3800082206726074
526,0.4333023726940155
527,0.6935423016548157
528,0.17534200847148895
529,0.012202786281704903
530,0.36168745160102844
531,0.6137568950653076
532,0.21241633594036102
533,0.08739060908555984
534,0.9497830271720886
535,0.34873226284980774
536,0.9335027933120728
537,0.11345381289720535
538,0.018430599942803383
539,0.055617816746234894
540,0.8250179886817932
541,0.3321273624897003
542,0.011780861765146255
543,0.9342495203018188
544,0.28051021695137024
545,0.6181187629699707
546,0.042252276092767715
547,0.7077804803848267
548,0.014201412908732891
549,0.7905523777008057
550,0.020387833938002586
551,0.11535750329494476
552,0.06488028913736343
553,0.02788703516125679
554,0.9453518986701965
555,0.12218379229307175
556,0.6035208106040955
557,0.40131253004074097
558,0.015569937415421009
559,0.24415811896324158
560,0.2798197269439697
561,0.07837236672639847
562,0.018440313637256622
563,0.2246350198984146
564,0.5181860327720642
565,0.27899226546287537
566,0.9326836466789246
567,0.3744235336780548
568,0.47799521684646606
569,0.2274320125579834
570,0.12289141863584518
571,0.1856127828359604
572,0.4276585578918457
573,0.007651475723832846
574,0.8855713605880737
575,0.003971907310187817
576,0.7982486486434937
577,0.06847135722637177
578,0.08116459846496582
579,0.3949837386608124
580,0.05745929479598999
581,0.24149681627750397
582,0.45132628083229065
583,0.08799955993890762
584,0.08721254765987396
585,0.10209960490465164
586,0.17116804420948029
587,0.06842806935310364
588,0.10999342054128647
589,0.02092549204826355
590,0.8756535053253174
591,0.018507780507206917
592,0.017723865807056427
593,0.9587278962135315
594,0.025178108364343643
595,0.3343885838985443
596,0.30731767416000366
597,0.11991524696350098
598,0.08232016116380692
599,0.23035985231399536
600,0.031120391562581062
601,0.4706929326057434
602,0.4441208839416504
603,0.18782563507556915
604,0.9240328669548035
605,0.24669572710990906
606,0.241550475358963
607,0.5451151132583618
608,0.9056727290153503
609,0.0189901702105999
610,0.5219078660011292
611,0.1650378257036209
612,0.35350409150123596
613,0.006379804573953152
614,0.010313182137906551
615,0.9521103501319885
616,0.0060760099440813065
617,0.19002261757850647
618,0.955215334892273
619,0.024225560948252678
620,0.5195025205612183
621,0.04151146858930588
622,0.3901803493499756
623,0.004393422976136208
624,0.4545443058013916
625,0.01068844273686409
626,0.03242490440607071
627,0.6203345060348511
628,0.011887955479323864
629,0.5041297078132629
630,0.44777750968933105
631,0.9442372918128967
632,0.9522022008895874
633,0.011200468987226486
634,0.14755745232105255
635,0.008076396770775318
636,0.028133995831012726
637,0.9605395197868347
638,0.35205647349357605
639,0.9172757863998413
640,0.011919716373085976
641,0.5729508399963379
642,0.13495461642742157
643,0.9332641363143921
644,0.9652911424636841
645,0.026156410574913025
646,0.027412746101617813
647,0.5030977129936218
648,0.26293808221817017
649,0.5532464385032654
650,0.2922587990760803
651,0.45252078771591187
652,0.9602674245834351
653,0.5690421462059021
654,0.03089098073542118
655,0.03370959684252739
656,0.9750228524208069
657,0.006990728434175253
658,0.016361217945814133
659,0.3286038637161255
660,0.6825286746025085
661,0.9608401656150818
662,0.7224339842796326
663,0.06680785864591599
664,0.1351798176765442
665,0.00733009772375226
666,0.040150806307792664
667,0.11218558251857758
668,0.4044995605945587
669,0.036630548536777496
670,0.012662071734666824
671,0.02205684781074524
672,0.0502820760011673
673,0.057868607342243195
674,0.35301780700683594
675,0.0341150276362896
676,0.04836510121822357
677,0.02920188196003437
678,0.9637901186943054
679,0.7051342129707336
680,0.1929352879524231
681,0.4222492277622223
682,0.5052160620689392
683,0.018943263217806816
684,0.9071028232574463
685,0.9612037539482117
686,0.19443626701831818
687,0.6177664995193481
688,0.44580480456352234
689,0.030885960906744003
690,0.956969141960144
691,0.0862284004688263
692,0.06726344674825668
693,0.9730414748191833
694,0.9703538417816162
695,0.19969308376312256
696,0.0057817380875349045
697,0.035708844661712646
698,0.011402430012822151
699,0.11699747294187546
700,0.03611517325043678
701,0.923079252243042
702,0.5881280303001404
703,0.008142058737576008
704,0.030454520136117935
705,0.06044963374733925
706,0.2684868574142456
707,0.01690424606204033
708,0.066422238945961
709,0.1207970455288887
710,0.010008955374360085
711,0.37276414036750793
712,0.18307363986968994
713,0.9665761590003967
714,0.01890854723751545
715,0.00910758413374424
716,0.14769527316093445
717,0.1678631454706192
718,0.7925346493721008
719,0.6797406077384949
720,0.9554846882820129
721,0.3907898962497711
722,0.7412539720535278
723,0.3297147750854492
724,0.9326560497283936
725,0.12743526697158813
726,0.1276731789112091
727,0.013601292856037617
728,0.2336435168981552
729,0.5336876511573792
730,0.11107350140810013
731,0.011668429709970951
732,0.29935726523399353
733,0.20326298475265503
734,0.8485998511314392
735,0.06174451485276222
736,0.38033512234687805
737,0.34094640612602234
738,0.044576495885849
739,0.2660157084465027
740,0.04201245307922363
741,0.2224387526512146
742,0.5666415691375732
743,0.15392223000526428
744,0.008617323823273182
745,0.9677412509918213
746,0.02429918572306633
747,0.0321359857916832
748,0.08086379617452621
749,0.18318910896778107
750,0.040983956307172775
751,0.08560238033533096
752,0.041999056935310364
753,0.115522101521492
754,0.2497253566980362
755,0.010208692401647568
756,0.5701526403427124
757,0.1683599352836609
758,0.849793016910553
759,0.9179491400718689
760,0.0160377100110054
761,0.5081761479377747
762,0.4873022437095642
763,0.04989112168550491
764,0.18700817227363586
765,0.2449953854084015
766,0.1340121477842331
767,0.08313752710819244
768,0.3393521308898926
769,0.35751017928123474
770,0.1718444526195526
771,0.6209330558776855
772,0.17529872059822083
773,0.0917578935623169
774,0.43569839000701904
775,0.09500633925199509
776,0.15633709728717804
777,0.0538894385099411
778,0.38423600792884827
779,0.23321084678173065
780,0.47568273544311523
781,0.6611605286598206
782,0.4745570123195648
783,0.6891846656799316
784,0.06399807333946228
785,0.021988192573189735
786,0.3190792202949524
787,0.2240346074104309
788,0.13479860126972198
789,0.14049914479255676
790,0.9383711218833923
791,0.2639947831630707
792,0.05537423491477966
793,0.3585820496082306
794,0.4138244390487671
795,0.0194656103849411
796,0.08491680771112442
797,0.8750150799751282
798,0.19924260675907135
799,0.5574731826782227
800,0.35244226455688477
801,0.06573304533958435
802,0.019283510744571686
803,0.2202676683664322
804,0.16226837038993835
805,0.14684726297855377
806,0.0504198893904686
807,0.1161380335688591
808,0.0356181263923645
809,0.022673867642879486
810,0.019774029031395912
811,0.12687736749649048
812,0.01905318722128868
813,0.1477208286523819
814,0.2045847326517105
815,0.07832138240337372
816,0.2319125235080719
817,0.6532901525497437
818,0.0787108838558197
819,0.024663398042321205
820,0.08237714320421219
821,0.0066277869045734406
822,0.11364291608333588
823,0.5886783003807068
824,0.3372748792171478
825,0.1881108283996582
826,0.6905049681663513
827,0.9230285882949829
828,0.04907190799713135
829,0.07972674071788788
830,0.9103724360466003
831,0.6071410179138184
832,0.18494167923927307
833,0.7717573046684265
834,0.03354785218834877
835,0.15288187563419342
836,0.05936678126454353
837,0.3710581362247467
838,0.5257501006126404
839,0.0973556786775589
840,0.010527602396905422
841,0.04762989282608032
842,0.09036078304052353
843,0.20484519004821777
844,0.027185482904314995
845,0.24004051089286804
846,0.05661309137940407
847,0.1662966012954712
848,0.08801399916410446
849,0.10587364435195923
850,0.05161701887845993
851,0.028190461918711662
852,0.14110985398292542
853,0.38331714272499084
854,0.0062228040769696236
855,0.14359407126903534
856,0.008474024012684822
857,0.044523485004901886
858,0.00744019728153944
859,0.7597173452377319
860,0.7703642249107361
861,0.44294503331184387
862,0.003950746729969978
863,0.3906538188457489
864,0.9650030732154846
865,0.9486985206604004
866,0.8952277302742004
867,0.8972968459129333
868,0.8244807124137878
869,0.09528893977403641
870,0.11409316956996918
871,0.03849286586046219
872,0.08359362185001373
873,0.3443961441516876
874,0.0859912857413292
875,0.15885795652866364
876,0.07579971104860306
877,0.1028854176402092
878,0.39458560943603516
879,0.034938931465148926
880,0.09967454522848129
881,0.9017935991287231
882,0.13838361203670502
883,0.1048155203461647
884,0.09972453862428665
885,0.8763079643249512
886,0.1814100593328476
887,0.2270335853099823
888,0.17728225886821747
889,0.09828987717628479
890,0.061140380799770355
891,0.10470946878194809
892,0.28358739614486694
893,0.10571055114269257
894,0.8165461421012878
895,0.02036222256720066
896,0.22349461913108826
897,0.6750991344451904
898,0.11865530163049698
899,0.06162326782941818
900,0.2843712270259857
901,0.23239454627037048
902,0.027942102402448654
903,0.7205387949943542
904,0.007672837004065514
905,0.12590959668159485
906,0.4987086057662964
907,0.010877588763833046
908,0.1029232069849968
909,0.7262721061706543
910,0.9690183401107788
911,0.9357717037200928
912,0.009084041230380535
913,0.3749655485153198
914,0.44053882360458374
915,0.21977651119232178
916,0.7042854428291321
917,0.1274949014186859
918,0.20653051137924194
919,0.872064471244812
920,0.2881082594394684
921,0.10762277990579605
922,0.10228659957647324
923,0.5734758973121643
924,0.027409395202994347
925,0.6118990182876587
926,0.024401457980275154
927,0.01360817439854145
928,0.04094774276018143
929,0.13230222463607788
930,0.19758003950119019
931,0.09714532643556595
932,0.009768104180693626
933,0.031750842928886414
934,0.05161077156662941
935,0.024696648120880127
936,0.04021289944648743
937,0.853683590888977
938,0.17620640993118286
939,0.06628551334142685
940,0.1318640410900116
941,0.1750430166721344
942,0.41254615783691406
943,0.07955470681190491
944,0.19134625792503357
945,0.38064825534820557
946,0.1056218147277832
947,0.8122845888137817
948,0.452217161655426
949,0.9582660794258118
950,0.6384559869766235
951,0.10765042901039124
952,0.9521072506904602
953,0.08900308609008789
954,0.10743894428014755
955,0.06795278191566467
956,0.14945396780967712
957,0.006300441455096006
958,0.061732955276966095
959,0.13022813200950623
960,0.012449844740331173
961,0.29732486605644226
962,0.029217274859547615
963,0.06861948221921921
964,0.8247995376586914
965,0.02312508597970009
966,0.018383605405688286
967,0.6901575326919556
968,0.10377885401248932
969,0.00636301888152957
970,0.42994627356529236
971,0.5591707825660706
972,0.43342962861061096
973,0.467627614736557
974,0.4509957730770111
975,0.5728544592857361
976,0.772737979888916
977,0.8763494491577148
978,0.7944463491439819
979,0.059070244431495667
980,0.36693477630615234
981,0.529266357421875
982,0.9417591094970703
983,0.018594978377223015
984,0.019887015223503113
985,0.27554789185523987
986,0.2953396737575531
987,0.06260684132575989
988,0.03633158653974533
989,0.05483410879969597
990,0.015279620885848999
991,0.040596477687358856
992,0.09817684441804886
993,0.29554858803749084
994,0.9820817708969116
995,0.849147379398346
996,0.10952698439359665
997,0.6511427760124207
998,0.10905681550502777
999,0.12104792147874832
1000,0.07281435281038284
1001,0.11862820386886597
1002,0.08713454753160477
1003,0.05472418665885925
1004,0.009831348434090614
1005,0.19951827824115753
1006,0.09257843345403671
1007,0.04007459804415703
1008,0.19193832576274872
1009,0.008457274176180363
1010,0.9588956236839294
1011,0.2371380627155304
1012,0.8553169965744019
1013,0.07860219478607178
1014,0.008497141301631927
1015,0.13930000364780426
1016,0.06495881080627441
1017,0.02067212015390396
1018,0.026741083711385727
1019,0.6008573770523071
1020,0.9239863753318787
1021,0.33297568559646606
1022,0.3832394778728485
1023,0.6812940239906311
1024,0.1674339920282364
1025,0.02793673239648342
1026,0.0044839936308562756
1027,0.09269572794437408
1028,0.20310170948505402
1029,0.1297433227300644
1030,0.07991999387741089
1031,0.9540355205535889
1032,0.01643824391067028
1033,0.05878465622663498
1034,0.16577664017677307
1035,0.6441420316696167
1036,0.02412956953048706
1037,0.24445347487926483
1038,0.8156193494796753
1039,0.008753265254199505
1040,0.594290018081665
1041,0.026196423918008804
1042,0.13606683909893036
1043,0.03002987429499626
1044,0.13062600791454315
1045,0.027131441980600357
1046,0.029988937079906464
1047,0.9086353778839111
1048,0.0028686784207820892
1049,0.6912320256233215
1050,0.19713915884494781
1051,0.025189485400915146
1052,0.8816585540771484
1053,0.07878943532705307
1054,0.14162105321884155
1055,0.04339629039168358
1056,0.3950178027153015
1057,0.022030504420399666
1058,0.02124261111021042
1059,0.007331749424338341
1060,0.574039876461029
1061,0.06977491080760956
1062,0.21896985173225403
1063,0.1282597780227661
1064,0.0517798513174057
1065,0.5351921916007996
1066,0.08593060076236725
1067,0.0074787200428545475
1068,0.032066814601421356
1069,0.19852569699287415
1070,0.042047519236803055
1071,0.513239324092865
1072,0.08590139448642731
1073,0.2366068959236145
1074,0.004479463677853346
1075,0.22680442035198212
1076,0.2919252812862396
1077,0.7389888167381287
1078,0.01509025413542986
1079,0.31623780727386475
1080,0.5762043595314026
1081,0.05461302027106285
1082,0.11471034586429596
1083,0.056629739701747894
1084,0.7273123860359192
1085,0.0042210472747683525
1086,0.43104660511016846
1087,0.007518106140196323
1088,0.34460964798927307
1089,0.2890061140060425
1090,0.01236170344054699
1091,0.8517047166824341
1092,0.18238824605941772
1093,0.05020076408982277
1094,0.04762888699769974
1095,0.8028573393821716
1096,0.8851981163024902
1097,0.12952136993408203
1098,0.09246765077114105
1099,0.9754641652107239
1100,0.09854870289564133
1101,0.009676048532128334
1102,0.10519534349441528
1103,0.025111105293035507
1104,0.1744878888130188
1105,0.7651054859161377
1106,0.07434205710887909
1107,0.03249746933579445
1108,0.9516816139221191
1109,0.06259386241436005
1110,0.18300285935401917
1111,0.11847996711730957
1112,0.8358083963394165
1113,0.7581380605697632
1114,0.7725130319595337
1115,0.05524386838078499
1116,0.02413577027618885
1117,0.06989553570747375
1118,0.34771203994750977
1119,0.12363094836473465
1120,0.20244623720645905
1121,0.5857688784599304
1122,0.13279463350772858
1123,0.8638705611228943
1124,0.5257488489151001
1125,0.025895727798342705
1126,0.11966509371995926
1127,0.027129095047712326
1128,0.6715607643127441
1129,0.16946907341480255
1130,0.015091050416231155
1131,0.6761467456817627
1132,0.8167060017585754
1133,0.91665118932724
1134,0.1939936727285385
1135,0.2808362543582916
1136,0.02426716312766075
1137,0.6649519205093384
1138,0.07313717156648636
1139,0.6013464331626892
1140,0.34850260615348816
1141,0.11149214208126068
1142,0.9182841777801514
1143,0.039461854845285416
1144,0.03625566139817238
1145,0.12117290496826172
1146,0.02571427822113037
1147,0.006487267557531595
1148,0.05194374918937683
1149,0.02836495451629162
1150,0.950209379196167
1151,0.07666821777820587
1152,0.05289529263973236
1153,0.07866969704627991
1154,0.008321487344801426
1155,0.020931491628289223
1156,0.025067459791898727
1157,0.02336125075817108
1158,0.006979802157729864
1159,0.021387122571468353
1160,0.11749473959207535
1161,0.38186970353126526
1162,0.08360864967107773
1163,0.41228294372558594
1164,0.1817983239889145
1165,0.02649521268904209
1166,0.0645153746008873
1167,0.16733144223690033
1168,0.3131456673145294
1169,0.17735479772090912
1170,0.016900684684515
1171,0.022904176265001297
1172,0.3093034625053406
1173,0.9367790222167969
1174,0.44743210077285767
1175,0.12838786840438843
1176,0.3520013093948364
1177,0.0969887301325798
1178,0.043122801929712296
1179,0.02404770255088806
1180,0.11362393200397491
1181,0.8998544216156006
1182,0.45070117712020874
1183,0.12291055917739868
1184,0.18289346992969513
1185,0.08550594002008438
1186,0.13553929328918457
1187,0.07802585512399673
1188,0.8211453557014465
1189,0.8630642890930176
1190,0.05222604051232338
1191,0.24053354561328888
1192,0.1464734822511673
1193,0.09353941679000854
1194,0.009379246272146702
1195,0.920495331287384
1196,0.8132990598678589
1197,0.08827859908342361
1198,0.11702706664800644
1199,0.21052777767181396
1200,0.018014706671237946
1201,0.035981494933366776
1202,0.04970203712582588
1203,0.22674232721328735
1204,0.03602419048547745
1205,0.16920462250709534
1206,0.19604432582855225
1207,0.09064887464046478
1208,0.008912147022783756
1209,0.08643711358308792
1210,0.15325289964675903
1211,0.0444863960146904
1212,0.13401071727275848
1213,0.09359634667634964
1214,0.07208435982465744
1215,0.33252498507499695
1216,0.2552289664745331
1217,0.0062165455892682076
1218,0.8227604627609253
1219,0.09850118309259415
1220,0.12248827517032623
1221,0.5270915627479553
1222,0.2926124930381775
1223,0.09825937449932098
1224,0.05879904329776764
1225,0.9210401773452759
1226,0.7281962633132935
1227,0.9683977961540222
1228,0.09201885014772415
1229,0.07358673214912415
1230,0.13748334348201752
1231,0.9528970122337341
1232,0.25078216195106506
1233,0.09759868681430817
1234,0.009608006104826927
1235,0.018931519240140915
1236,0.4595320522785187
1237,0.31868767738342285
1238,0.04037611186504364
1239,0.29460081458091736
1240,0.11275161057710648
1241,0.13122448325157166
1242,0.9487524032592773
1243,0.6272168159484863
1244,0.534986138343811
1245,0.09243659675121307
1246,0.020749341696500778
1247,0.04641272872686386
1248,0.04373882710933685
1249,0.2699011266231537
