id,predicted
1541,0.8522149
1543,0.019634977
1546,0.2259576
1567,0.8572612
1592,0.5757374
1599,0.01792482
1606,0.09192702
1620,0.346818
1622,0.8648843
1635,0.032161072
1652,0.25404015
1659,0.034698956
1660,0.03655699
1665,0.026030064
1686,0.46774548
1717,0.08269234
1740,0.8119718
1751,0.29407018
1758,0.22366121
1793,0.34709448
1807,0.055869248
1811,0.73065484
1812,0.037969183
1820,0.37264207
1824,0.6656437
1837,0.016301569
1842,0.63945115
1853,0.06571746
1860,0.020860292
1866,0.055622045
1869,0.038642734
1874,0.021838916
1876,0.67198145
1894,0.12365247
1898,0.031181395
1902,0.90126395
1908,0.79447645
1913,0.19309142
1921,0.8203512
1924,0.61861706
1937,0.19421205
1946,0.1410383
1949,0.6776011
1963,0.90406793
1964,0.15354285
1972,0.03377732
1978,0.7971021
1979,0.12706663
1981,0.05454552
1982,0.3705441
2013,0.18911444
2016,0.8410891
2021,0.37825218
2024,0.030059632
2036,0.07355675
2037,0.09503322
2049,0.1826611
2061,0.014184134
2081,0.11687586
2082,0.21378744
2102,0.3534643
2105,0.018395308
2114,0.89235526
2115,0.042559016
2118,0.182692
2152,0.13314167
2153,0.1885001
2170,0.040831037
2177,0.04089765
2190,0.17639728
2203,0.55317384
2213,0.3132011
2218,0.69267863
2221,0.421372
2226,0.3307406
2246,0.11601402
2250,0.84606767
2257,0.86743957
2264,0.89304394
2286,0.061553262
2294,0.019327126
2296,0.607882
2301,0.048196286
2305,0.45797637
2319,0.016036507
2334,0.22915742
2353,0.30554506
2356,0.43395126
2398,0.7878104
2430,0.9046576
2438,0.3675029
2459,0.1354521
2463,0.84770054
2464,0.09325064
2466,0.035844773
2473,0.6384139
2474,0.07286944
2482,0.018164227
2483,0.015910793
2489,0.092304364
2514,0.20807566
2523,0.8391501
2530,0.29726943
2531,0.02383887
2535,0.8972546
2537,0.6127503
2595,0.050849497
2597,0.685088
2632,0.031580247
2635,0.050648026
2644,0.034946408
2645,0.12501653
2672,0.018557858
2678,0.1505592
2687,0.017268665
2706,0.25428444
2710,0.73213613
2715,0.583963
2733,0.19978446
2800,0.018425489
2802,0.10287237
2805,0.17278993
2808,0.20332034
2821,0.031165117
2829,0.85876477
2841,0.03897005
2878,0.58473164
2880,0.017476365
2896,0.863914
2902,0.4786515
2905,0.38613623
2908,0.03465215
2910,0.3249735
2927,0.37374622
2929,0.7223816
2934,0.23894374
2941,0.017313886
2958,0.053354405
2975,0.9130116
2980,0.32337058
2982,0.18633524
2988,0.8732875
3002,0.04421807
3032,0.034874547
3056,0.44323108
3073,0.89741665
3078,0.88329536
3087,0.60739547
3099,0.08359528
3105,0.19686024
3114,0.88398397
3127,0.024034416
3132,0.027458347
3138,0.3542899
3142,0.087711744
3148,0.04183337
3149,0.8859519
3157,0.7003285
3162,0.11449328
3174,0.8937718
3175,0.17093618
3180,0.8099311
3197,0.69722927
3199,0.11839266
3204,0.27538532
3205,0.27829936
3208,0.2548858
3221,0.1247056
3223,0.16656573
3235,0.066430114
3238,0.68185127
3259,0.06307241
3279,0.58278805
3297,0.118606046
3302,0.4375335
3310,0.018443111
3312,0.16021158
3320,0.17323193
3327,0.6005144
3332,0.60965496
3337,0.60396594
3369,0.044015866
3374,0.22624013
3375,0.031694114
3389,0.109036215
3392,0.4418774
3406,0.15131712
3441,0.03450946
3442,0.6787623
3443,0.041921057
3446,0.116740234
3449,0.029929789
3451,0.8930767
3456,0.8755577
3472,0.040455274
3493,0.10720409
3503,0.6756536
3513,0.22264557
3515,0.8459674
3532,0.11365316
3553,0.06732241
3560,0.029530361
3580,0.09912745
3587,0.54847515
3588,0.03791298
3603,0.5256533
3605,0.21504946
3608,0.25986004
3610,0.6077435
3615,0.19206029
3617,0.08765645
3631,0.35959497
3633,0.7704277
3636,0.21549761
3639,0.88418853
3648,0.7486001
3653,0.69797015
3655,0.8289249
3659,0.7313785
3667,0.1295698
3668,0.8715009
3671,0.8995799
3673,0.12091916
3685,0.21654068
3691,0.18961635
3700,0.17163293
3707,0.014727357
3717,0.017320713
3726,0.031753782
3736,0.8929281
3778,0.017119061
3792,0.33253598
3801,0.2562948
3844,0.7429697
3860,0.01679309
3865,0.64848924
3867,0.31607872
3877,0.10429941
3878,0.1317446
3887,0.07088967
3893,0.23715816
3908,0.62654835
3916,0.12486593
3926,0.315301
3929,0.6532509
3932,0.0543993
3936,0.19644092
3939,0.72568905
3941,0.34335193
3954,0.032173857
3957,0.24491644
3977,0.4153994
3983,0.55931324
4001,0.089730635
4006,0.025284981
4019,0.8646607
4046,0.28314376
4051,0.031690314
4058,0.35412785
4068,0.72982466
4147,0.3668052
4152,0.034994
4153,0.18386593
4156,0.89447856
4163,0.90174174
4165,0.8811977
4167,0.74892616
4175,0.08132516
4178,0.1551285
4190,0.0533096
4205,0.73641944
4207,0.82165825
4214,0.8915765
4224,0.029934894
4252,0.03316024
4255,0.16180295
4273,0.24189427
4293,0.34032634
4299,0.23451857
4310,0.6748891
4317,0.32884842
4324,0.7245016
4348,0.89000773
4349,0.22216675
4351,0.033372145
4353,0.8951555
4355,0.109925285
4365,0.36484998
4373,0.44459343
4379,0.8789057
4391,0.7233108
4396,0.61687374
4413,0.8169274
4416,0.12886235
4429,0.024413314
4436,0.17277418
4437,0.03369509
4450,0.04927242
4454,0.13336319
4463,0.39789262
4465,0.8930981
4485,0.01724612
4488,0.38792372
4495,0.039978538
4503,0.36768466
4510,0.8742874
4523,0.3660277
4537,0.09828821
4541,0.23396519
4546,0.08812867
4547,0.033739034
4557,0.04413847
4558,0.09125462
4568,0.89428973
4571,0.4028375
4576,0.026023023
4584,0.89224994
4588,0.30123
4595,0.8364685
4601,0.88116866
4617,0.030716738
4618,0.035290595
4624,0.8359456
4641,0.057753876
4642,0.69691503
4656,0.7107581
4661,0.016083911
4665,0.73343134
4672,0.89146966
4673,0.19801342
4674,0.11535523
4676,0.08952325
4688,0.058105938
4692,0.07557589
4695,0.18055853
4718,0.11249874
4722,0.18636304
4731,0.045390982
4760,0.28568193
4780,0.86413074
4784,0.06339136
4791,0.2119581
4798,0.26068658
4802,0.2818506
4810,0.058287382
4816,0.4536736
4820,0.024875563
4830,0.81660104
4842,0.5826716
4850,0.02896212
4871,0.3704865
4876,0.018314453
4879,0.04664807
4883,0.8911511
4886,0.3924695
4892,0.3551277
4893,0.88708735
4896,0.6657398
4900,0.08790186
4901,0.09989083
4912,0.22256058
4914,0.29754984
4929,0.14200455
4952,0.13476303
4973,0.4124887
4986,0.8893914
4992,0.3423157
4996,0.8967946
5002,0.03649006
5011,0.09270333
5017,0.042964503
5042,0.07308592
5046,0.8825693
5048,0.5987948
5052,0.8890972
5056,0.017801953
5062,0.040542506
5063,0.85743123
5064,0.7785033
5065,0.8835089
5067,0.019431872
5080,0.8905387
5085,0.12610348
5087,0.08665916
5090,0.35960072
5103,0.29327303
5125,0.89058924
5126,0.2517839
5135,0.25489846
5142,0.032525416
5155,0.016449511
5161,0.7850182
5184,0.11363937
5187,0.61455286
5188,0.2058892
5194,0.03487606
5231,0.0376755
5241,0.8940862
5276,0.085441686
5278,0.034919627
5286,0.43940628
5293,0.18669103
5298,0.8906434
5319,0.32270724
5329,0.41228372
5345,0.13747905
5348,0.34697115
5350,0.14216849
5355,0.46821338
5387,0.3905244
5389,0.2484358
5391,0.28636318
5409,0.07960952
5410,0.87181777
5412,0.89669466
5443,0.04809046
5445,0.64977205
5457,0.5877117
5462,0.8718441
5470,0.1748139
5477,0.88662785
5484,0.13922448
5486,0.26017487
5494,0.17737237
5495,0.87010336
5501,0.38400653
5511,0.21929811
5518,0.087424256
5523,0.029826932
5525,0.060374826
5535,0.03983013
5538,0.09775438
5540,0.024246193
5542,0.7267485
5549,0.06525185
5557,0.33021083
5568,0.677839
5572,0.030208513
5587,0.01680618
5588,0.5075461
5593,0.028530058
5602,0.12395254
5612,0.04939191
5618,0.8917628
5620,0.048982423
5625,0.19984919
5627,0.024146443
5630,0.82181245
5636,0.058135696
5645,0.89224887
5658,0.14853354
5663,0.22352642
5669,0.24568924
5687,0.066220626
5694,0.22198424
5712,0.049195528
5716,0.7270907
5725,0.031202175
5726,0.10515613
5727,0.035302147
5734,0.49821576
5750,0.43647024
5754,0.08912215
5762,0.10560853
5765,0.41061255
5782,0.05811268
5804,0.027131185
5828,0.7065254
5839,0.89713824
5844,0.52500916
5851,0.68631357
5853,0.04755886
5862,0.097073354
5865,0.031629063
5901,0.032332435
5908,0.2796397
5921,0.3185709
5922,0.03704482
5926,0.14145985
5931,0.116051316
5938,0.039333075
5952,0.12472221
5954,0.14277083
5960,0.029058637
5981,0.04964429
5983,0.17439926
6019,0.89583874
6031,0.1386133
6035,0.8747531
6051,0.08817362
6060,0.74256665
6062,0.09412159
6067,0.33209825
6068,0.3960121
6070,0.05305796
6079,0.09030762
6107,0.6934437
6109,0.1487022
6111,0.85994947
6119,0.1697771
6134,0.07459293
6137,0.05702716
6138,0.23223862
6142,0.028522536
6147,0.5404822
6161,0.1898308
6173,0.62078893
6178,0.35054925
6188,0.017752687
6190,0.057193868
6193,0.890977
6216,0.40907466
6221,0.78378755
6236,0.13664176
6246,0.053591877
6278,0.34022152
6281,0.09731904
6284,0.06291748
6292,0.20256723
6312,0.12718122
6328,0.09091751
6329,0.3219197
6330,0.8973376
6338,0.783399
6343,0.03347158
6345,0.60817105
6347,0.030543242
6351,0.5923561
6359,0.117391326
6368,0.07814225
6390,0.8679049
6405,0.7707
6407,0.052910008
6419,0.90332645
6421,0.10972497
6424,0.24463075
6436,0.32895976
6438,0.5578463
6459,0.029272854
6477,0.08890035
6478,0.24595127
6482,0.89355755
6483,0.6041249
6488,0.78200465
6496,0.7606514
6508,0.17981768
6512,0.08411728
6521,0.18370584
6523,0.18515445
6524,0.38104793
6531,0.23330069
6536,0.8388426
6547,0.15028669
6556,0.49802905
6560,0.32316533
6568,0.9035067
6571,0.04758595
6576,0.8643707
6587,0.05649341
6589,0.06391778
6595,0.049568955
6598,0.0351083
6607,0.5275065
6614,0.56051755
6622,0.15616775
6623,0.055680603
6624,0.82684594
6628,0.031232735
6641,0.40171447
6643,0.7648435
6652,0.030206947
6662,0.13321058
6669,0.89895475
6698,0.46286193
6709,0.70571846
6715,0.3046586
6718,0.25345942
6724,0.7112653
6733,0.5251497
6739,0.10917193
6766,0.29941952
6777,0.89509803
6795,0.6066017
6803,0.11263097
6822,0.025409289
6831,0.8879069
6837,0.04382183
6841,0.84924364
6865,0.5703994
6866,0.08764828
6870,0.0293702
6880,0.21724157
6895,0.28462878
6924,0.5710922
6929,0.131637
6933,0.26166812
6936,0.075011194
6948,0.22578686
6951,0.08476025
6953,0.8742752
6962,0.18468034
6975,0.042760864
6977,0.03997699
6982,0.4244062
6987,0.037256956
7007,0.88713086
7019,0.036197912
7036,0.15423751
7039,0.031471614
7052,0.04638081
7066,0.30628344
7067,0.035041604
7071,0.040155925
7078,0.28992063
7098,0.023725607
7099,0.18006796
7101,0.03884481
7106,0.20033726
7114,0.017498229
7116,0.58496195
7137,0.79222363
7139,0.22489095
7144,0.2144526
7151,0.034142945
7155,0.034130733
7168,0.24582246
7173,0.70522445
7180,0.8904661
7192,0.9026381
7227,0.8932371
7228,0.09221228
7237,0.7071674
7251,0.043790832
7254,0.09607649
7255,0.82186633
7269,0.029533125
7290,0.6786208
7295,0.19045213
7305,0.3093006
7326,0.11726795
7327,0.45456284
7339,0.0810864
7343,0.0188478
7347,0.8927698
7364,0.20978448
7365,0.88621545
7379,0.61199343
7387,0.9069809
7388,0.23720652
7391,0.018353134
7395,0.031297684
7403,0.030855201
7413,0.07270381
7422,0.06099751
7453,0.17968708
7464,0.15445079
7466,0.520345
7480,0.8897373
7482,0.042593576
7488,0.10748918
7500,0.028218899
7514,0.37147185
7519,0.041521717
7521,0.67792696
7523,0.05912231
7539,0.6423989
7546,0.35361287
7558,0.068199
7559,0.08123395
7560,0.080627635
7562,0.8837236
7563,0.11807008
7565,0.4171081
7566,0.84658134
7571,0.61444104
7583,0.08420814
7587,0.20972888
7638,0.4396796
7643,0.33599722
7650,0.04344119
7654,0.02649324
7663,0.042087518
7666,0.036243208
7670,0.21799342
7682,0.034152497
7690,0.062475815
7697,0.8577128
7698,0.89108807
7715,0.91360605
7741,0.39750192
7747,0.6209978
7754,0.25289762
7764,0.5648351
7766,0.023685819
7767,0.051934905
7771,0.2635699
7774,0.6431869
7782,0.03044139
7824,0.24501938
7852,0.029563706
7888,0.03359031
7911,0.09398998
7921,0.90910697
7927,0.025619462
7931,0.3228171
7937,0.8076146
7939,0.29163316
7940,0.2843603
7943,0.1304226
7957,0.028945211
7974,0.698323
7975,0.9001696
7980,0.20454516
7984,0.021831535
7988,0.031114615
8007,0.024137344
8009,0.32745045
8013,0.31415874
8015,0.027636796
8031,0.044483833
8032,0.48602527
8042,0.28213075
8048,0.041656137
8057,0.10746219
8069,0.9025518
8075,0.074403875
8077,0.21199942
8078,0.041057315
8083,0.16486147
8084,0.045837767
8090,0.27947462
8098,0.75164527
8119,0.27353844
8124,0.21435364
8136,0.14896545
8145,0.04194708
8158,0.8481653
8161,0.07064549
8162,0.017662615
8163,0.06598636
8170,0.6785567
8185,0.8253387
8199,0.2303252
8206,0.9040632
8212,0.46371537
8213,0.8368543
8224,0.08603005
8232,0.057937883
8251,0.04154576
8266,0.02907505
8268,0.11655572
8294,0.028679043
8296,0.076386765
8303,0.14611909
8307,0.2679896
8316,0.055866435
8330,0.8724736
8337,0.8959333
8347,0.87796634
8351,0.2778101
8357,0.01714858
8362,0.06640288
8374,0.8408061
8376,0.26324433
8428,0.04096321
8436,0.23801053
8440,0.09829171
8473,0.27181512
8486,0.71352684
8489,0.36501512
8490,0.56004465
8503,0.23071593
8514,0.023529056
8518,0.84560025
8541,0.5209098
8542,0.074048825
8543,0.037434198
8545,0.067883894
8546,0.03615787
8547,0.06991056
8569,0.2840661
8576,0.13919568
8577,0.8502202
8580,0.3136114
8592,0.2278153
8595,0.3189175
8600,0.7817838
8602,0.64866656
8614,0.1212021
8618,0.087206505
8633,0.016479323
8635,0.8721285
8644,0.030519532
8645,0.29738218
8647,0.090661585
8648,0.32756817
8649,0.6923909
8661,0.097475134
8664,0.025262047
8665,0.043665063
8672,0.026246633
8683,0.3984035
8690,0.033208497
8700,0.11972456
8726,0.89370906
8743,0.054829128
8759,0.029105354
8766,0.036306888
8771,0.057478495
8791,0.25761625
8796,0.016177673
8807,0.060139447
8808,0.08206931
8809,0.82040524
8811,0.017344536
8827,0.22014639
8835,0.56052315
8855,0.621505
8860,0.89641696
8867,0.6781377
8885,0.086034
8886,0.08427903
8892,0.017553221
8903,0.032757036
8913,0.08483221
8920,0.12520392
8930,0.075299814
8934,0.08312098
8939,0.33171606
8940,0.7109616
8941,0.065305755
8942,0.09147347
8943,0.2123759
8952,0.29089156
8953,0.8789222
8958,0.328651
8959,0.017483925
8961,0.016689233
8963,0.0144985905
8965,0.43563113
8967,0.7488634
8970,0.087273486
8976,0.04477133
8978,0.55361164
8985,0.01856292
8992,0.06263941
8994,0.020868476
9005,0.11896302
9006,0.6988717
9009,0.80769116
9017,0.88855356
9018,0.021974593
9022,0.76079065
9026,0.10113128
9027,0.017022993
9029,0.24468157
9030,0.07514156
9034,0.31929302
9035,0.01693584
9036,0.64954895
9039,0.18762396
9046,0.1297561
9049,0.074151315
9058,0.101144046
9060,0.21857627
9061,0.17088744
9062,0.033246502
9063,0.04907704
9065,0.10648368
9068,0.050409257
9070,0.01834262
9075,0.01641145
9076,0.07004383
9078,0.5191007
9079,0.89333975
9081,0.90294844
9084,0.054782387
9088,0.114112094
9093,0.01689166
9098,0.070458926
9107,0.061316628
9110,0.028374793
9111,0.05086883
9113,0.23050576
9115,0.051447213
9125,0.41453922
9133,0.08035776
9137,0.15554115
9138,0.06738855
9143,0.27247155
9146,0.29481286
9147,0.15794136
9149,0.051198095
9151,0.02686062
9152,0.19315775
9155,0.034265935
9158,0.7638802
9162,0.01790231
9163,0.21657401
9165,0.62867725
9168,0.9035254
9169,0.7323704
9170,0.34825152
9172,0.10753662
9173,0.8905717
9176,0.094460495
9177,0.22984901
9179,0.19996727
9190,0.062191863
9192,0.21125314
9193,0.48051178
9201,0.030470505
9204,0.7023669
9205,0.3088766
9206,0.01646941
9216,0.07332406
9221,0.01784968
9223,0.68309075
9225,0.049770933
9227,0.15555409
9236,0.6486998
9243,0.25335327
9245,0.6786368
9246,0.054216713
9248,0.35926995
9255,0.07650815
9257,0.8675803
9259,0.4213922
9269,0.21660861
9271,0.57935303
9274,0.41529757
9280,0.33669078
9282,0.017415518
9285,0.045465305
9287,0.04618535
9297,0.3530798
9298,0.33443487
9302,0.07420486
9311,0.1205727
9312,0.041937627
9317,0.039476495
9322,0.07890851
9323,0.9048477
9325,0.0454737
9328,0.03929931
9330,0.087160304
9336,0.07907442
9338,0.8513987
9340,0.15576415
9342,0.06978607
9343,0.016325135
9344,0.6936739
9359,0.90867084
9361,0.12691621
9364,0.027480315
9365,0.08000604
9368,0.19646835
9374,0.04977228
9376,0.080360465
9378,0.31687003
9379,0.0390091
9382,0.29957008
9383,0.07487639
9387,0.017193198
9388,0.5718354
9389,0.3577296
9392,0.01865405
9396,0.03596794
9406,0.072357506
9407,0.86497986
9408,0.8214247
9411,0.36173496
9417,0.023883749
9419,0.12795638
9420,0.16200525
9422,0.30200464
9428,0.13624981
9432,0.06413999
9434,0.3291699
9439,0.8214021
9440,0.060295332
9443,0.69214976
9448,0.059285894
9449,0.264947
9452,0.23767868
9453,0.18502447
9454,0.041289426
9457,0.046233125
9458,0.5813422
9459,0.071700454
9464,0.84506017
9465,0.01835996
9466,0.8145574
9467,0.017184839
9473,0.03435372
9474,0.3402636
9477,0.3407251
9482,0.061502595
9483,0.8828834
9489,0.22079119
9493,0.3320244
9494,0.2588792
9500,0.027493067
9506,0.88792276
9507,0.42898795
9514,0.8590548
9516,0.03906951
9519,0.08437422
9521,0.224267
9524,0.1608
9525,0.9017018
9529,0.6878491
9533,0.034873657
9535,0.1547187
9540,0.64380133
9545,0.24220209
9546,0.17250553
9554,0.22542776
9559,0.11746137
9561,0.033407886
9563,0.88984275
9564,0.05788751
9565,0.046721987
9566,0.12803124
9567,0.08582087
9576,0.103229165
9577,0.04285849
9584,0.06583717
9585,0.21601015
9587,0.62535954
9596,0.88892066
9609,0.2715108
9613,0.06322235
9615,0.016097885
9616,0.020927014
9621,0.15207812
9624,0.8868352
9631,0.14414358
9632,0.2143976
9641,0.14030823
9642,0.0847007
9645,0.24574357
9646,0.2308947
9647,0.19856833
9653,0.30936328
9655,0.27442127
9663,0.5658947
9665,0.64037156
9670,0.15047471
9673,0.8920268
9674,0.28212285
9681,0.5523328
9682,0.08243942
9686,0.27564958
9687,0.29835486
9689,0.17590383
9690,0.13841087
9691,0.016167376
9692,0.3380247
9694,0.8701903
9696,0.044495896
9697,0.17057982
9701,0.04354559
9702,0.6237933
9704,0.27930766
9712,0.4450486
9714,0.08232013
9715,0.6935384
9717,0.08952936
9720,0.057693075
9724,0.37273535
9728,0.19916752
9729,0.055643678
9730,0.07493912
9731,0.098218784
9738,0.08547658
9743,0.1246804
9744,0.5252052
9745,0.10490231
9748,0.01824559
9749,0.05054388
9750,0.41068292
9752,0.11124216
9758,0.7655616
9759,0.40584803
9763,0.08629192
9766,0.06095986
9768,0.75323707
9774,0.068059854
9775,0.027971119
9778,0.19898477
9779,0.14380887
9780,0.10272488
9786,0.22320996
9789,0.80153275
9790,0.81756854
9791,0.16935824
9792,0.6860412
9793,0.9012079
9795,0.8983728
9798,0.09131284
9800,0.038884442
9801,0.4272383
9804,0.19403407
9806,0.01891156
9815,0.20207676
9816,0.054550543
9819,0.83577096
9822,0.11890864
9823,0.86043113
9826,0.0705434
9827,0.03478131
9828,0.8000748
9831,0.2125343
9838,0.14661242
9839,0.83235997
9841,0.08919688
9843,0.07526703
9844,0.18806481
9849,0.91629165
9851,0.35358626
9861,0.08165494
9865,0.24470648
9867,0.018265817
9871,0.29698032
9877,0.02831614
9895,0.62145257
9896,0.8195398
9901,0.85742545
9903,0.018557493
9911,0.03869646
9916,0.73693407
9917,0.03991136
9921,0.36194795
9923,0.19262138
9927,0.15915775
9929,0.08323448
9930,0.4629563
9931,0.018433526
9933,0.15315509
9941,0.015707158
9942,0.17241089
9946,0.07592233
9948,0.05959183
9951,0.8956652
9952,0.8635454
9958,0.292609
9964,0.06363851
9966,0.23976101
9967,0.01786736
9968,0.040895004
9979,0.12187193
9981,0.05595363
9985,0.08611145
9986,0.062110707
9989,0.08094138
9990,0.05506277
9991,0.029251723
9994,0.05495139
9997,0.04586357
10002,0.15666376
10006,0.08328332
10007,0.8477175
10010,0.8683904
10015,0.21114643
10017,0.87350863
10027,0.049313374
10037,0.19779262
10044,0.07128411
10045,0.1481975
10047,0.08047159
10049,0.02976575
10050,0.113735214
10077,0.43397754
10078,0.015412809
10080,0.0320639
10084,0.28154176
10089,0.09336772
10091,0.29805458
10092,0.2597217
10099,0.17264459
10101,0.7256387
10106,0.079750165
10114,0.14143458
10116,0.788901
10117,0.118711635
10118,0.71078706
10125,0.49978942
10144,0.03866273
10147,0.5071368
10148,0.8824021
10150,0.11019305
10152,0.2877109
10156,0.08698444
10157,0.18531714
10159,0.08843662
10162,0.2419912
10163,0.3389752
10164,0.889187
10170,0.8103031
10171,0.16485617
10174,0.03121022
10176,0.05518475
10181,0.09603409
10182,0.84346044
10183,0.017866213
10184,0.5834767
10185,0.08662218
10189,0.35903487
10196,0.049579915
10203,0.07283432
10204,0.017318536
10209,0.8535916
10212,0.07357052
10216,0.11688093
10222,0.23725569
10230,0.64140594
10232,0.09218025
10234,0.018523853
10236,0.59132016
10241,0.4413225
10256,0.017298054
10263,0.2233019
10265,0.015359019
10267,0.5528122
10274,0.12343118
10278,0.082116194
10282,0.037753507
10287,0.024857316
10292,0.8893926
10294,0.8790319
10302,0.1304596
10303,0.13921416
10305,0.8705388
10307,0.27021194
10308,0.044672918
10313,0.01700442
10315,0.09190825
10316,0.0841123
10318,0.5432657
10319,0.8730038
10324,0.5777336
10326,0.08870432
10327,0.78940946
10335,0.01770181
10337,0.04297714
10338,0.050057728
10339,0.1031217
10344,0.015737915
10352,0.059881464
10353,0.024284622
10359,0.47123104
10360,0.040070992
10366,0.07663651
10368,0.029752366
10369,0.07499393
10371,0.10049514
10376,0.29257697
10377,0.4728332
10382,0.726923
10384,0.911893
10387,0.6741552
10390,0.81463075
10391,0.22716907
10398,0.2669678
10399,0.8366754
10401,0.055356443
10402,0.5733546
10403,0.9015011
10404,0.018357206
10410,0.27676737
10414,0.05237555
10417,0.777526
10418,0.07747924
10420,0.04946056
10423,0.39870554
10425,0.13115862
10427,0.24956247
10429,0.20468956
10431,0.09102894
10449,0.6671748
10452,0.5350137
10453,0.080497555
10455,0.045224227
10458,0.22907938
10462,0.11918767
10469,0.031672068
10471,0.13593689
10472,0.017409286
10484,0.07264882
10485,0.34919953
10486,0.06982997
10487,0.016227573
10490,0.031389847
10492,0.099173754
10496,0.5088691
10498,0.16461882
10502,0.030421648
10503,0.1590773
10505,0.8284927
10506,0.15308097
10510,0.016916841
10515,0.053620324
10521,0.7275212
10535,0.10452929
10542,0.6785103
10543,0.27051908
10544,0.18490066
10548,0.12787013
10550,0.0784973
10551,0.1273119
10553,0.0957407
10555,0.038169377
10557,0.1554994
10559,0.07970412
10561,0.39323014
10568,0.043647993
10571,0.14048888
10573,0.09915337
10575,0.88435405
10580,0.059968565
10581,0.20242044
10583,0.6354252
10588,0.029545795
10589,0.32948834
10593,0.19252817
10597,0.07217044
10598,0.67907786
10601,0.22958396
10602,0.601984
10604,0.106357664
10605,0.257704
10606,0.041238487
10608,0.20163283
10613,0.1822482
10617,0.15703684
10619,0.111995056
10621,0.5589111
10625,0.14467563
10631,0.076975
10634,0.19677067
10644,0.6343286
10647,0.16527982
10649,0.86685824
10653,0.057639435
10657,0.027199795
10662,0.7316403
10665,0.022898778
10669,0.048775822
10673,0.88863623
10678,0.70130455
10680,0.033250287
10682,0.3732704
10685,0.07786017
10706,0.17678016
10713,0.1209804
10721,0.89913833
10725,0.06671153
10728,0.6213355
10729,0.16861117
10731,0.1880321
10736,0.11506916
10737,0.024639193
10739,0.42588735
10752,0.04835491
10756,0.8077347
10758,0.027071824
10760,0.018908639
10761,0.032539696
10765,0.08397086
10766,0.083350234
10769,0.10971376
10770,0.049619272
10775,0.030360632
10780,0.13707139
10781,0.044868004
10782,0.1908964
10792,0.041478336
10794,0.08067783
10795,0.09731291
10799,0.22563392
10802,0.105876125
10805,0.8546738
10819,0.054289706
10820,0.8781649
10823,0.18188624
10827,0.14319003
